"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"117-1","extra_heavy",1000,0.75,0.930853089761201,0.592086082463248,0.311323116266536,0.930331273297289,0.598210054714656,0.310799514388854
"117-2","extra_heavy",1000,0.738,0.996246022504038,0.829372467983789,0.259250386138989,0.998040966374566,0.835713513908,0.259291481014145
"117-3","extra_heavy",1000,0.785,0.990095330553192,0.342585870399356,0.240167748097483,0.990574600229156,0.341444984017508,0.239987255594375
"117-4","extra_heavy",1000,0.762,1.01320242586876,0.70462121440289,0.294704190189076,1.01751473480667,0.699076826162839,0.294552583757137
"117-5","extra_heavy",1000,0.774,1.13402138355909,0.212596235687318,0.205668191199631,1.13440283615444,0.211670782261494,0.205583671484055
"117-6","extra_heavy",1000,0.769,1.05872340833041,0.429733248853169,0.143457615528011,1.06013499660121,0.425960427404904,0.143418095052235
"117-7","extra_heavy",1000,0.769,1.0452852083646,0.546671396578128,0.302361573439812,1.04575920687235,0.548340151873695,0.302311092569722
"117-8","extra_heavy",1000,0.787,0.969110967583388,0.391705805639355,0.254618611169471,0.968081765341775,0.39523294118109,0.254229124167563
"117-9","extra_heavy",1000,0.785,1.05917829827944,0.27668396789959,0.222875718760033,1.05932542807745,0.276912136678583,0.222945805590063
"117-10","extra_heavy",1000,0.765,0.98194040768594,0.745958967728995,0.297186666161154,0.978863065951685,0.848189096638991,0.297323078016198
"117-11","extra_heavy",1000,0.78,1.01966472629615,0.644813276312001,0.224703627098086,1.01979498924267,0.647877126830965,0.22423905355843
"117-12","extra_heavy",1000,0.768,1.03144388056515,0.744303824040034,0.207767713011337,1.03078965317626,0.761957338291165,0.207778078247765
"117-13","extra_heavy",1000,0.761,1.02493159889841,0.548576586923093,0.19034951089824,1.02567638981424,0.545949141135561,0.190378719200787
"117-14","extra_heavy",1000,0.762,1.14012351894491,0.110432635022597,0.167493115108613,1.13940792068819,0.112488029261528,0.167660268420952
"117-15","extra_heavy",1000,0.789,0.895622477863379,0.801533585260968,0.302362962038177,0.894838257251483,0.804898410365525,0.302146310925665
"117-16","extra_heavy",1000,0.764,0.905172242483697,0.510089704875846,0.364867116792434,0.906956316373924,0.505778306762783,0.364657974420977
"117-17","extra_heavy",1000,0.762,0.942946164301741,0.718294706015784,0.33193007493989,0.944566379251533,0.725124568875313,0.331522980075496
"117-18","extra_heavy",1000,0.788,0.958885879405941,0.216278623646637,0.278261766112195,0.959175343124598,0.215700714441222,0.278129742199529
"117-19","extra_heavy",1000,0.786,0.91786484334592,0.524368668119218,0.34644473664489,0.918238332081176,0.523745305848544,0.346479698669524
"117-20","extra_heavy",1000,0.767,0.992082250117769,0.970033058284509,0.309185955667684,0.99303515323774,1.00760766148736,0.308837661203217
"117-21","extra_heavy",1000,0.757,1.12980970032249,0.565617906356986,0.124612700932797,1.13010709799487,0.56770457693595,0.124700983847882
"117-22","extra_heavy",1000,0.747,0.873755593584246,1.42813672233375,0.196110487541692,0.873800481032072,1.51540889799794,0.195263681782097
"117-23","extra_heavy",1000,0.764,0.964428872233156,0.617757371051783,0.241391136525021,0.964496758121579,0.618569269623772,0.241402644394814
"117-24","extra_heavy",1000,0.767,1.08989912504251,0.751414964049324,0.266911890838208,1.08891719572569,0.772178248535641,0.267405690992747
"117-25","extra_heavy",1000,0.759,1.01290007859931,0.429917327696986,0.263766109812925,1.01321695469549,0.429590293538956,0.263691524614639
"117-26","extra_heavy",1000,0.744,1.0430205723464,0.565729966282399,0.200374098840488,1.04255629676253,0.574921787648506,0.200032762446928
"117-27","extra_heavy",1000,0.76,0.962794927744022,0.663791551754021,0.279539830263741,0.964571589570691,0.670137008028713,0.279783165060611
"117-28","extra_heavy",1000,0.794,1.01592228797924,0.641618153583832,0.115561313685394,1.01585114580949,0.645150748494165,0.114889825330709
"117-29","extra_heavy",1000,0.802,1.11218927255168,0.416385980912526,0.187707425384215,1.11468026402614,0.41163069029307,0.187982098009968
"117-30","extra_heavy",1000,0.759,0.980366954545197,0.522198984392972,0.266556650847614,0.980467570285715,0.526466377630891,0.266467926524569
"117-31","extra_heavy",1000,0.775,1.07985267472093,0.487632361322702,0.225498758600346,1.08033534355526,0.510395353836719,0.225833295424279
"117-32","extra_heavy",1000,0.776,1.00095168557924,0.326116724288474,0.146691693474586,1.00206451133074,0.323707020844846,0.146462313861375
"117-33","extra_heavy",1000,0.812,1.04202335873724,0.554641787218421,0.152510406525544,1.04532996409565,0.557798876193653,0.152034884646591
"117-34","extra_heavy",1000,0.777,0.892270461658856,0.558318251840402,0.337450734608039,0.89243462340274,0.558986787056193,0.337288939419539
"117-35","extra_heavy",1000,0.771,0.943548066401293,0.880018452749302,0.217579233316779,0.944487562533407,0.880995328435823,0.217278566717364
"117-36","extra_heavy",1000,0.764,1.00848306935048,0.676963331676664,0.150806047412777,1.00819746346947,0.692403050822576,0.149676568079408
"117-37","extra_heavy",1000,0.783,1.00888845787909,0.313817883479646,0.207389330312198,1.00871536244507,0.313913992005539,0.207277984212223
"117-38","extra_heavy",1000,0.783,0.974004926842517,0.570899202315739,0.330515507394253,0.974865825012459,0.575791063554262,0.331265466156399
"117-39","extra_heavy",1000,0.777,0.904041574790963,0.525933682849035,0.314618091172453,0.904772693047145,0.523698065763717,0.314753991855112
"117-40","extra_heavy",1000,0.778,1.0521401118826,0.474297704598422,0.175787479370832,1.05386160236269,0.468737461453036,0.175695214362323
"117-41","extra_heavy",1000,0.78,0.981568273649782,0.727852192405375,0.26777854101181,0.974525653975988,0.799741557462421,0.27058778406451
"117-42","extra_heavy",1000,0.775,0.989397456229926,0.782402741404771,0.243202330058226,0.989700897859989,0.818135895695045,0.242894756042733
"117-43","extra_heavy",1000,0.766,1.04902548767957,0.359340158625229,0.305663807383122,1.04781024996868,0.373352072331847,0.305032207311317
"117-44","extra_heavy",1000,0.786,1.12852726652362,0.231695552061706,0.271442189120719,1.12882263696259,0.242580745011987,0.271562249835767
"117-45","extra_heavy",1000,0.788,1.04261048522066,0.383983588309155,0.254454814253283,1.04110567185151,0.389863757618603,0.254290090389457
"117-46","extra_heavy",1000,0.784,1.01107774604213,0.42199347446367,0.333122071835495,1.01306535570655,0.416001808973211,0.333543516701382
"117-47","extra_heavy",1000,0.802,0.940867077590522,1.19954088162688,0.201647230867163,0.949504560736737,1.28840119305552,0.19779144582483
