"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"121-1","light",500,0.118,0.974141795022597,0.726509163291636,0.222887953296564,0.974135889121644,0.729024317456979,0.222932166367603
"121-2","light",500,0.1,1.01222892147702,0.515139438012788,0.234374424657079,1.01191982536554,0.519636484716229,0.234057432843054
"121-3","light",500,0.146,0.991276284542596,0.613001602766746,0.206853785324555,0.9911592075368,0.614881842697341,0.206970795971838
"121-4","light",500,0.094,1.08397629217309,0.511675316899385,0.126808873308468,1.08364542969286,0.514308248736741,0.126741907764751
"121-5","light",500,0.12,1.05686891568736,0.577577075566187,0.124015329170562,1.05639192419725,0.581000755287098,0.124132829034659
"121-6","light",500,0.15,0.918862792882907,0.616946876889189,0.465290023809717,0.918667148468495,0.62124736777026,0.465420085990709
"121-7","light",500,0.132,1.04191855589098,0.285201669058119,0.137999603234617,1.04100376226289,0.29179995032093,0.138216731615592
"121-8","light",500,0.11,1.04114952532152,0.549645398311361,0.0637402331573542,1.04101403123447,0.551438221317425,0.0637547835312052
"121-9","light",500,0.132,0.977623813083074,0.484761328986287,0.281669053292477,0.976491403469647,0.493545184695837,0.2809241901134
"121-10","light",500,0.114,0.976652674754062,0.602321405598607,0.213194819347917,0.976917963764403,0.607935021666167,0.212329229986653
"121-11","light",500,0.152,1.06367406306567,0.473042594467033,0.162875747140248,1.06346603489384,0.474506710371089,0.162792943993613
"121-12","light",500,0.13,1.12891897246605,0.467937344752745,0.160446326546989,1.12902474557135,0.468441518733143,0.160442748399398
"121-13","light",500,0.132,1.02394234657387,0.518411378315159,0.247901123811863,1.0243074634907,0.522030833531845,0.247625872312369
"121-14","light",500,0.126,0.886088122771756,0.515640308677548,0.248197085286924,0.886191996216024,0.517474717844468,0.247943208437116
"121-15","light",500,0.126,1.04373916343241,0.451907350397694,0.17327139116651,1.04272174240116,0.45677016911424,0.173638616091606
"121-16","light",500,0.12,0.94850237274446,0.33068379371935,0.357400992799025,0.948143950145953,0.333289580465736,0.357548951014335
"121-17","light",500,0.132,0.985382806293823,0.494185153508555,0.104925484384865,0.98712160461713,0.488733468892001,0.104989348650099
"121-18","light",500,0.132,0.872727061977222,0.411246465846831,0.378830217435701,0.872516111552335,0.413250556342893,0.37884684217776
"121-19","light",500,0.126,1.00280654381363,0.434638730032779,0.165753573968095,1.00520829234964,0.426873466614661,0.167307899208602
"121-20","light",500,0.124,0.990820396134425,0.489389609149407,0.325074175557285,0.988353023726509,0.504225283791134,0.324849915580125
"121-21","light",500,0.112,1.09504485371408,0.263381484068986,0.261901890511003,1.09504703850471,0.264194452516471,0.262093137896521
"121-22","light",500,0.144,0.958031445966397,0.454247940254695,0.274229995371192,0.957612860756605,0.459022211332006,0.274591210541993
"121-23","light",500,0.112,1.14284650736235,0.323534024149465,0.221262853740644,1.14087729887171,0.332438747285039,0.221336547972102
"121-24","light",500,0.128,1.06183651278052,0.417816256087729,0.233919038952019,1.06133180118526,0.421810072441685,0.234017400516019
"121-25","light",500,0.158,1.02981715522159,0.507251300631811,0.204325580453068,1.02905692655941,0.511530777562733,0.204714726811158
"121-26","light",500,0.104,1.01907675798347,0.565044516474321,0.157140490862716,1.01895836606882,0.566929284522949,0.157310665204953
"121-27","light",500,0.162,0.897044384959141,0.493906028885139,0.404876685056041,0.896476488679462,0.50013597393143,0.404954712366265
"121-28","light",500,0.118,1.02428758002078,0.794310676109184,0.259222436500381,1.02425139515827,0.797485357473946,0.259082397867198
"121-29","light",500,0.108,1.05119884027689,0.450393556754429,0.211962202404516,1.05074421179471,0.453186028038781,0.211940041731969
"121-30","light",500,0.154,1.02269344176984,0.428457854685391,0.243188494860749,1.02268799905756,0.42921984853638,0.243297263731501
"121-31","light",500,0.124,0.923314242377779,0.445699921329821,0.263817733040708,0.927169005669869,0.434814448604637,0.264527130170269
"121-32","light",500,0.11,0.934445194131433,0.567404374717369,0.310924199388024,0.934501310081895,0.568277306739242,0.311296879484603
"121-33","light",500,0.114,0.872631924387149,0.690589054729284,0.278149889229533,0.872356439860973,0.694259504819314,0.277942284540868
"121-34","light",500,0.16,0.915507585171171,0.423054005290336,0.297778682097969,0.915263927956249,0.427602810210473,0.297656503598258
"121-35","light",500,0.114,1.1089790956522,0.498006023155026,0.129505313868377,1.10792102667245,0.505089133107897,0.129370706197493
"121-36","light",500,0.12,0.924306634887711,0.492803410907356,0.405014077075379,0.922795787727804,0.500698281470641,0.404786536634356
"121-37","light",500,0.132,0.946684781391493,0.497141559255444,0.402813218620483,0.947013939789927,0.505688722728656,0.401653316016698
"121-38","light",500,0.14,0.986001126016622,0.451736083684517,0.363303560736122,0.986262110431426,0.452010971431618,0.363471523146776
"121-39","light",500,0.132,0.920847943861067,0.529240499824254,0.403235455680606,0.920732145351365,0.531368247871,0.403413246896832
"121-40","light",500,0.136,1.05674278023537,0.505432130261873,0.232744319387266,1.05526060877096,0.5140284531378,0.23271758462069
"121-41","light",500,0.128,1.21521826911625,0.314107155204111,-0.0139220576229928,1.21426032509573,0.318248887067887,-0.013818821537399
