"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"131-1","heavy",2000,0.4335,1.05574120508379,0.344899862375006,0.225834971085899,1.05567731062926,0.358776700668557,0.225586119347258
"131-2","heavy",2000,0.414,1.03316772024845,0.430828824832429,0.248199574527556,1.03294814409313,0.436697276256547,0.248005031036914
"131-3","heavy",2000,0.414,1.00616572203284,0.566807287688757,0.265292535823909,1.00613466570175,0.56865419725399,0.265311029118027
"131-4","heavy",2000,0.428,0.927805948926219,0.585045536828558,0.313509698565824,0.927980935365497,0.587397119746619,0.313491941440102
"131-5","heavy",2000,0.42,1.00282305354948,0.595048693055667,0.234827102114344,1.00077140905582,0.618954856182244,0.235198262045063
"131-6","heavy",2000,0.4215,1.01156618540394,0.494464064848982,0.209689832149418,1.01182179325837,0.503047404254418,0.209950614186616
"131-7","heavy",2000,0.4125,1.00073884722259,0.529026444695596,0.280599903039731,1.00043568732196,0.533642482684636,0.28072219459908
"131-8","heavy",2000,0.4015,1.0230756312634,0.413753686708937,0.23502505907343,1.02322714557848,0.418275025682911,0.23517699565132
"131-9","heavy",2000,0.411,0.994180141458767,0.619319273954775,0.226226465568501,0.99254840071514,0.635592731261506,0.226230728671569
"131-10","heavy",2000,0.418,0.940396343340596,0.481586516508556,0.291771049385727,0.940604370315781,0.483472053285438,0.291814343115896
"131-11","heavy",2000,0.411,0.90276661768032,0.728058431458541,0.271758098271724,0.903015988970134,0.730135652419044,0.271754418474358
"131-12","heavy",2000,0.403,0.992004970885122,0.455993534619226,0.272831340905849,0.992730226614324,0.457356504322006,0.272838086880942
"131-13","heavy",2000,0.412,0.955775425994783,0.612359462074691,0.255073906309079,0.954959532130705,0.62205873101081,0.255183742542354
"131-14","heavy",2000,0.422,0.952405597785452,0.583504657097367,0.267480578411707,0.951828492168407,0.605232850885976,0.267480219664774
"131-15","heavy",2000,0.4245,1.00803031537775,0.55481465256508,0.226269526301019,1.00724999688598,0.564558116276247,0.226262547591554
"131-16","heavy",2000,0.406,1.0211128985425,0.573214123569412,0.268449783052332,1.02080448397777,0.57791804945944,0.26843489927107
