"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"128-1","extra_heavy",2000,0.7875,0.949212382723273,1.19683901371385,0.31252324335628,0.953138457242193,0.972948801398195,0.311670275953095,0.954538480170517,0.90772548239778,0.311399316121074
"128-2","extra_heavy",2000,0.7655,1.00400362385951,0.668691748279938,0.247436583250637,1.00377557637858,0.60501305556362,0.250105952599857,1.0038615093615,0.607808970648975,0.249976140197642
"128-3","extra_heavy",2000,0.764,0.919129551631105,1.42970868101956,0.299223994478597,0.922287679017187,0.871204989565857,0.314192068790514,0.924057744595437,0.684986374604946,0.320561168752632
"128-4","extra_heavy",2000,0.78,0.961882825773595,1.23188856046944,0.221272710142942,0.972624938953346,1.01740724130613,0.217015576084594,0.975381417788387,0.972322250706468,0.216098059524154
"128-5","extra_heavy",2000,0.7865,0.914512097568614,1.48735718064861,0.288905771109217,0.925900211598117,0.812174288781391,0.291347102659314,0.932197622831506,0.525567667597802,0.292964925614318
"128-6","extra_heavy",2000,0.7695,1.07098367214605,0.800946393276195,0.240893588434114,1.06658446294408,0.504896497953799,0.241049521196459,1.06792020160655,0.328858292756894,0.241245678275363
"128-7","extra_heavy",2000,0.7705,0.963806803295053,0.910716381161512,0.311031616716703,0.971155027850385,0.665859372972822,0.301406278624151,0.972758440494841,0.623214110386581,0.299461779145124
"128-8","extra_heavy",2000,0.7735,0.983601825384787,0.749328823098567,0.330360280915792,0.996793963945889,0.416496783510883,0.334385706219293,1.00052466035128,0.334856863951653,0.335734687139583
"128-9","extra_heavy",2000,0.776,0.913633634304071,1.28321723541224,0.260972442157682,0.9239018533619,0.9690198304034,0.258036595589684,0.924773773173001,0.944718321295125,0.257775634245352
"128-10","extra_heavy",2000,0.774,1.04285864931203,0.871640966193202,0.23265706866861,1.05387919196405,0.539732800516495,0.224353502861517,1.0580389647395,0.444132804265972,0.221232521982785
"128-11","extra_heavy",2000,0.769,1.02893753100543,0.789231095808222,0.238113531561226,1.03058897752689,0.697007732491761,0.239734601803421,1.03062710776704,0.691972985346122,0.239847813993463
"128-12","extra_heavy",2000,0.7585,1.01223348407902,1.20067324188822,0.241148741061425,1.01741097268824,0.955005880444026,0.234031333893657,1.02042230174198,0.85211360848557,0.230669384869708
"128-13","extra_heavy",2000,0.781,1.00067323889335,1.42815163958128,0.161450464021635,1.02003612349214,0.673986982538593,0.16594242249515,1.0298130252351,0.374948620433618,0.16888232589196
"128-14","extra_heavy",2000,0.7665,0.936049454378497,1.17521859359176,0.226175262820443,0.938053409332363,1.03086342894042,0.231123271717582,0.938242158098316,1.01500610831973,0.23173042606149
"128-15","extra_heavy",2000,0.791,0.944135919780197,1.28541851056257,0.258411578289705,0.954562279156524,0.771829052221402,0.25676508954921,0.960973672302217,0.55272865585402,0.255770274233706
"128-16","extra_heavy",2000,0.7835,1.12100319567488,0.191390094719051,0.231793649205107,1.1196882018997,0.163500209049596,0.230490713986764,1.11969804380367,0.156783704809016,0.230219248200257
"128-17","extra_heavy",2000,0.7845,0.965919805673041,1.57355943279673,0.19768995146151,0.970863729963684,0.765331929863555,0.224110990980422,0.972749124055527,0.472572023561717,0.23888873450312
"128-18","extra_heavy",2000,0.7855,1.06045075297643,0.507736217222551,0.295411826539242,1.05661398139787,0.323953678342088,0.306348709689529,1.0559029619946,0.257550446767803,0.310959299521583
"128-19","extra_heavy",2000,0.775,0.9667279681012,1.4277804698749,0.202821365745329,0.985855692723723,0.875064810207639,0.203064768902142,0.995667098455128,0.61582562275014,0.203232674057901
"128-20","extra_heavy",2000,0.7655,1.0034579565477,0.910823788291866,0.246957582917663,1.01613555410608,0.54141852327962,0.253738522132887,1.02225293591636,0.405990691661231,0.256684276776471
"128-21","extra_heavy",2000,0.7825,0.988047488607686,1.37428770063249,0.167277796403344,0.987625742726184,0.965368182734902,0.178394858306784,0.988662210494253,0.767371642293428,0.184924831544436
"128-22","extra_heavy",2000,0.7845,1.00209255045863,1.33579745229479,0.182642735095653,1.02525244960653,0.611199365846006,0.175333323607242,1.03488270843612,0.370739867649723,0.171358068228417
"128-23","extra_heavy",2000,0.764,0.989980260811676,1.38421417342423,0.258345390564919,1.00878953021362,0.843066751204216,0.25668536198563,1.0165056416563,0.651571397497306,0.255869900727285
"128-24","extra_heavy",2000,0.7845,1.06327300434079,0.819355042894205,0.199103373453793,1.08090118962143,0.363404021892351,0.206860271161251,1.0856118267145,0.250502139259253,0.209879124804061
