"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"119-1","light",1000,0.122,1.08735982147144,0.345876839821349,0.21286499674279,1.08755785252519,0.3446324142909,0.21274182006213,1.08784240349287,0.34299274681585,0.212595407415107
"119-2","light",1000,0.113,1.06246917951755,0.526057107413209,0.0944420664543831,1.0625842751784,0.525005286831738,0.0945448511033499,1.06273472232596,0.523731819785701,0.0946623022041928
"119-3","light",1000,0.121,1.0195920384177,0.504376644161775,0.282757290143599,1.01995401536259,0.502462738431117,0.282815689294209,1.02046612856161,0.499825859740365,0.28290245782881
"119-4","light",1000,0.132,0.960170779158881,0.377105964706842,0.300698510817413,0.961372742772601,0.372435700308789,0.300398678172101,0.964303229524498,0.361208103698305,0.299782817714675
"119-5","light",1000,0.114,0.978345136130265,0.513924079071794,0.27634963928097,0.978852604990663,0.511152558870202,0.276316603190186,0.979660357930431,0.506809902498894,0.276276439164952
"119-6","light",1000,0.136,0.952962835732167,0.48658361527178,0.304950688010939,0.953387849074267,0.484319460154672,0.304571340104692,0.954235983184845,0.48001909758272,0.30390878286184
"119-7","light",1000,0.138,1.03977268220032,0.526820047287441,0.211380379265289,1.04041807684967,0.523558912623089,0.211295830018645,1.0414779195012,0.51820403898707,0.211178740139501
"119-8","light",1000,0.137,0.945939809794517,0.557550062243382,0.306914137429833,0.951864060673009,0.534331351755174,0.305837006512197,0.967282853056505,0.475773635865246,0.303911030608358
"119-9","light",1000,0.129,0.982076557619725,0.491505698122626,0.25153975520764,0.985819608379058,0.476684442988472,0.251544157964359,0.992751941324778,0.450311364017604,0.251675655930173
"119-10","light",1000,0.135,1.0460315299396,0.482991646569997,0.132407815510176,1.04863277643627,0.469252825141571,0.131305303527549,1.05268556193082,0.450341034830839,0.130222394376276
"119-11","light",1000,0.096,1.01259526420339,0.589608501555715,0.111308298356134,1.01257306158611,0.589385639101214,0.111305303097414,1.01248267956533,0.589218376448504,0.111339511607299
"119-12","light",1000,0.124,1.02913034315077,0.403607751460002,0.194824683219804,1.029588205465,0.401324987142933,0.194805563840593,1.03031718930574,0.397680871558667,0.194783364867565
"119-13","light",1000,0.113,0.985050860115333,0.389540561628647,0.35539277501502,0.985351472939506,0.387689495169394,0.355526301265924,0.98581859799347,0.38522165873802,0.355651083220691
"119-14","light",1000,0.126,1.01150375456954,0.419178304068455,0.204941068388278,1.01396334362901,0.406048225750127,0.205754534036522,1.01778110142961,0.387329334769375,0.206804120898668
"119-15","light",1000,0.133,0.990148465567418,0.512852080838518,0.312262222259397,0.990327668062462,0.511493417622389,0.312343932576162,0.990591497423768,0.509487016933427,0.312463202592743
"119-16","light",1000,0.111,0.891185543021221,0.591942636375038,0.25576340463168,0.891637799960148,0.589604652068104,0.255662668316816,0.892268174676169,0.58639991125139,0.255528728305559
"119-17","light",1000,0.115,1.03900809715625,0.502297998917712,0.224815157341132,1.03912207668776,0.501745261147321,0.224760147400579,1.0392236410652,0.501258175822035,0.224707666306013
"119-18","light",1000,0.114,1.07743591316122,0.413399692724595,0.113216757149106,1.07766747717886,0.4121399210521,0.113243674516633,1.07790121610652,0.41085253258616,0.113285495703853
"119-19","light",1000,0.138,0.967172451190291,0.373412883229718,0.306724037495452,0.967630163464451,0.371080877180004,0.306748871200981,0.968221325980264,0.368128050059163,0.306777720949858
"119-20","light",1000,0.135,1.07364625287776,0.345029952082996,0.2418857792178,1.07423363856882,0.341993109903906,0.241867600026739,1.07553702176705,0.335701758773789,0.241834844499294
"119-21","light",1000,0.131,1.04243462543049,0.463570457352185,0.312632122488842,1.0424403135315,0.461374069722808,0.312245755618405,1.04302928717648,0.456881981456867,0.311755941406319
"119-22","light",1000,0.131,1.0191947653928,0.482359198440876,0.285900496733052,1.02091418751455,0.472130923169723,0.285899008071915,1.02368168426901,0.457988686049068,0.285749152756767
"119-23","light",1000,0.138,1.02042497334138,0.607473593743554,0.203026555663306,1.02114017560106,0.603054714861632,0.20341597336707,1.02207365644095,0.597534641724973,0.203880424378418
"119-24","light",1000,0.109,0.944503025035175,0.687512131945063,0.252127784943282,0.944690647873484,0.686340223087915,0.252099068259889,0.944894633152564,0.685217084151634,0.252064633322242
"119-25","light",1000,0.128,0.930459772584332,0.500265356681482,0.292492193785747,0.936333796903312,0.47606646079337,0.292021863834032,0.947061757496426,0.433379822034368,0.291398010277743
"119-26","light",1000,0.122,1.01262678854256,0.516850334288555,0.163538780927407,1.01495462940497,0.506761330526009,0.16286424661311,1.01936264655209,0.488645521407482,0.161859991874726
