"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"117-1","light",500,0.104,1.07276251880272,0.449486151254405,0.235987559727091,1.07317273598544,0.443146388335981,0.236185253703095,1.07338408063033,0.441256899840332,0.236183943183297
"117-2","light",500,0.15,0.988432906929617,0.497998733696322,0.228583303936315,0.988432906929617,0.497998733696322,0.228583303936315,0.988432906929617,0.497998733696322,0.228583303936315
"117-3","light",500,0.124,1.03448698896453,0.577174262030374,0.324223933897084,1.03448698896453,0.577174262030374,0.324223933897084,1.03448698896453,0.577174262030374,0.324223933897084
"117-4","light",500,0.122,1.04755086418622,0.427380455981938,0.162330918390501,1.04755086418622,0.427380455981938,0.162330918390501,1.04755086418622,0.427380455981938,0.162330918390501
"117-5","light",500,0.138,1.09048526584189,0.379002520693678,0.268085080439075,1.09048526584189,0.379002520693678,0.268085080439075,1.09048526584189,0.379002520693678,0.268085080439075
"117-6","light",500,0.128,0.994784086056741,0.4410441363413,0.307604285773581,0.994784086056741,0.4410441363413,0.307604285773581,0.994784086056741,0.4410441363413,0.307604285773581
"117-7","light",500,0.128,1.03997605811745,0.572096789871453,0.246033513804836,1.03997605811745,0.572096789871453,0.246033513804836,1.03997605811745,0.572096789871453,0.246033513804836
"117-8","light",500,0.124,0.920757537204453,0.454394355766578,0.225516036830309,0.920757537204453,0.454394355766578,0.225516036830309,0.920757537204453,0.454394355766578,0.225516036830309
"117-9","light",500,0.118,1.09152303251737,0.525015152400949,0.238131733722299,1.09152303251737,0.525015152400949,0.238131733722299,1.09152303251737,0.525015152400949,0.238131733722299
"117-10","light",500,0.12,1.06703772225577,0.151917457992711,0.245537818201639,1.06706698645396,0.151772319267681,0.245528036109332,1.06712797343112,0.151470966391825,0.245507827622326
"117-11","light",500,0.154,0.965360101068494,0.563987277520139,0.242427312695115,0.965249978879677,0.562824971653375,0.242583294583845,0.965145665844429,0.561226324944962,0.242784892258337
"117-12","light",500,0.114,1.02253556914959,0.33643908201565,0.307669556518893,1.02257676619506,0.33617479042273,0.307656701568773,1.02261228964713,0.33594767487337,0.307645690254144
"117-13","light",500,0.094,0.911467528279001,0.589642742993772,0.412109370966092,0.911467528279001,0.589642742993772,0.412109370966092,0.911467528279001,0.589642742993772,0.412109370966092
"117-14","light",500,0.11,0.999830544169847,0.594862645609627,0.194913198604683,0.999830544169847,0.594862645609627,0.194913198604683,0.999830544169847,0.594862645609627,0.194913198604683
"117-15","light",500,0.136,0.832212188694739,0.658082864710261,0.35814934522039,0.832212188694739,0.658082864710261,0.35814934522039,0.832212188694739,0.658082864710261,0.35814934522039
"117-16","light",500,0.12,0.877789580726365,0.536223355000064,0.308345219670908,0.877789580726365,0.536223355000064,0.308345219670908,0.877789580726365,0.536223355000064,0.308345219670908
"117-17","light",500,0.132,0.905378825542115,0.551857213681,0.328673417714028,0.905378825542115,0.551857213681,0.328673417714028,0.905378825542115,0.551857213681,0.328673417714028
"117-18","light",500,0.098,0.990111911154447,0.611226948278489,0.174281922915461,0.990204040976689,0.610325111072768,0.174300812399021,0.99032122927548,0.609200683095072,0.174323936598285
"117-19","light",500,0.132,1.02454584541002,0.303407580649101,0.280024829444469,1.02454584541002,0.303407580649101,0.280024829444469,1.02454584541002,0.303407580649101,0.280024829444469
"117-20","light",500,0.114,1.00394465014394,0.423381584394825,0.229270207694481,1.00394465014394,0.423381584394825,0.229270207694481,1.00394465014394,0.423381584394825,0.229270207694481
"117-21","light",500,0.132,1.12353217023906,0.480775206892765,0.3016438626582,1.12353217023906,0.480775206892765,0.3016438626582,1.12353217023906,0.480775206892765,0.3016438626582
"117-22","light",500,0.13,0.951582665853978,0.617164716536361,0.231233527351953,0.955518536716718,0.598274277308918,0.231367263484496,0.956269977967233,0.593228996132377,0.231134029643073
"117-23","light",500,0.128,0.986781395438898,0.564012976558094,0.213189779905571,0.986781395438898,0.564012976558094,0.213189779905571,0.986781395438898,0.564012976558094,0.213189779905571
"117-24","light",500,0.096,1.05246873046705,0.45955587629604,0.167731040834188,1.05246873046705,0.45955587629604,0.167731040834188,1.05246873046705,0.45955587629604,0.167731040834188
"117-25","light",500,0.144,0.954844085643503,0.570775478558887,0.180420318664829,0.954764008950979,0.570177482728341,0.180479303984446,0.954587791251848,0.568379377502589,0.180640485714008
"117-26","light",500,0.116,0.964130316572375,0.437695491559899,0.347218336614987,0.964143943547847,0.437378607286885,0.347226774796722,0.964161972216673,0.436977253670053,0.347237421216676
"117-27","light",500,0.134,0.986358775228584,0.67036410365018,0.320958457840099,0.986358775228584,0.67036410365018,0.320958457840099,0.986358775228584,0.67036410365018,0.320958457840099
"117-28","light",500,0.128,1.04668002840323,0.460619396163322,0.266115072019078,1.04668002840323,0.460619396163322,0.266115072019078,1.04668002840323,0.460619396163322,0.266115072019078
"117-29","light",500,0.138,1.02925419296682,0.581203557447741,0.250036906940657,1.02925419296682,0.581203557447741,0.250036906940657,1.02925419296682,0.581203557447741,0.250036906940657
"117-30","light",500,0.132,0.99911864195885,0.399975029643711,0.215507144334287,0.99911864195885,0.399975029643711,0.215507144334287,0.99911864195885,0.399975029643711,0.215507144334287
"117-31","light",500,0.13,0.975987843200575,0.441172467676147,0.284207518852311,0.975827817000483,0.441477244480809,0.284166684368612,0.975671652615709,0.441768441878035,0.284125822769078
"117-32","light",500,0.124,1.03608912711082,0.55767776984312,0.228741350068125,1.03608912711082,0.55767776984312,0.228741350068125,1.03608912711082,0.55767776984312,0.228741350068125
"117-33","light",500,0.134,1.04909281310657,0.563939687784879,0.177019291827794,1.04944990224342,0.561788623381872,0.177025253924196,1.0495803754381,0.561005080748806,0.177027495387181
"117-34","light",500,0.134,0.975647134185512,0.186098391100119,0.319665892779789,0.975647134185512,0.186098391100119,0.319665892779789,0.975647134185512,0.186098391100119,0.319665892779789
"117-35","light",500,0.11,1.01665611711371,0.32064307043399,0.374400168765246,1.01665611711371,0.32064307043399,0.374400168765246,1.01665611711371,0.32064307043399,0.374400168765246
"117-36","light",500,0.124,1.02628081992833,0.522365200813058,0.314540648355629,1.02627217368521,0.522028984583168,0.314602282321494,1.02627128461037,0.521989628604844,0.314609427785719
"117-37","light",500,0.14,0.945115572161669,0.573680574703744,0.275179297294852,0.946063458601275,0.569627317243592,0.27513227336205,0.946262252765938,0.568739175058563,0.275125645912962
"117-38","light",500,0.11,0.938874254280553,0.624994964994929,0.314629726642712,0.938874254280553,0.624994964994929,0.314629726642712,0.938874254280553,0.624994964994929,0.314629726642712
"117-39","light",500,0.1,0.987109728201176,0.528259423950077,0.369061802884328,0.987109728201176,0.528259423950077,0.369061802884328,0.987109728201176,0.528259423950077,0.369061802884328
"117-40","light",500,0.148,0.979696880030874,0.535655024363798,0.287287373708966,0.979696880030874,0.535655024363798,0.287287373708966,0.979696880030874,0.535655024363798,0.287287373708966
"117-41","light",500,0.134,0.998952884026266,0.545618334928781,0.3641798797326,1.00098143346803,0.536479736917614,0.363738756854812,1.00120782073665,0.531713583880751,0.364238379667597
"117-42","light",500,0.118,0.988256463760682,0.526580757262759,0.277683725008942,0.988256463760682,0.526580757262759,0.277683725008942,0.988256463760682,0.526580757262759,0.277683725008942
"117-43","light",500,0.118,0.913017295160025,0.618484258101868,0.309648548610852,0.913017295160025,0.618484258101868,0.309648548610852,0.913017295160025,0.618484258101868,0.309648548610852
"117-44","light",500,0.118,0.95833297528695,0.591974387636662,0.324306208271606,0.95833297528695,0.591974387636662,0.324306208271606,0.95833297528695,0.591974387636662,0.324306208271606
"117-45","light",500,0.15,0.914651019511463,0.603961260903607,0.378866413057973,0.914651019511463,0.603961260903607,0.378866413057973,0.914651019511463,0.603961260903607,0.378866413057973
"117-46","light",500,0.11,1.032960650716,0.491676797739615,0.235210172935559,1.032960650716,0.491676797739615,0.235210172935559,1.032960650716,0.491676797739615,0.235210172935559
"117-47","light",500,0.132,1.07708465699082,0.283965423276362,0.327836480911319,1.07708465699082,0.283965423276362,0.327836480911319,1.07708465699082,0.283965423276362,0.327836480911319
"117-48","light",500,0.098,0.909742985421575,0.57027619858801,0.320097041236682,0.909964278713971,0.56809269570044,0.320069001283718,0.909927873546354,0.567307185379897,0.320143182217391
"117-49","light",500,0.132,1.04212542132101,0.429874058243907,0.286111879201279,1.04212542132101,0.429874058243907,0.286111879201279,1.04212542132101,0.429874058243907,0.286111879201279
"117-50","light",500,0.112,1.02075583142508,0.675298338055004,0.213654471110921,1.02075583142508,0.675298338055004,0.213654471110921,1.02075583142508,0.675298338055004,0.213654471110921
