"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,NA,NA,NA,NA,NA,NA,0.991172232198509,3.85772998526058e-05,0.361615415046838,0.341067822795571,5.29711760416194e-05,0.298178222533814,1.02640365633708,1.8956332713919,0.351968964075754,0.391266870087613,4.00610358566732,0.304787086003268,NA,0.394999999999982,0.389999999999986
"11422-2","extra_heavy",100,0.85,1.01153346275669,0.580459935804738,0.221910230080734,NA,NA,NA,NA,NA,NA,1.53388879532881,-0.00194788427080479,0.424380982668184,0.410461934260924,0.00197197293942172,0.316687310178284,1.27092635951586,-0.519429719377966,0.404519449320548,0.437520763351635,2.81337578969353,0.316841618507574,NA,0.391999999999996,0.38900000000001
"11422-3","extra_heavy",100,0.87,0.971287446914072,0.58081643733395,0.0523478771302329,NA,NA,NA,NA,NA,NA,1.15765417329187,1.66704416069949e-07,0.154762864256942,0.372904599820782,3.69159437950257e-06,0.287831955529137,0.605434032454147,5.61562209028628,0.193605730356232,0.469871004903786,4.26737112229585,0.292211680998112,NA,0.401999999999987,0.38900000000001
"11422-4","extra_heavy",100,0.8,0.925928867946972,0.660993244676569,0.217825397402283,NA,NA,NA,NA,NA,NA,0.927605768185454,0.00922791050400955,0.270504798727977,0.29410996976483,0.00916368941627076,0.341008120838665,0.985288723604619,2.15543988463656,0.366537736163726,0.408303154122445,5.02058577204559,0.326355300263329,NA,0.383999999999958,0.38900000000001
"11422-5","extra_heavy",100,0.72,1.01362345376666,0.248953939389456,0.312224996913498,NA,NA,NA,NA,NA,NA,1.0420960035919,0.0310848517379085,0.307779262163517,0.213443764832556,0.130441552752981,0.403614145946063,1.09838631858951,-0.404289787370786,0.382922508110027,0.290593938798973,2.9106473433663,0.307869204581981,NA,0.384999999999991,0.39100000000002
"11422-6","extra_heavy",100,0.78,1.26441421760892,0.560708608052662,-0.163253604338699,NA,NA,NA,NA,NA,NA,1.16286394420815,0.00189486079233781,0.172542165236123,0.356200746970282,0.00239687855467341,0.330829771991651,1.09251206075189,3.71167761051324,0.174236070002935,0.377205039620114,3.92412725645824,0.332424531294509,NA,0.383000000000038,0.384999999999991
"11422-7","extra_heavy",100,0.84,0.913237762883438,0.336481824956617,0.401531322808008,NA,NA,NA,NA,NA,NA,0.744159834757338,7.93292247138965e-10,0.629235395988828,0.330264867175464,7.17596035108394e-10,0.313626237744174,0.738393607508352,3.25711560700197,0.540680107316069,0.42182981028587,4.14196530852301,0.292748688282338,NA,0.387999999999977,0.384000000000015
"11422-8","extra_heavy",100,0.78,0.96772314281706,0.730626874589715,0.305564683649467,NA,NA,NA,NA,NA,NA,0.918611308443418,0.0075820067883912,0.516684778373222,0.357731474703416,0.00834672755058809,0.347045063743687,0.827613705421416,3.71872195945424,0.518273128245469,0.39096055413749,3.23110756031579,0.340107065298587,NA,0.393999999999949,0.386000000000024
"11422-9","extra_heavy",100,0.77,1.09784564192486,0.728037707563594,0.0366289457736261,NA,NA,NA,NA,NA,NA,1.17195567422945,1.21710828371431e-05,0.0813773122882167,0.235135882778251,1.52444343884105e-05,0.351791998415434,1.20057793746677,0.630917402378033,0.257379296040636,0.330738893351741,3.07317665005787,0.296904417371703,NA,0.409999999999968,0.391999999999996
"11422-10","extra_heavy",100,0.84,0.870939999773621,0.557305840082779,0.429519490419032,NA,NA,NA,NA,NA,NA,0.911614460128198,3.07558948971841e-05,0.336063071566632,0.224308806101572,3.13295202529462e-05,0.477129395643744,0.745451018022332,2.52386412180056,0.62624811618139,0.407955953707758,3.20904846131442,0.323249406049909,NA,0.416999999999973,0.408000000000015
