"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,NA,NA,NA,NA,NA,NA,0.991172802762289,3.85770995161198e-05,0.361615499349796,0.341067793045139,5.29710608570584e-05,0.298178232486052,1.0166578971526,1.34092979751614,0.361119915539547,0.433415155132806,3.0736553098132,0.305370736044048,NA,0.504999999999995,0.504999999999995
"11422-2","extra_heavy",100,0.85,1.01153346275669,0.580459935804738,0.221910230080734,NA,NA,NA,NA,NA,NA,1.53392174357869,-0.00194788189367407,0.424378027841222,0.410469981796089,0.00197183609971642,0.316687290930702,1.40138056720257,-0.850937696790599,0.412674027085861,0.466560626970865,1.70194263368969,0.316462607449953,NA,0.504999999999995,0.497000000000071
"11422-3","extra_heavy",100,0.87,0.971287446914072,0.58081643733395,0.0523478771302329,NA,NA,NA,NA,NA,NA,1.15765422526167,1.6670377762244e-07,0.154762853128601,0.372904599758164,3.69159397699194e-06,0.28783195563643,0.669224436060185,3.46484595969948,0.180635416557417,0.486144237956151,3.09398671503762,0.293328945473105,NA,0.506000000000085,0.495000000000005
"11422-4","extra_heavy",100,0.8,0.925928867946972,0.660993244676569,0.217825397402283,NA,NA,NA,NA,NA,NA,0.927434147045328,0.00922945162926523,0.270469052965073,0.294159519299084,0.00916106642684388,0.340990316087815,0.843872432845322,2.78215465534224,0.33253873004455,0.434722452171816,3.53754161682954,0.321239093529726,NA,0.504999999999995,0.496000000000095
"11422-5","extra_heavy",100,0.72,1.01362345376666,0.248953939389456,0.312224996913498,NA,NA,NA,NA,NA,NA,1.04087580210122,0.0318572774193036,0.305351539942969,0.214044659973756,0.128608668578919,0.402130256359868,1.03985326278452,0.246712169962087,0.361121579661771,0.28980857119882,2.2486351784433,0.306829600017608,NA,0.504999999999995,0.500999999999976
"11422-6","extra_heavy",100,0.78,1.26441421760892,0.560708608052662,-0.163253604338699,NA,NA,NA,NA,NA,NA,1.16294498852446,0.00189391667637692,0.172532721160887,0.356202195824713,0.00239655249728694,0.330830114916752,1.15634880820266,1.85783525325671,0.16815460839407,0.387253679952672,2.59856767345714,0.333179894253111,NA,0.496999999999957,0.505999999999972
"11422-7","extra_heavy",100,0.84,0.913237762883438,0.336481824956617,0.401531322808008,NA,NA,NA,NA,NA,NA,0.744159834765184,7.9329224710923e-10,0.629235395982033,0.330264867174457,7.17596035097084e-10,0.313626237743076,0.722830569387932,2.21094969717109,0.502910571407875,0.411666160790499,2.56467504466201,0.279734373865215,NA,0.499000000000024,0.505999999999972
"11422-8","extra_heavy",100,0.78,0.96772314281706,0.730626874589715,0.305564683649467,NA,NA,NA,NA,NA,NA,0.918813993682444,0.00757013585204106,0.516680739759217,0.357739500246175,0.00834214003506971,0.347051281479002,0.862386126812438,1.77918544978091,0.518339017265584,0.400638662569897,1.87130773198725,0.341151869489042,NA,0.495999999999981,0.502999999999929
"11422-9","extra_heavy",100,0.77,1.09784564192486,0.728037707563594,0.0366289457736261,NA,NA,NA,NA,NA,NA,1.17195572758942,1.2171063887917e-05,0.0813775794264436,0.235135902610997,1.52444272895303e-05,0.3517919830614,1.18688255365236,0.633195105903217,0.251179832623596,0.332409449914012,2.47163216465823,0.298412107341408,NA,0.497000000000071,0.503000000000043
"11422-10","extra_heavy",100,0.84,0.870939999773621,0.557305840082779,0.429519490419032,NA,NA,NA,NA,NA,NA,0.911614287933337,3.07558603599593e-05,0.33606356651173,0.224308903414981,3.13294917229867e-05,0.477129088692594,0.726339222112425,2.40440578498615,0.597132555617206,0.408973323224687,2.86874045630252,0.331327286544683,NA,0.508000000000038,0.506999999999948
"11422-11","extra_heavy",100,0.86,1.01896786249431,0.585345094235148,0.346805375761769,NA,NA,NA,NA,NA,NA,1.158112854642,1.67876015542216e-06,0.542141755408574,0.302858996273073,5.72293720401635e-06,0.433161465273656,0.737459128617017,4.18817706474595,0.553058410866663,0.467228146773828,3.5491313578395,0.308681764015221,NA,0.504999999999995,0.495999999999981
"11422-12","extra_heavy",100,0.8,1.04214565581729,0.849189529399152,-0.026486022831724,NA,NA,NA,NA,NA,NA,1.16301959009771,0.0175815795031267,-0.380946285015266,0.237531525337316,0.0129100890167406,0.574522683017433,0.864703416987963,4.44354510885939,0.0496531521885008,0.398084321540211,3.38184405843468,0.350306401163504,NA,0.505999999999972,0.496000000000095
"11422-13","extra_heavy",100,0.87,1.09601560381621,0.584602928941876,0.0692328297078458,NA,NA,NA,NA,NA,NA,1.44939093060536,-0.000508708886308628,0.309121756488487,0.29607074759512,0.0020211126665071,0.836676664096109,1.39175768740902,-0.0589569955908436,0.127540280577927,0.474347592107758,3.88107047726991,0.385153074516639,NA,0.504999999999995,0.495000000000005
