"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11424-1","heavy",500,"weibull",0.506,1.02751450709635,0.478267735783292,0.223904337703204,1.02437809545132,0.547845808112996,0.204917573493105,0.105304421642627,0.185608764402885,0.14196519171916
"11424-2","heavy",500,"weibull",0.48,1.1411086584486,0.427875119777051,0.167181219710826,1.14831296297337,0.496159231548184,0.175561201677754,0.110339346400931,0.238146069607387,0.146111160615293
"11424-3","heavy",500,"weibull",0.496,0.959431873668237,0.595878915711038,0.269858054871942,0.959598029140336,0.599050250736928,0.329109297627074,0.105726438648327,0.198652857486797,0.146490153430594
"11424-4","heavy",500,"weibull",0.474,1.01164980309944,0.549602364730263,0.246264371450713,1.02203561674646,0.53703103955736,0.325426473402875,0.108393946557233,0.20262981702073,0.137644327320647
"11424-5","heavy",500,"weibull",0.49,1.04664140769215,0.622874913250308,0.0452402816648805,1.01808620670967,0.794095862743421,0.0564441716970059,0.119486612832327,0.229632567257684,0.144529708917201
"11424-6","heavy",500,"weibull",0.486,0.979907528847686,0.553475217872917,0.23479146119694,0.923837750466455,0.772695490249529,0.214382050956684,0.10524202356258,0.226977711181813,0.142040084096561
"11424-7","heavy",500,"weibull",0.494,0.935000100404967,0.478134307275423,0.37106465036673,0.961672596223025,0.382330072438967,0.352624361608662,0.108024267361266,0.142856699647766,0.13993516258673
"11424-8","heavy",500,"weibull",0.48,1.044062370739,0.44536120035739,0.153323560879866,0.975572069806891,0.553266891478258,0.16024523917637,0.105046081363108,0.152270270133183,0.131955348021427
"11424-9","heavy",500,"weibull",0.462,1.08969906865773,0.358121731152255,0.126169360867311,1.07693488267103,0.489301658994511,0.118351828190461,0.109089034778759,0.21849786355043,0.141813036818724
"11424-10","heavy",500,"weibull",0.534,0.964319030638698,0.516206039341867,0.356551993156173,0.997089100330144,0.360705480332372,0.362223157493729,0.0999829753121712,0.138014011660146,0.140490900983898
"11424-11","heavy",500,"weibull",0.466,0.984160800155599,0.269039645286635,0.494810213832105,0.964097692693453,0.365606605664303,0.517704489230647,0.118910366777996,0.262775572917368,0.133721537643086
