"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11430-1","heavy",2000,"lognormal",0.4925,1.01802772378887,0.49604168999361,0.273970614579467,1.02115598526773,0.48301404639351,0.278851516801008,0.0904868146524207,0.0702208948676185,0.0637135411738091,1.02276356533767,0.482042408317679,0.281585035907938,0.0892816515372915,0.069509771670245,0.0632583249412032,1.01911336668208,0.48626656315153,0.279266515947399,0.0910826699358231,0.0707069617402179,0.0637684183172435,NA,NA,NA
"11430-2","heavy",2000,"lognormal",0.522,0.986892162706507,0.516557602769854,0.253220690889568,0.993316490214159,0.499188726946644,0.270992374981232,0.0948845693639448,0.0721745151711224,0.0656700103942532,0.984480117549572,0.5064275357097,0.270533698749361,0.0956867655473917,0.0729671388366101,0.0663221678077087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-3","heavy",2000,"lognormal",0.498,0.851238942543259,0.571448111538867,0.296418544841334,0.904161378213461,0.524797204732263,0.281611340132513,0.0922166341323983,0.0703034290868371,0.0661926359395113,0.902840870704062,0.527840834591618,0.282306823676834,0.0929111051654391,0.0702423033575896,0.0662580766637207,0.888857291988615,0.54070515216447,0.283039055794459,0.0915239229267534,0.0698937452202506,0.0666497171390715,NA,NA,NA
"11430-4","heavy",2000,"lognormal",0.4995,0.938431801889165,0.543268400178907,0.265184501463056,0.949107401701695,0.529356004228666,0.275320856324936,0.0949807026859206,0.0739873098986344,0.0664358178351905,0.948406214470641,0.532228425256584,0.272460072760637,0.0973031143722198,0.0758846242747146,0.0668933669657017,0.950302818742688,0.531455095428722,0.273563667140112,0.0958223769132094,0.0751945792894905,0.0653680723744662,NA,NA,NA
"11430-5","heavy",2000,"lognormal",0.4895,0.997090146505057,0.509093300695763,0.217796517054395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-6","heavy",2000,"lognormal",0.482,1.01678109417083,0.491584446089634,0.248929113791497,1.08701359556352,0.430331939239812,0.258493759288155,0.0963518178817197,0.0755860848125724,0.0653921520763999,1.08192743285096,0.435243689617832,0.259425453070405,0.0946353782792277,0.0741990121702732,0.0645506367205648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-7","heavy",2000,"lognormal",0.5175,0.8884830644896,0.556365852231821,0.280490363925104,0.934864867350682,0.518755880463418,0.268152631566153,0.0924368440623595,0.0706965526295944,0.0639918381680737,0.935619641396988,0.517553390080599,0.269645048951831,0.0937992581558693,0.071678372360631,0.0650892410368914,0.922126652082313,0.52924125111698,0.271628523710327,0.0942317407472384,0.0723729423285071,0.0652081278722247,NA,NA,NA
"11430-8","heavy",2000,"lognormal",0.502,1.0728880610443,0.471566018176647,0.158045230104513,1.07924584060856,0.461555200019437,0.169169960779153,0.0929173006300198,0.0742929607723133,0.0625269804491117,1.06834319312674,0.471510855603203,0.170469192436032,0.093864849942125,0.0754485482162254,0.0626050691821658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-9","heavy",2000,"lognormal",0.496,1.01818371939099,0.466642847689356,0.30236137912025,1.03038846262689,0.443605387290882,0.324140014628926,0.0938669077299484,0.0728533355305916,0.0642095874364667,1.02940650392271,0.446546789784183,0.321846608509786,0.0952873073369696,0.0739325288281714,0.063633010399981,1.02769487682467,0.446657979808831,0.324959150028679,0.0933190677558708,0.0722791815896376,0.064104819698581,NA,NA,NA
"11430-10","heavy",2000,"lognormal",0.5,0.93574934119276,0.520902644101491,0.342266665848199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-11","heavy",2000,"lognormal",0.5015,0.999499622948492,0.465501564583588,0.317938847384564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-12","heavy",2000,"lognormal",0.5005,0.911584484244902,0.509772912629891,0.275802003754175,0.927154241350143,0.484648084065329,0.275154355512836,0.0889211823319607,0.0635239898147263,0.0659707370491954,0.919921711097795,0.491709962038012,0.273485055681097,0.0898239046431578,0.0643168807471928,0.0650821738849571,0.91854612220634,0.493906092582853,0.274990600457471,0.0907028369655133,0.0652136658204642,0.06546825442612,NA,NA,NA
"11430-13","heavy",2000,"lognormal",0.481,1.08959745268214,0.439694401878161,0.261404980614689,1.07610442399369,0.463800099736228,0.248280669384434,0.0859489716568023,0.0686752704105522,0.0610704580514277,1.06477000196341,0.473952213734869,0.248814051737697,0.0877775264814374,0.071300437765795,0.062460386304539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-14","heavy",2000,"lognormal",0.4745,0.965883704266421,0.535063902684313,0.211786245747927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-15","heavy",2000,"lognormal",0.4925,0.930842354575207,0.50955987997427,0.307539551722477,0.910817506465628,0.533664252392111,0.298985856541751,0.0927942738303687,0.0720816742907442,0.0645610817138536,0.913826738209794,0.531810609093537,0.300971118558064,0.0904799958941808,0.0699206241323482,0.0635009526297796,0.910211233288703,0.535998352379857,0.300374979017427,0.0903518514693237,0.0698395621753079,0.0646251535438143,NA,NA,NA
