"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11427-1","heavy",500,"normal",0.496,0.96550609005778,0.506428023961819,0.231248661716079,1.00738288357981,0.477856978927382,0.212693516600505,0.24800461337806,0.148890079304906,0.146494270097756
"11427-2","heavy",500,"normal",0.484,0.991996854819525,0.437928138210052,0.500309290777145,0.953686402967958,0.459522913178181,0.481389216980201,0.248462717325375,0.154696516687278,0.156725329079762
"11427-3","heavy",500,"normal",0.49,0.764689212320605,0.613900854323436,0.2527598245484,0.952048213586355,0.493803151524803,0.298163221668145,0.281782222591123,0.178376655749223,0.168524017032025
"11427-4","heavy",500,"normal",0.572,1.25520937347424,0.3733295839161,0.209583705260625,1.3869858835728,0.279768865016107,0.266114699255492,0.279826137179769,0.16908891791737,0.146339693485207
"11427-5","heavy",500,"normal",0.484,1.08532493672197,0.478107533481818,0.167730925562848,NA,NA,NA,NA,NA,NA
"11427-6","heavy",500,"normal",0.502,1.1926814739124,0.367028701241361,0.240218059655418,1.0733722922832,0.453561099285927,0.179943517176932,0.281415497456767,0.179767717147242,0.160927803356149
"11427-7","heavy",500,"normal",0.492,0.933733527604044,0.525627506043608,0.271142619121208,NA,NA,NA,NA,NA,NA
"11427-8","heavy",500,"normal",0.488,1.13389070269139,0.417415538553551,0.140799114826087,NA,NA,NA,NA,NA,NA
"11427-9","heavy",500,"normal",0.48,1.04007868133437,0.526093136179631,0.241262112853515,NA,NA,NA,NA,NA,NA
"11427-10","heavy",500,"normal",0.476,1.27641484679617,0.412519906262473,0.120457240140444,NA,NA,NA,NA,NA,NA
"11427-11","heavy",500,"normal",0.504,1.07231351744628,0.51719388004733,0.102403440023628,1.01524246292098,0.544515546671931,0.129610725855359,0.288611251056306,0.174957455628244,0.145823889702573
"11427-12","heavy",500,"normal",0.504,0.969244706714522,0.53225033772499,0.280695691254311,0.82639125632184,0.62054992253699,0.217960477989749,0.253696570745595,0.153545962448982,0.145183015777055
"11427-13","heavy",500,"normal",0.526,1.10849829819439,0.440533430144164,0.371927068543511,1.11941374365863,0.429809809549362,0.36267480517976,0.25951199721859,0.158293365554618,0.151630258933103
"11427-14","heavy",500,"normal",0.49,0.934231928484083,0.468901755172673,0.399455157596817,1.16078835189018,0.329350819141833,0.460931442693432,0.292689242864018,0.184121331957817,0.153503423301617
"11427-15","heavy",500,"normal",0.458,0.841022983952251,0.565369753131136,0.337363421394694,0.927033066415916,0.508188250926863,0.374393421899612,0.241943847119496,0.155576712207899,0.161203448602222
"11427-16","heavy",500,"normal",0.492,1.03030881901344,0.472437162859961,0.338114418051858,0.963364918049157,0.525201950022775,0.31045010891174,0.250791737432429,0.158206992884461,0.152349686485136
"11427-17","heavy",500,"normal",0.484,1.04874646828131,0.43363119959738,0.404786499524561,0.976155444079084,0.48249486714659,0.366857934591851,0.282159517734292,0.172134950057185,0.154260084380086
"11427-18","heavy",500,"normal",0.528,1.1136082190145,0.457650231484802,0.216688772948674,1.13895383517433,0.441538463668559,0.207276267130901,0.287124116988167,0.178543547703758,0.153583402136585
"11427-19","heavy",500,"normal",0.524,0.787009278067638,0.590907473960271,0.237882143824993,0.879620705539048,0.533420155690745,0.232439342876747,0.240096614268416,0.152620131573332,0.147897223261348
"11427-20","heavy",500,"normal",0.49,1.09003514299941,0.411950218640726,0.405646854449732,NA,NA,NA,NA,NA,NA
"11427-21","heavy",500,"normal",0.502,0.965297598397067,0.498784764403896,0.27956247728342,NA,NA,NA,NA,NA,NA
"11427-22","heavy",500,"normal",0.49,1.1582986821863,0.467167459394131,0.186717591149211,1.2395140631194,0.420536619803755,0.18706012205931,0.28143181163697,0.177890613392816,0.155561295447148
"11427-23","heavy",500,"normal",0.464,0.960873707773769,0.558512702481862,0.19113926466292,1.01095956413724,0.528505773280776,0.200621411752208,0.249247127478771,0.156514950726266,0.158960846796459
"11427-24","heavy",500,"normal",0.454,1.13567944122662,0.401388828411521,0.339249809082325,1.17638472478339,0.376888711584131,0.329312790811907,0.223357582339173,0.147870789150453,0.146436477163143
"11427-25","heavy",500,"normal",0.518,1.03786938640132,0.465735132168803,0.282319281031344,1.13470935141683,0.401310778902152,0.313031622916468,0.278933060209656,0.179920250959428,0.158698331739887
"11427-26","heavy",500,"normal",0.472,0.745201584974353,0.714099269918557,0.047665950500391,NA,NA,NA,NA,NA,NA
"11427-27","heavy",500,"normal",0.5,0.973654918412962,0.533801814896189,0.187384205576639,1.12946921098399,0.422080312889083,0.248827752308408,0.263744989271596,0.164158027842189,0.148109864974571
"11427-28","heavy",500,"normal",0.514,0.796796913903406,0.591663270277034,0.373916905085893,0.794312629897337,0.597498916917926,0.359497601180282,0.285936281589691,0.177555425879886,0.153789234379503
"11427-29","heavy",500,"normal",0.512,1.00107395870536,0.463001958459842,0.319296237677893,NA,NA,NA,NA,NA,NA
"11427-30","heavy",500,"normal",0.506,0.892395734081622,0.558324304426747,0.208151665917285,NA,NA,NA,NA,NA,NA
"11427-31","heavy",500,"normal",0.512,1.26268896779496,0.295269038108022,0.340413203122652,NA,NA,NA,NA,NA,NA
"11427-32","heavy",500,"normal",0.516,1.07513951085325,0.472313794417084,0.246564195058718,NA,NA,NA,NA,NA,NA
"11427-33","heavy",500,"normal",0.484,0.918879338582252,0.620942598696375,-0.0510053542112067,0.913143899285997,0.619065701061771,-0.0016465901362228,0.268862767232692,0.165693796306443,0.145723015467941
"11427-34","heavy",500,"normal",0.506,1.05726689236129,0.499813744176129,0.266485842781382,NA,NA,NA,NA,NA,NA
"11427-35","heavy",500,"normal",0.514,0.706648301162327,0.644437156687991,0.249573733404866,0.756836149690264,0.619400468432336,0.232723738070159,0.267356728359435,0.173963280202163,0.16599818255178
"11427-36","heavy",500,"normal",0.422,0.998698134058465,0.487748194176634,0.316942279840685,NA,NA,NA,NA,NA,NA
"11427-37","heavy",500,"normal",0.492,0.998803779913986,0.508221022629018,0.248485401509366,1.13281005891978,0.420983660313036,0.270492363340292,0.255956164933864,0.162275512210801,0.154120414237017
"11427-38","heavy",500,"normal",0.434,0.969429265425981,0.545729743310269,0.178352606777764,0.897474584408694,0.588214197476855,0.199574404184252,0.281880717680582,0.175175526352948,0.142409993368464
"11427-39","heavy",500,"normal",0.52,1.2304959870576,0.353815577440324,0.273238026731604,1.16683191944999,0.396479872405658,0.260520595994099,0.235400493427374,0.147160626294991,0.143819961827204
"11427-40","heavy",500,"normal",0.5,1.02076541732523,0.488062327285879,0.236059912009487,NA,NA,NA,NA,NA,NA
"11427-41","heavy",500,"normal",0.464,1.04314176576907,0.465047531899297,0.385176724035373,0.975739393896609,0.506733896526928,0.387519342426184,0.247345783785927,0.156236247914724,0.143992021361842
"11427-42","heavy",500,"normal",0.516,0.948185117562756,0.497423670474146,0.179312047659669,NA,NA,NA,NA,NA,NA
"11427-43","heavy",500,"normal",0.524,0.874036403541649,0.560130210847383,0.225720096485555,NA,NA,NA,NA,NA,NA
"11427-44","heavy",500,"normal",0.48,1.1818561120264,0.360676078026314,0.363855691190505,1.12847238146425,0.386944632248969,0.368036562109056,0.248883105510298,0.153095316137089,0.14347747058638
"11427-45","heavy",500,"normal",0.462,1.04214790336528,0.423929473049519,0.345746890896416,1.10030416145429,0.382560477617397,0.380121875779837,0.260026627980545,0.162964809865334,0.14568986599901
"11427-46","heavy",500,"normal",0.492,0.971898786011085,0.48109062665701,0.381184914996115,NA,NA,NA,NA,NA,NA
"11427-47","heavy",500,"normal",0.458,1.1079735983041,0.412400352066709,0.295071703930617,1.01013485964038,0.491224085275848,0.236817616473537,0.264679613177682,0.172833677882641,0.157040092991713
"11427-48","heavy",500,"normal",0.49,0.929623233656552,0.505665449430024,0.236275079419929,0.935168656680432,0.508437252885313,0.230119145160879,0.266967883224025,0.170220504101415,0.159680339366423
"11427-49","heavy",500,"normal",0.464,1.10872359292388,0.484714839289993,0.182673657398724,1.17914160871356,0.443261079445768,0.165783820178942,0.269301530866426,0.17203813315983,0.169825475938332
"11427-50","heavy",500,"normal",0.48,0.804767779974229,0.603914879039203,0.256277407818525,0.849756851838118,0.575808266624346,0.224821319169833,0.241742079864897,0.143076322024727,0.13831283228371
"11427-51","heavy",500,"normal",0.466,1.2027682691382,0.384309634018524,0.252478643880375,1.08198530935074,0.454444098136996,0.212727129920954,0.238277966409692,0.149483544989398,0.154580443251425
"11427-52","heavy",500,"normal",0.482,0.980074422467592,0.484138767021987,0.342809303415585,0.911669539237019,0.531565028991003,0.332279358469788,0.255647597189181,0.161872139027352,0.142364146122352
"11427-53","heavy",500,"normal",0.51,0.873892321625311,0.587283056445899,0.280134385657233,NA,NA,NA,NA,NA,NA
"11427-54","heavy",500,"normal",0.464,0.850001259259741,0.655842604799559,0.0685717260364024,0.956995193046739,0.56694261165497,0.156565199386418,0.265852698736966,0.163056130268647,0.15251169256273
"11427-55","heavy",500,"normal",0.506,1.4112438491684,0.323739703841257,0.0955763227912868,1.40721735616724,0.322009163221681,0.0976099320732713,0.241531916916959,0.148205368375629,0.150094670208218
"11427-56","heavy",500,"normal",0.502,1.0804560473975,0.490639786997994,0.211732668461943,1.12036413050733,0.454977877498159,0.225110206593054,0.239760573623311,0.146647795048435,0.14719969126218
"11427-57","heavy",500,"normal",0.492,1.0409821079446,0.499280311695029,0.237101775201921,NA,NA,NA,NA,NA,NA
"11427-58","heavy",500,"normal",0.516,0.754823949721454,0.610992572601818,0.28404525432177,0.902084874271316,0.498296988419291,0.354940514312856,0.264199638040408,0.16543074529297,0.151225944744659
"11427-59","heavy",500,"normal",0.52,1.04881507085614,0.439853651029526,0.383742738303442,1.15975530190966,0.357672653010428,0.440663547080792,0.259718260583005,0.158451794001199,0.155950212905272
"11427-60","heavy",500,"normal",0.516,1.07615793256547,0.41223958275113,0.317123785100087,1.18537565012256,0.344907782598705,0.333442885616529,0.266544991872211,0.159653703834808,0.15749744564032
"11427-61","heavy",500,"normal",0.518,0.979466730389803,0.440479428789814,0.373026000798855,NA,NA,NA,NA,NA,NA
"11427-62","heavy",500,"normal",0.502,0.810879364860438,0.591029262544747,0.235634154806902,0.604830939230976,0.731196348534535,0.150152591271277,0.281735403923248,0.179941784415399,0.161232249184996
"11427-63","heavy",500,"normal",0.488,0.956154064782895,0.518830972885486,0.17026270308943,1.02305322043459,0.470799405269942,0.182938378693189,0.279012107008479,0.173241391238148,0.147791954638213
"11427-64","heavy",500,"normal",0.506,1.02402689951341,0.525324511572879,0.165184023763832,1.16298814664348,0.423697719595077,0.20254338280133,0.249699209625977,0.156330332437558,0.157034219016775
"11427-65","heavy",500,"normal",0.484,1.13817956349682,0.400684570193654,0.27896195791444,0.980196304912626,0.510656981111371,0.189953736463154,0.250651008211237,0.155219931994711,0.147082691383655
"11427-66","heavy",500,"normal",0.456,0.657321077347635,0.707293096941804,0.243781397324027,0.693069009052899,0.673247693240078,0.256147702634581,0.258145390347404,0.157666284241198,0.141576954970511
"11427-67","heavy",500,"normal",0.472,0.704052432203354,0.713452204662503,0.0507941847098744,0.650272191490866,0.756957399619067,0.0166618467854858,0.233272622380697,0.153551913478381,0.149920728831305
"11427-68","heavy",500,"normal",0.508,0.957662004985884,0.579055829249996,0.0650465490552265,NA,NA,NA,NA,NA,NA
"11427-69","heavy",500,"normal",0.502,1.13824875279944,0.404342318696758,0.43467906725623,1.11789808375825,0.416443906913592,0.414656725442653,0.266534078980155,0.166786130889195,0.146743844109776
"11427-70","heavy",500,"normal",0.462,0.961310274809485,0.484691993884124,0.436730726665349,NA,NA,NA,NA,NA,NA
"11427-71","heavy",500,"normal",0.508,1.14135102898747,0.416054401196708,0.276704207196275,1.26120449941806,0.342933839697199,0.28396119477974,0.268482254440937,0.166306684750807,0.149579903057334
"11427-72","heavy",500,"normal",0.468,0.757960089588934,0.702469122874134,0.16418517032605,0.784297922505698,0.703880186658033,0.12316879234029,0.246461416159588,0.166297972880481,0.165226029193069
"11427-73","heavy",500,"normal",0.55,0.952492203603716,0.504542300578833,0.311848093520539,0.831378311350797,0.571855153842975,0.276811514674447,0.269097887025292,0.164765343348768,0.156338705233651
"11427-74","heavy",500,"normal",0.486,0.977353758242868,0.461598003844183,0.425886681834493,0.845973087762187,0.553331306775056,0.383296870849089,0.251550593405571,0.157054189850218,0.140857910599608
"11427-75","heavy",500,"normal",0.516,1.19257025403964,0.392692959998499,0.266756022048587,NA,NA,NA,NA,NA,NA
"11427-76","heavy",500,"normal",0.492,1.17217073187311,0.445463688804287,0.319293963827656,1.21508609985261,0.40796013302482,0.348283433178612,0.234032467155766,0.146119136337716,0.1432148280867
"11427-77","heavy",500,"normal",0.504,0.898142028671114,0.594060484589727,0.128424801750588,NA,NA,NA,NA,NA,NA
