"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11424-1","heavy",2000,"gamma",0.494,0.980305177073122,0.494413574690146,0.259744611646345,1.00360806657196,0.487581118007476,0.218808429319584,0.0804229079958781,0.0197270141716051,0.0867060850371229
"11424-2","heavy",2000,"gamma",0.5205,1.01018859964481,0.495927406782036,0.253272162421418,NA,NA,NA,NA,NA,NA
"11424-3","heavy",2000,"gamma",0.5065,0.96817167984402,0.504002944805185,0.265842500982405,0.979793230676499,0.49425768169433,0.291808177509191,0.0855927239577103,0.0218477836551376,0.0893130890543814
"11424-4","heavy",2000,"gamma",0.519,0.990296923835273,0.515096367128061,0.20568186409222,1.05292423853357,0.506872938772986,0.126238257341417,0.0848275816542194,0.0228524663750584,0.0914379218632086
"11424-5","heavy",2000,"gamma",0.5065,0.96357052100725,0.509480279467186,0.288252384499774,1.31452664084477,0.406996797507969,0.0928206290760872,0.0853347503897871,0.0223816530570782,0.0953167292699012
"11424-6","heavy",2000,"gamma",0.5115,1.01265987641684,0.498867534812181,0.203495419515595,1.20580122842451,0.420786194295308,0.160948105221953,0.0840181674864637,0.0195331611773476,0.0910903723175937
"11424-7","heavy",2000,"gamma",0.5,1.01363522827769,0.495177646542634,0.202185591583658,0.999686779566609,0.491666789512071,0.24564278207301,0.0846211005252728,0.0211263584171453,0.0858155746611747
"11424-8","heavy",2000,"gamma",0.5175,1.00306987640006,0.500810067977253,0.226426491410042,1.12274825306057,0.446186948530784,0.236044786478993,0.0870556276986352,0.0209273842669455,0.0909293972759521
"11424-9","heavy",2000,"gamma",0.5085,0.920500868943103,0.513474106867063,0.278682831216629,0.961683587919795,0.453549397555621,0.374017273527178,0.0857261850245266,0.0198488934542285,0.0862813680632546
"11424-10","heavy",2000,"gamma",0.504,0.966917660843506,0.495579975474891,0.314809981352224,1.17455656241434,0.409323798141014,0.278269860721875,0.083343980710501,0.0201006525373508,0.0893345765403432
"11424-11","heavy",2000,"gamma",0.4945,1.00464460206212,0.505167303879212,0.252777252585434,1.33429834001396,0.38488700746452,0.105438278960393,0.0899135739742232,0.0230494622548593,0.0912613446879185
"11424-12","heavy",2000,"gamma",0.5025,1.06154248734956,0.481711008390661,0.244223731886404,1.21988744273631,0.423242618265719,0.0687608815144717,0.0785539463802643,0.0186609752975238,0.0891868676771843
"11424-13","heavy",2000,"gamma",0.5155,1.03574397136445,0.492015803366346,0.287143759997691,1.08487356116296,0.488074196230899,0.282286050599645,0.0837454409297564,0.0220940453375467,0.0854858499361872
"11424-14","heavy",2000,"gamma",0.4965,0.963276637332214,0.50857664295204,0.267356939250437,1.02832092791161,0.490138733054565,0.264034667250251,0.0860286273608059,0.0216302281760242,0.0914592842693351
