"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11428-1","heavy",500,"t",0.47,1.02461399450388,0.516937620083083,0.177048920835251,NA,NA,NA,NA,NA,NA,1.40111770784,0.743275775770921,0.151681770263297,0.11427247759698,0.0789008370456993,0.138067955876285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-2","heavy",500,"t",0.49,0.807459523419196,0.470935330925307,0.563088630093843,NA,NA,NA,NA,NA,NA,1.18109178369914,0.648042928631033,0.551484436594896,0.107510106417588,0.0799032547385095,0.142368595541016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-3","heavy",500,"t",0.514,0.968381517140131,0.473351417751733,0.214413670744637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-4","heavy",500,"t",0.508,1.04260937584703,0.472927335209329,0.222540561925538,NA,NA,NA,NA,NA,NA,1.35120210369984,0.597579603666439,0.186848572270168,0.100838489651838,0.0625922319744491,0.130334176888544,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-5","heavy",500,"t",0.486,0.985881254599824,0.472522465242559,0.1778265841148,NA,NA,NA,NA,NA,NA,1.28242823379728,0.624150278800177,0.16655400805717,0.101024395460516,0.0811776351667007,0.13857316089874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-6","heavy",500,"t",0.556,0.932441565856283,0.495741278003064,0.388839490823048,NA,NA,NA,NA,NA,NA,1.28060343707332,0.670293435506337,0.37203268191695,0.105168712707184,0.0761293886330839,0.134167354372753,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-7","heavy",500,"t",0.514,1.09021677042906,0.514917809297295,0.145224074328911,NA,NA,NA,NA,NA,NA,1.45820419979095,0.668709949951305,0.120780240225775,0.112120301825524,0.0838761483549377,0.143673373984927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-8","heavy",500,"t",0.514,0.948733320803133,0.456875752265514,0.290824668648646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-9","heavy",500,"t",0.496,1.06717592642016,0.484839087603565,0.178172773087498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-10","heavy",500,"t",0.486,1.08485428296822,0.534659858094473,0.101489269682356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-11","heavy",500,"t",0.468,0.925600187445,0.476828268683032,0.268452595822603,NA,NA,NA,NA,NA,NA,1.29236031440964,0.660677271875715,0.27115815262009,0.10923212678222,0.0712628014205446,0.137906580928458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-12","heavy",500,"t",0.498,1.09307207516272,0.507147067896398,0.177438285262891,NA,NA,NA,NA,NA,NA,1.43223238547429,0.698155844882316,0.1546884026604,0.0999910507938275,0.0815735162771374,0.127041186951484,NA,NA,NA,NA,NA,NA,NA,NA,NA
