"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11428-1","heavy",100,"normal",0.42,1.3464648430508,0.315358819764029,0.424264454185476,1.12745021089942,0.449760725306167,0.323709823644424,0.55007578337602,0.338479111024147,0.358745606970306,1.11162829381236,0.460544832617658,0.313711420474385,0.55609057123327,0.339144838550671,0.35876805668457,1.11570209518895,0.454394745190853,0.330960810562117,0.548253914631057,0.334983303545852,0.356113099125106,NA,NA,NA
"11428-2","heavy",100,"normal",0.52,0.358578263487261,0.715033459594735,0.670491145974016,0.104943063903587,0.914389480955942,0.392595754410009,0.542829551116726,0.345351171395087,0.371781969181734,0.115387247908221,0.90417001756885,0.393302572989177,0.537728738070136,0.344469902941459,0.371768616271729,0.099953923603101,0.920259668512742,0.397059866182051,0.540115705666305,0.345955792688931,0.371539129391213,NA,NA,NA
"11428-3","heavy",100,"normal",0.44,1.4466240324224,0.239527210404687,0.248653858687868,1.41094011320402,0.257270157987784,0.240210285389507,0.571810794514186,0.36858058373858,0.343389240651304,1.44003727444328,0.239632711955888,0.248569043206004,0.592037567895665,0.385487303882885,0.346178661115911,1.41433266193501,0.251901867511183,0.257154680877764,0.597466995532937,0.388463623744733,0.344443790737074,NA,NA,NA
"11428-4","heavy",100,"normal",0.59,0.820330654939203,0.594083366693665,0.365415094734153,0.500686993194569,0.837437449212899,0.190004579722569,0.691130998353474,0.436480630789179,0.352121637681259,0.50783374142187,0.834295325525504,0.186214946274418,0.685163082484068,0.435928480879756,0.360774264467594,0.528671374017143,0.816984103742636,0.213726431877989,0.700119266893702,0.444584244326563,0.358382587855504,NA,NA,NA
"11428-5","heavy",100,"normal",0.53,1.46985848835653,0.0872797894013535,0.609825541149798,0.93193918586704,0.417659191668928,0.418290655961524,0.583833919856272,0.335625532989835,0.306472442438413,0.935535277883209,0.411399637465458,0.411406878040086,0.581077527649863,0.332596607461235,0.304263078944812,0.887131741368645,0.446319940039356,0.403028027449158,0.590007653686131,0.338366124819288,0.304085545562061,NA,NA,NA
"11428-6","heavy",100,"normal",0.42,1.02717684111061,0.432934080684127,0.375289110414098,1.2891673797382,0.248126308113847,0.466302298679915,0.53372913170245,0.369958036390198,0.378553351010155,1.27207513223013,0.251829360253714,0.472081721392304,0.551585205105124,0.377719879411146,0.381736522192686,1.26902317521776,0.261382023979642,0.458503566171469,0.540252938252369,0.370403044374486,0.3701525872917,NA,NA,NA
"11428-7","heavy",100,"normal",0.65,1.10639075273173,0.359002812920045,0.395794055483481,1.13512736532548,0.341828393041367,0.381726448509365,0.825839623367765,0.512342186778303,0.365602404451226,1.13567291855585,0.339842549931993,0.378542889526707,0.836898359255353,0.52301603978969,0.37339790158507,1.17558829605524,0.314382346210441,0.405764799129274,0.859765413015214,0.534774194911807,0.361889423647501,NA,NA,NA
"11428-8","heavy",100,"normal",0.53,1.27022889424846,0.281701065509897,0.349987551737713,NA,NA,NA,NA,NA,NA,1.23405030086285,0.301548414672487,0.340546657916579,0.540253630389239,0.32722568366242,0.28935975571391,1.25495653018425,0.283471328932052,0.357062233418801,0.543117765743799,0.326324409674599,0.285829273670784,NA,NA,NA
"11428-9","heavy",100,"normal",0.51,0.981771281839719,0.507299576570374,0.526191420793359,0.375565832584491,0.898117345472457,0.438871251898764,0.579413826372347,0.347360671892096,0.265522221189728,0.365209290382539,0.904533327971531,0.446513271177562,0.584881941841005,0.349886830675874,0.260656919154525,0.343420749891373,0.919443894679031,0.462314544908882,0.612746694489466,0.366913863259563,0.271892609671267,NA,NA,NA
"11428-10","heavy",100,"normal",0.42,0.827590511526894,0.598199713001993,0.331865199207654,0.857837290144342,0.597497095085539,0.345781531190805,0.553280183548556,0.380205141944886,0.313276146652009,0.867844385606884,0.590856940269476,0.356047118280681,0.562255246328417,0.386479598104659,0.309396625757487,0.871725473845531,0.587693235736537,0.363036849961561,0.570616031800384,0.39670111097828,0.310307015480329,NA,NA,NA
"11428-11","heavy",100,"normal",0.44,0.325623940044305,0.874663755032948,0.0609602641760012,0.235436676097663,0.935720888209261,0.0666128190098637,0.580251406663434,0.370860261528401,0.330704681933346,0.254171429957922,0.918468279446801,0.0909061082023847,0.582608096064792,0.372744531066388,0.331265055387994,0.221502073570666,0.936112402483502,0.0907608518702184,0.583712386779379,0.376316497705214,0.332837706189441,NA,NA,NA
"11428-12","heavy",100,"normal",0.56,1.25284503412797,0.359206985298691,0.503849617753248,0.972863821818627,0.561173904581957,0.396102653675777,0.728101142492897,0.456648450147353,0.377443043732015,0.999822438394578,0.538918395629224,0.422782235373661,0.731756816465988,0.46102421102451,0.380558242203701,0.977496558489847,0.559027079988139,0.411573718014463,0.749421608929528,0.474150785043956,0.380045001926217,NA,NA,NA
"11428-13","heavy",100,"normal",0.53,0.777891849939264,0.556233998798435,0.450032666091599,0.997257113725151,0.409467000718078,0.568711196300901,0.565329380700597,0.351615845096801,0.335768846961808,0.991012982356897,0.408856395246659,0.570875052090266,0.560196262196426,0.345671229269854,0.338982669439643,1.00984511872806,0.398832602920775,0.572248117100284,0.577992511472809,0.352807774448294,0.332383641119984,NA,NA,NA
"11428-14","heavy",100,"normal",0.52,1.27077291172699,0.346670038899852,0.496794841076933,NA,NA,NA,NA,NA,NA,1.28552444220179,0.317715225979817,0.56723930234848,0.688902830849671,0.386100415571288,0.292726728032564,1.29480941039291,0.309835108679867,0.586303218417416,0.694444266513803,0.394119766721739,0.28600031552281,NA,NA,NA
"11428-15","heavy",100,"normal",0.43,1.21054736498848,0.359003013548027,0.172731803707671,1.27875387224484,0.33314334491177,0.101105525573785,0.573721871208315,0.35783170409923,0.369864266606846,1.2458442650845,0.34904881167432,0.105627287347813,0.568981732622176,0.357786011147109,0.377905213001102,1.2018675212154,0.386099498020706,0.103892404793105,0.601641299330156,0.379493463030891,0.364806836451058,NA,NA,NA
"11428-16","heavy",100,"normal",0.47,0.217193525160409,1.0294817848095,0.0720153014818574,0.219877213979669,1.01609954924499,0.0685227836400612,0.72872151239186,0.468417236155343,0.415510215902083,0.220432367358008,1.01584060259535,0.0683915260643231,0.721585456709584,0.464931038455669,0.421572653996824,0.202667473182201,1.02651082603921,0.0828595640856169,0.713388948578958,0.460372121773734,0.412095188680246,NA,NA,NA
"11428-17","heavy",100,"normal",0.43,1.23592405089926,0.274665020282746,0.485455279606507,1.1303140741167,0.340273641606787,0.474153736312537,0.751564489887466,0.44248022676044,0.351400430869654,1.18282615466554,0.314671060658682,0.465594492562286,0.761573832037713,0.444844884432267,0.354495912589712,1.1705762117525,0.320563841890435,0.471676874351616,0.785080058244284,0.463502202716985,0.348103095546021,NA,NA,NA
"11428-18","heavy",100,"normal",0.44,1.21283314467025,0.428479647238825,0.136684338757177,0.942632095741505,0.576592408756974,0.0851175456076698,0.528301143461952,0.294466345914531,0.279512241244539,0.957350857853254,0.563522513859923,0.0981376588931458,0.522859712597777,0.292658549966976,0.282553896009684,0.933430508809061,0.584059001758127,0.0882677664122696,0.537243603579339,0.296251636581365,0.280866149219656,NA,NA,NA
"11428-19","heavy",100,"normal",0.59,1.08583605840044,0.317521250593497,0.474292749638835,0.686570935853058,0.556415486721014,0.378693302233802,0.612646365694456,0.366961571274725,0.310298592332161,0.686389490739305,0.552584946096379,0.388603102676043,0.603188226898735,0.364386659914071,0.316360740176015,0.686132195672364,0.554706704234265,0.399222960207698,0.620187974209339,0.372455266142549,0.307866509041475,NA,NA,NA
"11428-20","heavy",100,"normal",0.49,1.19047318635199,0.371793359055894,0.385518994337016,0.86151702324015,0.590689617139135,0.2418987170455,0.547340499141325,0.353716595031852,0.313039666268687,0.846250263997253,0.597532014885498,0.234267816480368,0.551890026751796,0.355283576872119,0.305091747610164,0.837145002155783,0.606677834571034,0.254883530614882,0.560997365987104,0.36879190358568,0.308737408830344,NA,NA,NA
"11428-21","heavy",100,"normal",0.39,0.285849213258059,0.976288064155031,0.193705463780839,-0.0951789499570556,1.22915621593623,0.155625901079322,0.57243775983975,0.3580231139977,0.300941588247775,-0.120678139835116,1.24587859088494,0.150293586648011,0.572705009668552,0.35832097176974,0.299387465343712,-0.116443528566381,1.239449864487,0.177862346088074,0.573558376126658,0.362343607994774,0.30413944103854,NA,NA,NA
