"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11427-1","heavy",500,"t",0.51,1.04864838734896,0.488432269590905,0.165898975981613,NA,NA,NA,NA,NA,NA,1.35421190163565,0.580981350982589,0.176069589814334,0.109923313441739,0.0722713419751083,0.140593045859272,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-2","heavy",500,"t",0.464,0.983971728163033,0.456208134856818,0.351853530166193,NA,NA,NA,NA,NA,NA,1.24784218253984,0.581751106745208,0.35572081961394,0.104603937922038,0.0678158691924262,0.131903052582429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-3","heavy",500,"t",0.544,0.98987608287942,0.527041510138683,0.372041061360798,NA,NA,NA,NA,NA,NA,1.36050173954265,0.677279784925841,0.359242425803206,0.101714708089165,0.0620349946403004,0.135149075458357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-4","heavy",500,"t",0.462,1.01533526195047,0.494625051863791,0.247500689954178,NA,NA,NA,NA,NA,NA,1.3757407861215,0.678960198643465,0.217351050508811,0.10517814090929,0.0811179051830735,0.132755606857491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-5","heavy",500,"t",0.488,1.00171205978281,0.531863614706837,0.253856749981451,NA,NA,NA,NA,NA,NA,1.37635591813911,0.695995864771052,0.221612682896469,0.103937491282251,0.0689283013613788,0.136237164098792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-6","heavy",500,"t",0.502,1.07970986229551,0.450785851763878,0.241374067332837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-7","heavy",500,"t",0.504,1.00164655997909,0.440438411366223,0.166288922266393,NA,NA,NA,NA,NA,NA,1.34167426020978,0.653941793184436,0.139215100833767,0.102460735190135,0.0817255410150741,0.133479678624583,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-8","heavy",500,"t",0.492,1.05515257325651,0.468005108605312,0.178371629998029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-9","heavy",500,"t",0.466,1.03291089464463,0.511572750486957,0.21435636399255,NA,NA,NA,NA,NA,NA,1.34000395915011,0.639604031076023,0.173828636581608,0.1000864426883,0.0703919199074781,0.133399475398737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-10","heavy",500,"t",0.508,0.999010560203864,0.505524142151644,0.2022028104029,NA,NA,NA,NA,NA,NA,1.34279632123675,0.638633602081622,0.161031616132403,0.105515863037234,0.0702729533328409,0.136872301697223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-11","heavy",500,"t",0.498,1.04846947446912,0.485820110763236,0.157834504755616,NA,NA,NA,NA,NA,NA,1.48976401840071,0.687858498511528,0.0301051367337456,0.114721138889885,0.0716313981783913,0.142317021688898,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-12","heavy",500,"t",0.508,0.938450617749597,0.50638113238421,0.322713305226439,NA,NA,NA,NA,NA,NA,1.2968452380756,0.683263720710483,0.311632998055359,0.106361346595415,0.0766920760105453,0.138557045633649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-13","heavy",500,"t",0.496,0.997881603914485,0.524528527565472,0.315334059147437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-14","heavy",500,"t",0.508,0.93238057159598,0.490991245180873,0.410784659628829,NA,NA,NA,NA,NA,NA,1.29455037466747,0.631068118028674,0.414067165586705,0.109644384767473,0.0745538621124257,0.145733979218639,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-15","heavy",500,"t",0.488,0.991805795122496,0.499152040276703,0.340294210297979,NA,NA,NA,NA,NA,NA,1.34705247855422,0.668987327697398,0.33684351828242,0.101275814723602,0.0814338272175639,0.133775755468207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-16","heavy",500,"t",0.49,1.10583552849721,0.536314329798298,0.233081307068692,NA,NA,NA,NA,NA,NA,1.41831447244951,0.684852793851699,0.218601359922541,0.107754490853932,0.0748871985294471,0.136162549696297,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-17","heavy",500,"t",0.484,1.0943588920301,0.529142800438029,0.156685637479945,NA,NA,NA,NA,NA,NA,1.44674007142132,0.722175710477391,0.129430045178079,0.106436141570042,0.0806579725969599,0.139224871708895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-18","heavy",500,"t",0.482,1.03492125671765,0.510784563698024,0.203501826459852,NA,NA,NA,NA,NA,NA,1.38242224352941,0.678969095309681,0.197556120523178,0.108214880390032,0.0794167938172979,0.137100126530715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-19","heavy",500,"t",0.48,1.01433567623099,0.486690673460326,0.26791659525672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-20","heavy",500,"t",0.482,0.954738404920054,0.515403842463177,0.308207128101252,NA,NA,NA,NA,NA,NA,1.32214649561172,0.685327454356586,0.295140841130673,0.109079635866545,0.0713919485515064,0.136766237854732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-21","heavy",500,"t",0.494,0.998231961560082,0.468622366046348,0.23368960655955,NA,NA,NA,NA,NA,NA,1.28877599698489,0.567121915528178,0.268377047270236,0.109129346696788,0.0695215020959725,0.152703279357007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-22","heavy",500,"t",0.48,0.92522701856577,0.518699663833469,0.209461336116941,NA,NA,NA,NA,NA,NA,1.24310183047978,0.673140202394336,0.210864113953218,0.10115122523097,0.0784035677825492,0.139091038086691,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-23","heavy",500,"t",0.504,0.992294380117377,0.561777419853532,0.159241904572346,NA,NA,NA,NA,NA,NA,1.37347091861457,0.766266556096133,0.131987615647257,0.106511883496033,0.08933335115777,0.138641105007037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-24","heavy",500,"t",0.512,1.04666315894769,0.541626423270771,0.301678759201008,NA,NA,NA,NA,NA,NA,1.38400384846347,0.647314905823944,0.274274008223713,0.106184004383649,0.0739195272062772,0.139405174028572,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-25","heavy",500,"t",0.464,1.08590901102372,0.592491493077691,0.255769584964886,NA,NA,NA,NA,NA,NA,1.49462355173239,0.785170190479814,0.184197447761861,0.105337340529168,0.0725216171127362,0.130580886440491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-26","heavy",500,"t",0.516,0.962435490587803,0.450716532209483,0.23798276348068,NA,NA,NA,NA,NA,NA,1.27579123412246,0.598056577622001,0.230723296650071,0.100858695368598,0.0775067798133863,0.135186852823327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-27","heavy",500,"t",0.532,0.920204968692106,0.511095303049467,0.320581879257378,NA,NA,NA,NA,NA,NA,1.25556342080275,0.658962010202235,0.307175906463533,0.101595650568968,0.0851497473322811,0.1313800413619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-28","heavy",500,"t",0.534,0.98515067920965,0.463677613766203,0.331118717744783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-29","heavy",500,"t",0.486,1.04578167531205,0.508664007512237,0.188579467948251,NA,NA,NA,NA,NA,NA,1.45688564305186,0.687404151019084,0.0950560560960251,0.115352404811451,0.0674833532709967,0.146599788491837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-30","heavy",500,"t",0.526,1.03973823433463,0.53029230266189,0.097171903111856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-31","heavy",500,"t",0.494,0.909008426366008,0.505555928138176,0.446381608206716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-32","heavy",500,"t",0.474,1.03581932864722,0.514092291440575,0.23567923070211,NA,NA,NA,NA,NA,NA,1.36719588849992,0.675170260253337,0.219189915094961,0.112481798868429,0.0821815418557176,0.143073359987105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-33","heavy",500,"t",0.488,1.12570560338348,0.501552320857444,0.0351987572973287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-34","heavy",500,"t",0.502,0.961515795733247,0.516978365001063,0.230629997133401,NA,NA,NA,NA,NA,NA,1.32258434995066,0.647814979338396,0.179210832982203,0.111406931599652,0.075306590639331,0.146444656115477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-35","heavy",500,"t",0.52,0.985619232547491,0.459909542103394,0.183817112768102,NA,NA,NA,NA,NA,NA,1.29226121347172,0.558262754005542,0.187734682563867,0.111806532724696,0.0640063861868854,0.140918268309788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-36","heavy",500,"t",0.464,0.893224822667853,0.502297567961007,0.418371978526211,NA,NA,NA,NA,NA,NA,1.24441357210222,0.708879643618802,0.418132898300467,0.106490614386259,0.0814684299686786,0.135913640064345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-37","heavy",500,"t",0.49,0.973094519023622,0.518593716791379,0.271888580150782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-38","heavy",500,"t",0.494,1.02691937534482,0.527045119589179,0.212823200283503,NA,NA,NA,NA,NA,NA,1.40697759212451,0.74285702435592,0.184474356658511,0.104376153556393,0.092439466358318,0.132334779186606,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-39","heavy",500,"t",0.484,1.0351543960544,0.499572813194991,0.377117787241409,NA,NA,NA,NA,NA,NA,1.33246683917791,0.639376035306472,0.403936939791349,0.115480767622709,0.0813467911823298,0.144691065700402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-40","heavy",500,"t",0.524,1.10672547666648,0.493715741200048,0.0825660999046418,NA,NA,NA,NA,NA,NA,1.47304253162735,0.670084303424594,0.0522161839626165,0.104378260751029,0.0777391230367032,0.131396037259119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-41","heavy",500,"t",0.484,1.01073464847448,0.467916698625515,0.247153790393139,NA,NA,NA,NA,NA,NA,1.285564318528,0.604668054663119,0.243627054037966,0.0990204873425219,0.0767832076671178,0.133753851363028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-42","heavy",500,"t",0.494,1.03657234199785,0.528009908427492,0.151234636998625,NA,NA,NA,NA,NA,NA,1.4502457129033,0.745457646783796,0.132986159150511,0.115884408640772,0.121270836618748,0.148028739289922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-43","heavy",500,"t",0.522,1.01175559462285,0.524196178231187,0.265597381777462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-44","heavy",500,"t",0.5,1.03349025008021,0.476841811961593,0.193311253095805,NA,NA,NA,NA,NA,NA,1.3361122876292,0.576716006248812,0.16866367867633,0.101671209740765,0.0709485876684813,0.136074976850214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-45","heavy",500,"t",0.494,0.878378234615965,0.512611965648006,0.349472551684483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-46","heavy",500,"t",0.536,1.11372002317537,0.496598899119032,0.122931545920831,NA,NA,NA,NA,NA,NA,1.52876449384657,0.73324290368386,0.102431980596819,0.115990197166533,0.0835969193933663,0.147176524325447,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-47","heavy",500,"t",0.498,1.00167177129009,0.524581511816745,0.296037508347869,NA,NA,NA,NA,NA,NA,1.35236900947615,0.724663825105486,0.289516077935211,0.0994668778467585,0.0825596913695369,0.137797237681622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-48","heavy",500,"t",0.504,0.992234365215434,0.534030377709767,0.283512544602654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-49","heavy",500,"t",0.5,1.00727559156791,0.511594445496927,0.278101856897189,NA,NA,NA,NA,NA,NA,1.30352935849338,0.624333976489296,0.283498244606991,0.0942302891893999,0.0592137677707643,0.126126157966611,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-50","heavy",500,"t",0.522,0.949640292143045,0.516864753693554,0.232599912855054,NA,NA,NA,NA,NA,NA,1.43647327140437,0.706867227311901,0.0934910173863854,0.11233356423824,0.0896889525134734,0.143760352881043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-51","heavy",500,"t",0.514,0.958973013491317,0.546906912378993,0.23723709458689,NA,NA,NA,NA,NA,NA,1.21401831850483,0.620978194960879,0.277479259435151,0.10534855162569,0.0759956839234617,0.14030115977231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-52","heavy",500,"t",0.51,1.02877545363632,0.509817792651602,0.263704461255248,NA,NA,NA,NA,NA,NA,1.39260470271992,0.666078513509536,0.247693008445172,0.106600280235073,0.078894050885991,0.141613541312416,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-53","heavy",500,"t",0.498,0.892676780915277,0.492068450257605,0.358661746662767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-54","heavy",500,"t",0.508,0.92349010301586,0.50800890497358,0.431787225715259,NA,NA,NA,NA,NA,NA,1.28505413068773,0.667540640547756,0.439918162461823,0.107998305407133,0.0841810678377237,0.138267318407495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-55","heavy",500,"t",0.498,1.05445338082189,0.536244138942241,0.213131868544189,NA,NA,NA,NA,NA,NA,1.4448248508385,0.748271462243517,0.192947724889072,0.112620734866008,0.0965495961893588,0.149188277100388,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-56","heavy",500,"t",0.518,1.00910026614602,0.476645839072483,0.294616797490833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-57","heavy",500,"t",0.498,0.996462237612082,0.460223212886655,0.20945629092175,NA,NA,NA,NA,NA,NA,1.31552693036981,0.65800652309981,0.216730836376592,0.105611927176764,0.0937003173890972,0.133999206423706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-58","heavy",500,"t",0.522,1.11552569306389,0.493360868074196,0.18102620440762,NA,NA,NA,NA,NA,NA,1.51889193704678,0.684885727919974,0.115686010751355,0.109086965799572,0.0866065758338817,0.144105899550399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-59","heavy",500,"t",0.472,1.00931258150846,0.503494538177599,0.16016975782635,NA,NA,NA,NA,NA,NA,1.3766414873187,0.650806985167831,0.120546043972674,0.106509244739964,0.0627666849496256,0.133854703156667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-60","heavy",500,"t",0.52,1.05765869021309,0.49886678444846,0.127284621755104,NA,NA,NA,NA,NA,NA,1.49689806185588,0.701390045609999,0.103461397065051,0.106904198709521,0.0612335775167991,0.141521560110718,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-61","heavy",500,"t",0.48,0.982313067997081,0.477692999297026,0.290077811234812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-62","heavy",500,"t",0.454,1.00448421856638,0.524948666691564,0.264607733136498,NA,NA,NA,NA,NA,NA,1.37693397923312,0.650453632476014,0.230700899292903,0.12883776515548,0.0861590390985772,0.1574267528602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-63","heavy",500,"t",0.468,0.983160792140495,0.533180678515006,0.258760637801047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-64","heavy",500,"t",0.492,1.00850049048463,0.542610487702846,0.348823202408199,NA,NA,NA,NA,NA,NA,1.3929232314952,0.719028938940027,0.270975322983091,0.106819933973924,0.0835152331469216,0.142998087270935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-65","heavy",500,"t",0.442,0.97733420588187,0.478677473358293,0.24086062391285,NA,NA,NA,NA,NA,NA,1.29918875331501,0.642388573791153,0.18363541993456,0.113004581698524,0.0800962690339904,0.139973317556928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-66","heavy",500,"t",0.472,1.03363004649319,0.525356005168961,0.130518029969556,NA,NA,NA,NA,NA,NA,1.3695289633557,0.603158301232945,0.0772918007239197,0.109708148234327,0.0594900809294212,0.14023552278491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-67","heavy",500,"t",0.46,0.97527802991458,0.502822885585151,0.225423361501106,NA,NA,NA,NA,NA,NA,1.37523752432825,0.736673658603465,0.158330753046779,0.144694269978216,0.110436591098024,0.168150591805388,NA,NA,NA,NA,NA,NA,NA,NA,NA
