"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11429-1","heavy",500,"gamma",0.52,0.912485669934248,0.496002145518619,0.490340185645259,1.00675916064592,0.474715034262018,0.435959551475258,0.17776637164928,0.0421831455128006,0.184943881443272
"11429-2","heavy",500,"gamma",0.494,0.894170866674671,0.519303361081495,0.212270102307162,0.909152810869734,0.538810901317493,0.240271471837448,0.169752299616811,0.0503444811386608,0.184143663459819
"11429-3","heavy",500,"gamma",0.488,1.08139928651887,0.479555130502746,0.21928214276746,1.14478184887177,0.424908946358681,0.245063833087299,0.160789633835964,0.0389692488146273,0.157518241186079
"11429-4","heavy",500,"gamma",0.502,0.932330500826515,0.498671747146431,0.370958103962057,1.4014592961509,0.359586169661486,0.134862667685869,0.163634937845232,0.036153324964197,0.190525439512462
"11429-5","heavy",500,"gamma",0.51,0.930709420454189,0.515031252970136,0.279048145686492,1.27481176380821,0.399772772848518,0.162259885585847,0.157115606981729,0.0350965210344979,0.186789531089162
"11429-6","heavy",500,"gamma",0.498,1.01024366891225,0.491795817463942,0.335306096218642,1.04322902795976,0.442572732182434,0.354183145728238,0.166285071226697,0.0371718759808913,0.164780237922877
"11429-7","heavy",500,"gamma",0.48,0.949745325712113,0.48542918094622,0.384705153990189,0.8995907045446,0.519436335395505,0.432632672929139,0.171342143662127,0.0465157134490331,0.169040626131786
"11429-8","heavy",500,"gamma",0.522,0.964693059842882,0.518755737516117,0.179802518936871,1.23006700275185,0.420004947909131,0.046213873368871,0.165218686044347,0.0333821242136921,0.17507540451601
"11429-9","heavy",500,"gamma",0.532,0.990946028858208,0.511256104594488,0.195710942360565,1.03383951793471,0.48537540066311,0.0755720854721901,0.159606230879751,0.040184180210859,0.1745868484056
"11429-10","heavy",500,"gamma",0.52,1.04464644811225,0.491675990527349,0.354616911263892,1.30152290481284,0.413888279167556,0.166379307228984,0.164974135979699,0.0393297415183655,0.175491756636148
"11429-11","heavy",500,"gamma",0.538,0.916435512154532,0.515150655598482,0.312037547440916,0.927579383150737,0.465239356686564,0.320005965346941,0.166846114158533,0.0386409365627173,0.188466950385893
"11429-12","heavy",500,"gamma",0.538,0.956905099482464,0.482007694789432,0.409401479429824,1.43267847551605,0.291896445797609,0.191472990017529,0.157095751564676,0.0350741601175911,0.18418269590763
"11429-13","heavy",500,"gamma",0.51,0.957123006229106,0.509524299160942,0.237334815793828,1.38342965260412,0.365415984389357,0.023047884080577,0.185369886239018,0.0424804859847136,0.190429618806267
"11429-14","heavy",500,"gamma",0.49,0.938348771782622,0.500214954772321,0.275386557611264,0.997929209205022,0.498097193798849,0.196975062130747,0.171213133986441,0.0413368124541766,0.168437882397032
"11429-15","heavy",500,"gamma",0.492,1.0497966739659,0.492276473986761,0.252683747741813,1.25903782709181,0.394762560490807,0.150993543622814,0.151831483475116,0.0321979665346013,0.174101500079832
"11429-16","heavy",500,"gamma",0.514,0.926727036251067,0.512748636526599,0.286640580489352,1.23847317967195,0.384702137126128,0.312537401189184,0.181961831668054,0.0397493887597978,0.187570983815612
"11429-17","heavy",500,"gamma",0.478,0.993270470628592,0.507060403176714,0.214368141205659,1.01161396487917,0.492078879732109,0.197747902026568,0.182150986093081,0.0455395038753748,0.181141097310002
"11429-18","heavy",500,"gamma",0.52,1.13780761106521,0.48612540349493,0.180636152062842,1.44478641766104,0.390169921399681,0.122994754974968,0.165282133406851,0.039590218299415,0.181040074051072
"11429-19","heavy",500,"gamma",0.534,1.03083023750914,0.520580368596726,0.165989041732698,1.51233669017296,0.310564393316854,-0.195535335925273,0.147002907677341,0.0247866648505552,0.193209082747358
"11429-20","heavy",500,"gamma",0.486,1.00678546213223,0.500115681412794,0.269998590949366,0.894796891710134,0.545070020560504,0.367520888692295,0.177033475866271,0.0492320457821082,0.173994236503402
"11429-21","heavy",500,"gamma",0.512,1.04960967112125,0.500553846788502,0.114120916888959,1.03206041365877,0.471717589696845,0.289668331278752,0.186537564483951,0.0454987182314673,0.176123948917425
"11429-22","heavy",500,"gamma",0.516,1.05701566122624,0.484167156593871,0.18406185457677,1.22737859878741,0.421532808300447,0.172757840975752,0.184055520585059,0.0494616469185962,0.173100708873101
"11429-23","heavy",500,"gamma",0.498,0.920101903642089,0.515431639786993,0.213871221884519,1.13625896749797,0.42546301489132,0.226680564835613,0.161432655306328,0.0356155240296754,0.185529507681313
"11429-24","heavy",500,"gamma",0.522,1.05123595388867,0.508784025099863,0.114357098586582,1.13784438611963,0.478052637931236,0.26670343253877,0.195116327669463,0.0515387871160695,0.201287329119923
"11429-25","heavy",500,"gamma",0.514,1.03655270638841,0.484702750874464,0.261664734887742,1.04882941758454,0.481981933876134,0.175969138382276,0.185965904129915,0.0436666354917449,0.183844022946614
"11429-26","heavy",500,"gamma",0.504,1.17115377559249,0.47213211001444,0.145810549238271,0.997947019514178,0.494272202664442,0.216781342705819,0.162677322832366,0.0400954354882182,0.168075691665147
"11429-27","heavy",500,"gamma",0.518,0.83293472936339,0.528746389960714,0.253150849172041,0.74517310637439,0.573501184366726,0.259108355216364,0.183553158766198,0.0520840940352067,0.191172018946921
"11429-28","heavy",500,"gamma",0.538,0.969595603045023,0.526602717194498,0.191947382244704,1.21441313404309,0.48854038552979,-0.0180088463185464,0.190751076613967,0.0525386214388582,0.195754882656116
