"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",2000,"lognormal",0.508,1.04860691928314,0.450462551856396,0.284068209994431,1.00927174733783,0.484389318869765,0.281863124025804,0.0923297620417142,0.0706754301319148,0.0631617452451143,0.997565543628504,0.494551073658678,0.284024760588173,0.0928866857993272,0.0710192373775481,0.0630300969399975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-2","heavy",2000,"lognormal",0.5015,1.00241565989749,0.484385318643192,0.260755457265506,1.03302714595292,0.464628322503216,0.249119044496543,0.0976177455809925,0.0795760539087363,0.0651750790234736,1.03677698337276,0.463349105384234,0.245517401261832,0.0968045318141293,0.0787603645813594,0.0671553211227651,1.02918179402607,0.470241248060209,0.248746516085415,0.096685960730845,0.0796448629179276,0.0639215026894561,NA,NA,NA
"11426-3","heavy",2000,"lognormal",0.4805,1.01322611360926,0.486863350643928,0.219897864406211,1.02769340210249,0.471275970807837,0.227567576032206,0.089429150594114,0.0711288429596758,0.0641295002230068,1.02751123605985,0.473769350737727,0.22408197859256,0.0898285383927008,0.0708389419654192,0.0643257981933789,1.02007161236589,0.477693091097152,0.228877633236099,0.0904959765552414,0.0718843907809655,0.0637291178625227,NA,NA,NA
"11426-4","heavy",2000,"lognormal",0.4995,0.976281432831641,0.541940328436795,0.215154868815483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-5","heavy",2000,"lognormal",0.5145,1.05456551110589,0.452197628165493,0.267475007917874,1.06041651223432,0.444089028108773,0.26673779573711,0.0954377730914831,0.0728820012442356,0.0640451772017132,1.05661175900156,0.448347636509562,0.264726300662762,0.0925332981189222,0.0704710776158762,0.0644049218498532,1.05293650017406,0.449027923930371,0.267427626714486,0.0950449936843598,0.0726593032566907,0.0634820167118084,NA,NA,NA
"11426-6","heavy",2000,"lognormal",0.516,1.0019884105827,0.511394403009553,0.215416066725681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-7","heavy",2000,"lognormal",0.4955,1.04440851910835,0.453310755807847,0.3046702972352,0.998686206238464,0.494280366545964,0.299338219955427,0.0940927283814205,0.0726274796722094,0.0653042743812627,1.00178880941804,0.492030176573608,0.298568292552225,0.0931970718008603,0.0714678916427676,0.0650724936899235,0.992815107780606,0.501180034692934,0.301088539051261,0.0948954262409081,0.072231640716973,0.064369559349995,NA,NA,NA
"11426-8","heavy",2000,"lognormal",0.4995,1.02853104542274,0.519556436450686,0.198755061097485,1.0329425591687,0.501915020799607,0.223724128877441,0.0931051587145755,0.0680312406464111,0.0667281228478739,1.02844839155629,0.506434039417331,0.221936385025392,0.0926012797402119,0.0677350293522568,0.0642679284100503,1.02749110786234,0.509019335051547,0.223537937950288,0.0947499224413478,0.0699594375332537,0.0648336275265641,NA,NA,NA
"11426-9","heavy",2000,"lognormal",0.5055,1.00342869846754,0.503987090361984,0.218434528476765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-10","heavy",2000,"lognormal",0.5065,0.978322040317245,0.533176737020768,0.270417869810196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-11","heavy",2000,"lognormal",0.489,1.0032961995688,0.490238544973903,0.243887944663597,1.0297017014835,0.46357226162159,0.243664424068247,0.0908275442774507,0.0697459642239524,0.0672539301338601,1.02327969503915,0.468322321457117,0.245868037153005,0.0922153416713278,0.0706901321937016,0.0667817143682821,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-12","heavy",2000,"lognormal",0.4945,0.964898407617789,0.509606605187124,0.259645882736908,1.01757510032404,0.465368297896763,0.267912944638936,0.09787380613147,0.077620398679992,0.0649054096293069,1.01629032995846,0.467138276233421,0.269315133680146,0.0984742183044713,0.0770643298594115,0.0645089860227265,NA,NA,NA,NA,NA,NA,NA,NA,NA
