"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11428-1","heavy",2000,"lognormal",0.4995,0.983887179138621,0.492730557945298,0.291357726019237,1.04312080980986,0.445934101329255,0.272321239347047,0.0874918515464286,0.0667230092459604,0.0657676501238109
"11428-2","heavy",2000,"lognormal",0.498,0.953286771644744,0.501106654251613,0.341418889658719,0.926067370735279,0.542901972279006,0.334506182973378,0.0971399655168372,0.0790509420417544,0.0643389308919818
"11428-3","heavy",2000,"lognormal",0.498,1.03709346365593,0.508894281850457,0.226842846049567,1.00756613087125,0.527200334945436,0.23232617514262,0.0895134402615372,0.0668797231137682,0.0636402714808833
"11428-4","heavy",2000,"lognormal",0.502,1.07823540623463,0.458787754018779,0.2278987214604,1.09146705087036,0.447583421149836,0.234273490227778,0.0911329276939605,0.0670383808285515,0.0640541755949623
"11428-5","heavy",2000,"lognormal",0.492,1.01004703559299,0.530359034098226,0.185346689662999,1.00199178273285,0.538284767634072,0.167916323142908,0.0885294949525432,0.0685787454384049,0.0646423016283086
"11428-6","heavy",2000,"lognormal",0.492,0.993234638537265,0.521154173111189,0.279449170247973,0.990502022801373,0.523829240145349,0.287435821249704,0.0962648431482956,0.0738455068792813,0.0664879932035746
"11428-7","heavy",2000,"lognormal",0.525,1.09229539851594,0.448486462860906,0.21322916096478,1.13166208338719,0.391558298120018,0.230105783920348,0.0917929676760866,0.0645252323780248,0.0649897971592157
"11428-8","heavy",2000,"lognormal",0.49,1.08880085705566,0.429991379440576,0.213070858214131,1.11302685913185,0.401697765079466,0.212926558001958,0.0891825015553004,0.0691968338494426,0.0636882893742415
"11428-9","heavy",2000,"lognormal",0.484,0.950752177963757,0.539933136822595,0.250414428397884,0.923814913079935,0.576629868761241,0.223818885660643,0.0900309447937336,0.0723360676198679,0.06650670396994
"11428-10","heavy",2000,"lognormal",0.512,1.01941683714909,0.478809392329809,0.269874174953368,0.973220215931499,0.521912778603739,0.254054281264132,0.089432463173527,0.0674620375795871,0.0649701347253107
"11428-11","heavy",2000,"lognormal",0.512,0.936266817038057,0.513846711333108,0.283841898367121,0.978639926835544,0.464976705266056,0.279130445899925,0.0858896642747985,0.0645745110740872,0.0641121390529133
"11428-12","heavy",2000,"lognormal",0.495,1.04948289049596,0.485664980217325,0.265810630261303,1.07780296278105,0.467086670682769,0.263572274631778,0.0928218407092863,0.0727430599557028,0.0671810059326351
"11428-13","heavy",2000,"lognormal",0.483,0.968242504573776,0.512619608706067,0.276552904621753,0.96238425481495,0.511674840156187,0.276957342145449,0.0864719650743584,0.0666183241851839,0.0654250380068467
"11428-14","heavy",2000,"lognormal",0.4815,1.00336928683251,0.461409753992698,0.339482859396308,1.07300445603251,0.408343141099898,0.309874470682237,0.0850192084493011,0.0671423164883683,0.0658117121372313
"11428-15","heavy",2000,"lognormal",0.5105,1.09569906897613,0.443521904517813,0.242721281673154,1.10896774314447,0.426286552392968,0.246165808762764,0.0902206043674431,0.06808542900726,0.0632425896626183
"11428-16","heavy",2000,"lognormal",0.5065,1.01433199784042,0.473989410394213,0.212069762055681,1.03206431082402,0.463928840557332,0.199974930047341,0.0878735397966593,0.0666563987161358,0.0648863638369251
"11428-17","heavy",2000,"lognormal",0.4825,0.968940079955673,0.500605832822203,0.281547646361467,NA,NA,NA,NA,NA,NA
"11428-18","heavy",2000,"lognormal",0.5055,0.911686380249222,0.521428082454194,0.28933751376529,0.963601918170591,0.473694238440967,0.268439955261838,0.0871997960218914,0.0628749961985286,0.0638363132576586
"11428-19","heavy",2000,"lognormal",0.5005,1.08423687199769,0.487644726469898,0.192619414066179,1.11556895574884,0.456720848390884,0.190852046862424,0.0887605143308102,0.0664952468333974,0.0655386894387417
"11428-20","heavy",2000,"lognormal",0.509,0.904571449519942,0.528073176516419,0.333228072308089,0.922318571544387,0.504454397374436,0.346790142901139,0.0972046954536824,0.0731706446768878,0.0655933694593522
"11428-21","heavy",2000,"lognormal",0.4845,0.982927518624159,0.520687482759812,0.259597210629162,0.926389751024118,0.589352087399004,0.2338713232257,0.0928565012256814,0.0747821782591074,0.0645743038656826
"11428-22","heavy",2000,"lognormal",0.4995,0.967546842778575,0.547291771551973,0.227421687822714,0.984266554289301,0.524655299006863,0.20055270731019,0.0829196082638882,0.0614794797502095,0.0646579965787267
"11428-23","heavy",2000,"lognormal",0.4995,1.02676778773476,0.477945263127185,0.236979493289601,1.0522327949975,0.458659295080309,0.217654732434669,0.0897845141364069,0.0677246296965131,0.0654221080610312
"11428-24","heavy",2000,"lognormal",0.489,0.978312515476181,0.501135984204394,0.266680002146041,0.992474510140792,0.484831083793955,0.266777346606221,0.0901551102050704,0.0693437650421458,0.0648118686362654
"11428-25","heavy",2000,"lognormal",0.4995,1.02677256860248,0.507090296893283,0.226385030813869,1.03291261907781,0.503115772814764,0.228357202952861,0.0935264280534963,0.0732546852975897,0.065197415951917
"11428-26","heavy",2000,"lognormal",0.5085,1.00090828170226,0.512661798825398,0.216955919408562,0.912689410347426,0.588038603532602,0.210584725806572,0.0923215618478898,0.0707616479633764,0.0644461370475042
"11428-27","heavy",2000,"lognormal",0.485,1.07392720853249,0.431237741374984,0.317140939136266,1.08689206150309,0.424423070085642,0.30734363258493,0.0908331423362192,0.0713916644451697,0.0655447235932207
"11428-28","heavy",2000,"lognormal",0.5025,1.03111196408717,0.478513084540753,0.254865302620753,0.99489138793574,0.509107043604448,0.25893522685328,0.097299977325277,0.0751083898465421,0.0659128368271827
"11428-29","heavy",2000,"lognormal",0.5045,0.957970983218352,0.537692319396448,0.198940426749749,1.02558888741028,0.500630391617496,0.15394537517028,0.0882640306271012,0.0691475143119803,0.0651945089201716
"11428-30","heavy",2000,"lognormal",0.4935,0.975805096459932,0.491296212955307,0.300535757769794,1.01114405748089,0.470661501752655,0.297705968684972,0.092885644350486,0.0756846631129824,0.0671869269814952
"11428-31","heavy",2000,"lognormal",0.5135,1.0972923036494,0.457930203130883,0.28323999215723,1.11893139122689,0.425912796565906,0.292234645455293,0.093317638004663,0.0680607501451325,0.0653365276582518
"11428-32","heavy",2000,"lognormal",0.502,0.875434283847542,0.55416193722856,0.29965625549943,0.837193457509028,0.581907625987422,0.319374086197012,0.101360182385666,0.0783134708079759,0.065870011854727
"11428-33","heavy",2000,"lognormal",0.507,1.08986812947207,0.45194367570466,0.21058301714225,1.07345894848007,0.472442400441188,0.212163454072189,0.099096411410079,0.0769646064830133,0.0664312171515257
"11428-34","heavy",2000,"lognormal",0.4955,0.968759883020115,0.49719955235694,0.242508825629298,0.9586395579963,0.510887534372562,0.226944984137685,0.088834680343001,0.0706376907522045,0.0661120827749588
"11428-35","heavy",2000,"lognormal",0.4925,1.00057321281932,0.514139085324043,0.211994189734472,0.915843390676916,0.588673656596934,0.206365954390557,0.0919140467337513,0.0712915667493018,0.0640311211891487
"11428-36","heavy",2000,"lognormal",0.5045,1.05533546530948,0.483709254869889,0.222589280174242,1.07436081021282,0.460097333760581,0.224799832914328,0.0975163688542204,0.0749158821189839,0.0647848799147471
"11428-37","heavy",2000,"lognormal",0.5105,1.0159681283708,0.500855401614743,0.261417369590989,1.07085058677896,0.449549791950722,0.257345723202859,0.09847608293675,0.0737535841388747,0.066552514650821
"11428-38","heavy",2000,"lognormal",0.504,0.966592920514101,0.517381019634501,0.250824959282605,0.954061983660835,0.516643831265264,0.268512964789823,0.0953371875699487,0.0737627577088015,0.0639929164597672
"11428-39","heavy",2000,"lognormal",0.5035,1.06635863546085,0.483452639585878,0.245361280083427,1.11685551181379,0.420305292034209,0.271369802801092,0.0955252189422184,0.0675444319968102,0.0658324168258692
"11428-40","heavy",2000,"lognormal",0.4875,0.984015491642907,0.504136270205155,0.278787122217867,1.01147209506693,0.484532912140862,0.274356426897298,0.0916170813373429,0.071808169552983,0.0652591915770789
