"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11427-1","heavy",100,"t",0.52,0.846773526970316,0.457392250159254,0.464671979384224,NA,NA,NA,NA,NA,NA
"11427-2","heavy",100,"t",0.54,0.997266800986841,0.439483867171827,0.0131790077201092,NA,NA,NA,NA,NA,NA
"11427-3","heavy",100,"t",0.51,0.992094635746946,0.590460314522148,0.241314697856694,NA,NA,NA,NA,NA,NA
"11427-4","heavy",100,"t",0.43,0.987794546428152,0.535627317718632,0.28317428875613,NA,NA,NA,NA,NA,NA
"11427-5","heavy",100,"t",0.53,1.09774905141365,0.531835978945172,0.287016883227372,NA,NA,NA,NA,NA,NA
"11427-6","heavy",100,"t",0.53,1.19235288887628,0.525404830995508,0.0366568187338945,NA,NA,NA,NA,NA,NA
"11427-7","heavy",100,"t",0.45,1.28167410643125,0.468034957361364,0.000163614101479764,NA,NA,NA,NA,NA,NA
"11427-8","heavy",100,"t",0.47,1.09477602305816,0.461195819774254,0.17242260743022,NA,NA,NA,NA,NA,NA
"11427-9","heavy",100,"t",0.5,0.938931084145185,0.532415886516952,0.286574593920345,NA,NA,NA,NA,NA,NA
"11427-10","heavy",100,"t",0.53,0.953564710935076,0.56513198704029,0.465760557786195,NA,NA,NA,NA,NA,NA
"11427-11","heavy",100,"t",0.44,0.956627812193036,0.321383066226082,0.128323969591397,NA,NA,NA,NA,NA,NA
"11427-12","heavy",100,"t",0.45,0.860076615767505,0.508060756775731,0.298198984158511,NA,NA,NA,NA,NA,NA
"11427-13","heavy",100,"t",0.52,1.1270960773429,0.465106882900295,0.0845843583414998,NA,NA,NA,NA,NA,NA
"11427-14","heavy",100,"t",0.55,0.965543678691265,0.413514345219978,0.442333668856241,NA,NA,NA,NA,NA,NA
"11427-15","heavy",100,"t",0.49,1.05042612778135,0.576463098748471,0.116180339434386,NA,NA,NA,NA,NA,NA
"11427-16","heavy",100,"t",0.5,1.07476747392855,0.537503385007982,0.0806846551796245,NA,NA,NA,NA,NA,NA
"11427-17","heavy",100,"t",0.45,0.93940344610908,0.439217190573295,0.291986866498734,NA,NA,NA,NA,NA,NA
"11427-18","heavy",100,"t",0.54,0.996749158389053,0.614681271918844,0.11851461663587,NA,NA,NA,NA,NA,NA
"11427-19","heavy",100,"t",0.47,0.773118320862179,0.538346017814672,0.547948739109187,NA,NA,NA,NA,NA,NA
"11427-20","heavy",100,"t",0.51,1.25574535818615,0.457662756616317,-0.153582274499152,NA,NA,NA,NA,NA,NA
"11427-21","heavy",100,"t",0.46,0.968793856561566,0.307440439106863,0.410808473137712,NA,NA,NA,NA,NA,NA
"11427-22","heavy",100,"t",0.52,0.982625244405767,0.453924859771141,0.226848714307143,NA,NA,NA,NA,NA,NA
"11427-23","heavy",100,"t",0.54,1.06931124980531,0.445271592734027,0.180659740421075,NA,NA,NA,NA,NA,NA
"11427-24","heavy",100,"t",0.44,1.17084151959865,0.568006427652679,0.128980525512877,NA,NA,NA,NA,NA,NA
"11427-25","heavy",100,"t",0.51,0.85369124813289,0.531721615123262,0.262678219692232,NA,NA,NA,NA,NA,NA
"11427-26","heavy",100,"t",0.49,0.907368856329155,0.457060307115416,0.412211813081531,NA,NA,NA,NA,NA,NA
"11427-27","heavy",100,"t",0.49,0.812020653583148,0.510141072970233,0.38567124415424,NA,NA,NA,NA,NA,NA
"11427-28","heavy",100,"t",0.53,1.0618439187427,0.323199462177244,0.42165420616011,NA,NA,NA,NA,NA,NA
"11427-29","heavy",100,"t",0.52,0.976951932146109,0.496284677591961,-0.0364615688735846,NA,NA,NA,NA,NA,NA
"11427-30","heavy",100,"t",0.57,0.951699385046536,0.503766819973607,0.253881716476186,NA,NA,NA,NA,NA,NA
"11427-31","heavy",100,"t",0.53,0.948840458989306,0.413170791299201,0.253086462643048,NA,NA,NA,NA,NA,NA
"11427-32","heavy",100,"t",0.43,1.06753236131366,0.453418661125861,0.312859519280424,NA,NA,NA,NA,NA,NA
"11427-33","heavy",100,"t",0.49,1.18840380417452,0.508744371570802,-0.301095312799701,NA,NA,NA,NA,NA,NA
"11427-34","heavy",100,"t",0.56,0.989827917202498,0.45931729061285,0.243756290060068,NA,NA,NA,NA,NA,NA
"11427-35","heavy",100,"t",0.45,0.836803303269041,0.484869912702918,0.316431659174946,NA,NA,NA,NA,NA,NA
"11427-36","heavy",100,"t",0.38,1.04510777841132,0.482194285005142,0.286744638166987,NA,NA,NA,NA,NA,NA
"11427-37","heavy",100,"t",0.49,1.07001135639441,0.533196203895519,0.00338515411240507,NA,NA,NA,NA,NA,NA
"11427-38","heavy",100,"t",0.48,0.904506523067771,0.485597808983329,0.290668978693059,NA,NA,NA,NA,NA,NA
"11427-39","heavy",100,"t",0.45,0.918236400330448,0.512464830164071,0.418275569745147,NA,NA,NA,NA,NA,NA
"11427-40","heavy",100,"t",0.39,1.15437643983675,0.440611031976845,0.134787201359067,NA,NA,NA,NA,NA,NA
"11427-41","heavy",100,"t",0.48,0.963414576201107,0.454274171079878,0.36274455120908,NA,NA,NA,NA,NA,NA
"11427-42","heavy",100,"t",0.47,1.15929476299061,0.596681142576146,-0.0495863621128702,NA,NA,NA,NA,NA,NA
"11427-43","heavy",100,"t",0.47,1.00868620955081,0.500324742551981,0.402800726988805,NA,NA,NA,NA,NA,NA
"11427-44","heavy",100,"t",0.48,0.914711533941616,0.552663363088763,0.496583388973479,NA,NA,NA,NA,NA,NA
"11427-45","heavy",100,"t",0.46,1.08036757924595,0.508376649424563,0.0660330251207298,NA,NA,NA,NA,NA,NA
"11427-46","heavy",100,"t",0.48,1.10349579981453,0.553679287168993,0.348757405384629,NA,NA,NA,NA,NA,NA
"11427-47","heavy",100,"t",0.5,1.26885652083709,0.508428206885915,-0.0324163687128547,NA,NA,NA,NA,NA,NA
"11427-48","heavy",100,"t",0.57,1.16422010418689,0.418126472932655,0.044065689322264,NA,NA,NA,NA,NA,NA
"11427-49","heavy",100,"t",0.53,1.02529779101926,0.523018788096392,0.335929134485352,NA,NA,NA,NA,NA,NA
"11427-50","heavy",100,"t",0.44,1.07146294843068,0.433404048938387,0.118090209691424,NA,NA,NA,NA,NA,NA
"11427-51","heavy",100,"t",0.5,1.00024437545848,0.426174957404802,-0.0226461435251157,NA,NA,NA,NA,NA,NA
"11427-52","heavy",100,"t",0.56,0.813799684987399,0.574863791865042,0.538152145612204,NA,NA,NA,NA,NA,NA
"11427-53","heavy",100,"t",0.56,1.13671705558224,0.518716781871025,0.0928579745436898,NA,NA,NA,NA,NA,NA
"11427-54","heavy",100,"t",0.52,1.22380503598557,0.461731737219205,-0.0703591132705899,NA,NA,NA,NA,NA,NA
"11427-55","heavy",100,"t",0.57,1.01081176086541,0.44028980742188,0.462142074022803,NA,NA,NA,NA,NA,NA
"11427-56","heavy",100,"t",0.43,1.12388738379102,0.453623135812447,-0.041295504876485,NA,NA,NA,NA,NA,NA
"11427-57","heavy",100,"t",0.55,1.03601340852518,0.457538678573433,0.262056756160673,NA,NA,NA,NA,NA,NA
"11427-58","heavy",100,"t",0.49,0.723722739554973,0.569821294728253,0.819367535546422,NA,NA,NA,NA,NA,NA
