"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11430-1","heavy",2000,"normal",0.4895,1.02567320762104,0.491922396925047,0.277706541830783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-2","heavy",2000,"normal",0.48,0.920869632983954,0.552523647685609,0.232568996575503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-3","heavy",2000,"normal",0.48,0.897385786208771,0.549719015425351,0.274566992793525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-4","heavy",2000,"normal",0.498,1.03154125183766,0.468351636008474,0.297994337969581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-5","heavy",2000,"normal",0.499,1.07475397911208,0.440426190518829,0.310804871411479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-6","heavy",2000,"normal",0.502,0.974439405943365,0.542508995580072,0.211985316160835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-7","heavy",2000,"normal",0.4895,0.920926291479018,0.531803487903905,0.226630999820301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-8","heavy",2000,"normal",0.524,1.09220002172841,0.434575413683978,0.345307197852849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-9","heavy",2000,"normal",0.518,1.06199658870612,0.448972799591356,0.319606344593994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-10","heavy",2000,"normal",0.4785,1.00652034963681,0.481641966729638,0.278117457628874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-11","heavy",2000,"normal",0.496,1.00620660794323,0.510102387626991,0.233074330602859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-12","heavy",2000,"normal",0.4815,1.09265031063029,0.45738823639637,0.184903187392418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-13","heavy",2000,"normal",0.489,1.00492782336364,0.48656724849525,0.281872260016713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-14","heavy",2000,"normal",0.4805,1.03520111628224,0.467335389968624,0.301591602944241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-15","heavy",2000,"normal",0.504,0.947754306424905,0.496729202383044,0.285643735421426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-16","heavy",2000,"normal",0.4785,1.10716210692893,0.432846599959678,0.313772169575179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-17","heavy",2000,"normal",0.496,1.04811885405095,0.442727501454542,0.317503343071989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430-18","heavy",2000,"normal",0.5005,1.02003938747189,0.464401402226582,0.270660549775251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
