"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",500,"t",0.496,1.05585908954323,0.433562335830777,0.151976124020432,NA,NA,NA,NA,NA,NA,1.39960993097064,0.568194661551695,0.0635049529145635,0.109809050547605,0.0782464142998259,0.135928185007719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-2","heavy",500,"t",0.454,1.02051357050407,0.479607529391684,0.233071760101851,NA,NA,NA,NA,NA,NA,1.31885465710467,0.634711919194367,0.249292578940376,0.103138380884787,0.0748792072640597,0.132644274752737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-3","heavy",500,"t",0.46,0.997097529450324,0.532097177462394,0.285113453237696,NA,NA,NA,NA,NA,NA,1.33326114078232,0.66322867606951,0.245283063154519,0.100042565669956,0.0606239589359018,0.131531601525841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-4","heavy",500,"t",0.514,0.901710066477056,0.526415176974918,0.377885525399709,NA,NA,NA,NA,NA,NA,1.23113429671142,0.714502143620095,0.408170219824077,0.0972615349009198,0.0735792586902811,0.128427654243086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-5","heavy",500,"t",0.474,1.00884249375353,0.504834283595897,0.30229828543048,NA,NA,NA,NA,NA,NA,1.31068305376553,0.6477926655085,0.336152572702987,0.0952335651195012,0.0579398385480256,0.128869899327273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-6","heavy",500,"t",0.496,0.959450550688384,0.494953223459928,0.255574333246918,NA,NA,NA,NA,NA,NA,1.34966022071808,0.644275452349186,0.165469219702784,0.109215944421359,0.0672643338809269,0.142148304245361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-7","heavy",500,"t",0.468,1.00566338309875,0.486700290486158,0.325683940469581,NA,NA,NA,NA,NA,NA,1.32635302341046,0.644102131272207,0.281348052174303,0.106565783133175,0.0728157085716619,0.14019784207734,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-8","heavy",500,"t",0.496,0.972123471756107,0.529029316534615,0.332680265901345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-9","heavy",500,"t",0.504,0.996545468173726,0.556689481754246,0.207315836120832,NA,NA,NA,NA,NA,NA,1.45772788078646,0.809730043118217,0.172093710833819,0.125141364728572,0.0986604575118072,0.158122165479897,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-10","heavy",500,"t",0.488,0.976310544372338,0.485505995895983,0.235824938885324,NA,NA,NA,NA,NA,NA,1.36528740835233,0.696330337343275,0.168811542671968,0.10418962861364,0.0698532907625638,0.130599725527608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-11","heavy",500,"t",0.46,0.92983748058239,0.464544010410066,0.194643102019241,NA,NA,NA,NA,NA,NA,1.16243552359645,0.518805906285361,0.156057168525087,0.110783802776,0.0714332273395691,0.136993579590741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-12","heavy",500,"t",0.516,1.06536535473319,0.475893365639222,0.198323648357104,NA,NA,NA,NA,NA,NA,1.38343389402315,0.659688548675684,0.169125720626253,0.104185756158282,0.0871268180575518,0.13297105734737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-13","heavy",500,"t",0.492,0.937747950959637,0.517380260106945,0.24608472659276,NA,NA,NA,NA,NA,NA,1.27284225558043,0.578862682695313,0.164559199864282,0.102086871075727,0.0726114198299234,0.134721296544388,1.27878339551518,0.582920557368511,0.169554293727543,0.101426345940901,0.0746861027271422,0.135080828874775,NA,NA,NA
"11426-14","heavy",500,"t",0.504,1.04606995960342,0.550226202893652,0.244659142751407,NA,NA,NA,NA,NA,NA,1.40357434579711,0.704664648574595,0.205205307116527,0.110143623017217,0.0768182183217408,0.142908832164527,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-15","heavy",500,"t",0.492,1.00201706931021,0.533557820963001,0.201940913992673,NA,NA,NA,NA,NA,NA,1.38736016011134,0.731269508004184,0.156785239371332,0.109123586470036,0.0730132385331799,0.138395447299268,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-16","heavy",500,"t",0.5,1.01825487949867,0.534250371910363,0.192928412402587,NA,NA,NA,NA,NA,NA,1.41678618154755,0.735446493155937,0.110658048469894,0.100250428481212,0.063679781259626,0.129616512861661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-17","heavy",500,"t",0.498,0.928304527734139,0.476424321911611,0.304128369089494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-18","heavy",500,"t",0.482,1.09842631635442,0.447093074392749,0.216191069053534,NA,NA,NA,NA,NA,NA,1.43053026204158,0.604739691363282,0.18653283359078,0.104275528815288,0.0793844771194779,0.135036640807617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-19","heavy",500,"t",0.506,0.895447283132823,0.564147618113499,0.338270659452612,NA,NA,NA,NA,NA,NA,1.32654630898176,0.761026529375655,0.258105279704627,0.108668301974789,0.0763014324870592,0.134801738612741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-20","heavy",500,"t",0.48,0.956215965164046,0.488121931457018,0.319058822157639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-21","heavy",500,"t",0.446,1.07143301238524,0.475282304505079,0.216606241208851,NA,NA,NA,NA,NA,NA,1.36164061879185,0.597458138272016,0.196453337266185,0.106883523354035,0.0762860676551717,0.136679263527294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-22","heavy",500,"t",0.45,1.00908190716415,0.525705215139648,0.317916655826405,NA,NA,NA,NA,NA,NA,1.28300711209283,0.625564189232555,0.311972637852189,0.111928887764493,0.104507708503127,0.144144096372625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-23","heavy",500,"t",0.494,1.01554885928708,0.489742197140834,0.239837889887102,NA,NA,NA,NA,NA,NA,1.31565552982102,0.661522837236924,0.282004816701658,0.102750896419516,0.0817969320235191,0.133324988620167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-24","heavy",500,"t",0.496,1.00329387641902,0.510999314323668,0.32132724030113,NA,NA,NA,NA,NA,NA,1.32754747720763,0.652559465692392,0.302173079925983,0.114078780489081,0.0811035543945559,0.149710067412815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-25","heavy",500,"t",0.536,1.06975787587264,0.490891993686944,0.0918056490275367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-26","heavy",500,"t",0.504,0.958874070306777,0.541577052790587,0.280650317194127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-27","heavy",500,"t",0.518,1.06597010727745,0.497925010868463,0.180957241217621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-28","heavy",500,"t",0.49,0.938173631443597,0.526690027977515,0.255675811264201,NA,NA,NA,NA,NA,NA,1.23126491452172,0.604931851285358,0.257536654149578,0.108701242174054,0.0643051342486913,0.14501507288263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-29","heavy",500,"t",0.522,1.09332791595841,0.457165789875551,0.196484139016179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-30","heavy",500,"t",0.49,0.958455768160073,0.454806786585293,0.206124471797171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-31","heavy",500,"t",0.502,0.982990236104268,0.472080015534067,0.407914060363914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-32","heavy",500,"t",0.508,1.04055287091939,0.474287881170342,0.232871008850399,NA,NA,NA,NA,NA,NA,1.36264871627288,0.614951813870599,0.16766364913222,0.106347730209331,0.0723381282773198,0.135913924273261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-33","heavy",500,"t",0.502,1.03896816046501,0.512559948562683,0.149830103968293,NA,NA,NA,NA,NA,NA,1.3998123789492,0.655048960026825,0.0861546112057642,0.111820080408545,0.0690949464490585,0.143023277781412,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-34","heavy",500,"t",0.484,1.01458049731212,0.511483115321953,0.240320521268434,NA,NA,NA,NA,NA,NA,1.41256803074088,0.70492212927954,0.195403823679525,0.110500301430027,0.0749060315235082,0.151371545630948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-35","heavy",500,"t",0.52,1.08413969940744,0.501143672630331,0.116029661880526,NA,NA,NA,NA,NA,NA,1.4361991847309,0.646242595663864,0.0643511627530745,0.109652594760548,0.069040720033994,0.143781174422365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-36","heavy",500,"t",0.512,1.10148568932373,0.525942155599968,0.132567082582548,NA,NA,NA,NA,NA,NA,1.53830358101226,0.718418822434684,0.0365943936170699,0.11052397880719,0.0685495348469438,0.139438050019233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-37","heavy",500,"t",0.48,0.990466211652779,0.531023227851547,0.271932362223586,NA,NA,NA,NA,NA,NA,1.35685667071573,0.658156438442128,0.187640797673559,0.105031381880337,0.0708295711439412,0.139565609943881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-38","heavy",500,"t",0.514,0.928272027332212,0.544845551304234,0.335599641293404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-39","heavy",500,"t",0.486,0.950414431435984,0.499285295796506,0.253950332262093,NA,NA,NA,NA,NA,NA,1.29479703098819,0.616702724570953,0.175532370111651,0.118821806862272,0.0780601019491483,0.14124035733909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-40","heavy",500,"t",0.522,1.02328055751418,0.557365530861819,0.202727790090584,NA,NA,NA,NA,NA,NA,1.42753280263144,0.730267682548558,0.16272281667351,0.107555385369766,0.0736490398486884,0.139938074122216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-41","heavy",500,"t",0.528,0.845761694742533,0.504646127698976,0.389387525636346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-42","heavy",500,"t",0.494,1.03389096761251,0.490774689719961,0.113250558743153,NA,NA,NA,NA,NA,NA,1.37230294505838,0.64911988951939,0.0574921377476931,0.107691363896891,0.0782976164882431,0.144933166096101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-43","heavy",500,"t",0.492,0.876149564363335,0.537039121527687,0.336532518656226,NA,NA,NA,NA,NA,NA,1.26170409407261,0.711662186035822,0.276999865242963,0.106430699525194,0.0710638288261817,0.13956563888847,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-44","heavy",500,"t",0.446,0.956745623034724,0.476968990536835,0.211858191488552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-45","heavy",500,"t",0.476,0.897377710644671,0.505860871631758,0.340462816834715,NA,NA,NA,NA,NA,NA,1.21788373375122,0.618504188780388,0.319808859943703,0.106316661753952,0.0751843746391127,0.135141237552984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-46","heavy",500,"t",0.518,1.01971652170422,0.548603888113426,0.346633997972574,NA,NA,NA,NA,NA,NA,1.38229747631265,0.674424961440698,0.358868977360399,0.122358170350661,0.0800711646266285,0.158393230704208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-47","heavy",500,"t",0.49,1.04641041048308,0.494602468453849,0.24080072229342,NA,NA,NA,NA,NA,NA,1.31031496800212,0.607428851080562,0.236707472589541,0.101496087726662,0.0727231382592061,0.136119943267862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-48","heavy",500,"t",0.458,0.900119305994724,0.553951373284973,0.329557726716449,NA,NA,NA,NA,NA,NA,1.19288274863085,0.709844218898648,0.359687494466088,0.105284085550809,0.0869094160587201,0.135076137854909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-49","heavy",500,"t",0.47,0.886837532208048,0.524535731664417,0.406844023646017,NA,NA,NA,NA,NA,NA,1.18258712688834,0.654255310639166,0.438053075090431,0.108343983291289,0.0684572354173462,0.144281482720972,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-50","heavy",500,"t",0.482,0.950312643166842,0.535466364611366,0.406629438203412,NA,NA,NA,NA,NA,NA,1.25495813177423,0.713774973997361,0.446089163440425,0.0989453936426983,0.0813358797924432,0.130158454372367,NA,NA,NA,NA,NA,NA,NA,NA,NA
