"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11429-1","heavy",100,"normal",0.52,1.23304654661436,0.3913653839002,0.418408826447585,1.22469800863784,0.379828238608174,0.455910847274132,0.910013181978836,0.582855541461846,0.397250395007277,1.18787809761403,0.403748882476721,0.443706615264152,0.962412833390555,0.620084380032813,0.40236073328141,1.19361120729655,0.40012964874151,0.449683576966308,0.960864834876432,0.613249353772648,0.390174555189847,NA,NA,NA
"11429-2","heavy",100,"normal",0.53,0.87276696702685,0.524255822559997,0.333108498674302,1.0702442529925,0.371283202859479,0.430114962653582,0.662324566291668,0.395879679663373,0.368431117138068,1.07608127150112,0.367455461447414,0.433406950488524,0.662851552905083,0.394188784993995,0.372519304081696,1.07847749630359,0.373511197205094,0.430388024098699,0.674191033649738,0.400385739548002,0.356231869653442,NA,NA,NA
"11429-3","heavy",100,"normal",0.46,1.45374877286061,0.253963107900317,0.311384536056822,1.53261165246913,0.176336508774806,0.364335632359227,0.625998697900437,0.363799959891429,0.40407457282906,1.57379418684664,0.151435434441775,0.378294596883189,0.65242892007568,0.379654062370836,0.41095361899689,1.59024989281086,0.147323501881754,0.374833491123098,0.65624878720671,0.38454561440875,0.406592638111389,NA,NA,NA
"11429-4","heavy",100,"normal",0.48,0.951999862709955,0.656234895659245,-0.00452232106650939,1.24430754351674,0.44485114679738,0.171448562099238,0.716723253398631,0.41117317057514,0.321319582116963,1.25075946639866,0.439066135916901,0.172019863997549,0.729899933023593,0.413244705957969,0.317147484659113,1.24558000482447,0.449393004106208,0.163556549185582,0.729614562506198,0.417640552503009,0.3181283133369,NA,NA,NA
"11429-5","heavy",100,"normal",0.47,1.20612965479831,0.436050084403047,-0.0381592689019497,1.32188665025102,0.359688792223317,0.00741556155320642,0.562363745831339,0.37058655680638,0.357362232566048,1.3545114402179,0.334509150909224,0.0253677930943831,0.572984327606723,0.381927054979134,0.359023311219763,1.31349032180782,0.365500215004149,0.0122499923117138,0.566278960715886,0.377424431062953,0.363589442284222,NA,NA,NA
"11429-6","heavy",100,"normal",0.47,0.419652066773223,0.773860337509144,0.276231140943724,0.165863833864823,0.914518094953799,0.243676142522071,0.619647496811898,0.348928073188567,0.319062873739912,0.194176782236692,0.894341291110324,0.249757044325575,0.630850838786352,0.358753603104008,0.315133529859587,0.190455566330546,0.904414751901999,0.237483358648692,0.610692081893123,0.347051190192968,0.320786617368486,NA,NA,NA
"11429-7","heavy",100,"normal",0.59,0.93615283194356,0.604822147419728,0.0915519225491725,1.31979862713442,0.357698421090984,0.139201168320243,0.504450303217741,0.318788286819388,0.350433354547924,1.32934830048151,0.354213224770532,0.128617864215096,0.494227391771095,0.312738935047231,0.347224890294024,1.24986026673471,0.407761735731296,0.124855748513734,0.525051671779231,0.337031739321122,0.341181820978248,NA,NA,NA
"11429-8","heavy",100,"normal",0.54,0.598287478035414,0.84066534477299,0.0704555212042871,NA,NA,NA,NA,NA,NA,0.698444111859201,0.733047823994785,0.135140202220553,0.537373760372245,0.317777163451044,0.376232461494574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-9","heavy",100,"normal",0.53,0.550641633872561,0.709677297795866,0.394410835261135,0.749970925541493,0.577140509242492,0.458167921868288,0.600961817175349,0.394046583557404,0.381633098099484,0.735418353932629,0.586784406450531,0.443774247538976,0.611056615493348,0.397637342412467,0.386801952073822,0.671672368085876,0.632525559736908,0.450153627372356,0.616948838740064,0.404816154305427,0.375478025531496,NA,NA,NA
"11429-10","heavy",100,"normal",0.46,0.544081656049176,0.686324120091081,0.507076942816986,0.659250303626542,0.625466323807061,0.448870471954765,0.699307632155696,0.421847535187091,0.360755725634035,0.683047265430255,0.613746849950035,0.450398226932338,0.704468324941878,0.426347896226031,0.368589701046253,0.646385086436228,0.634297965637823,0.452190820696053,0.729232720862265,0.437195459095189,0.363581794477885,NA,NA,NA
