"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11426-1","heavy",2000,"normal",0.5075,1.08639137549978,0.437496283307686,0.311854191707718,NA,NA,NA,NA,NA,NA
"11426-2","heavy",2000,"normal",0.503,0.953914045164716,0.51861328790347,0.220877679548353,NA,NA,NA,NA,NA,NA
"11426-3","heavy",2000,"normal",0.5005,0.99324007318853,0.444959537522064,0.374641280489405,NA,NA,NA,NA,NA,NA
"11426-4","heavy",2000,"normal",0.4995,0.963231289815716,0.510016296145387,0.252573832173875,NA,NA,NA,NA,NA,NA
"11426-5","heavy",2000,"normal",0.487,1.08972676042155,0.410217985061343,0.346363484452941,NA,NA,NA,NA,NA,NA
"11426-6","heavy",2000,"normal",0.4905,1.1492153220572,0.40519381277467,0.269067552545658,NA,NA,NA,NA,NA,NA
"11426-7","heavy",2000,"normal",0.489,1.07190113514598,0.456001423602071,0.289212497676278,NA,NA,NA,NA,NA,NA
"11426-8","heavy",2000,"normal",0.4895,1.1319038495833,0.42127760851113,0.278150629378921,NA,NA,NA,NA,NA,NA
"11426-9","heavy",2000,"normal",0.5075,0.981842341229046,0.558911988071987,0.151471189250579,NA,NA,NA,NA,NA,NA
"11426-10","heavy",2000,"normal",0.501,0.971458558408472,0.488598566018399,0.275921949185599,NA,NA,NA,NA,NA,NA
"11426-11","heavy",2000,"normal",0.5145,1.03771674476188,0.48414068942856,0.206362490624341,NA,NA,NA,NA,NA,NA
"11426-12","heavy",2000,"normal",0.496,0.987170543367172,0.482073127027935,0.2747125042782,NA,NA,NA,NA,NA,NA
"11426-13","heavy",2000,"normal",0.5,1.07249930324695,0.42052187951926,0.386998775336541,NA,NA,NA,NA,NA,NA
"11426-14","heavy",2000,"normal",0.4845,1.08393310900779,0.459465664398142,0.269971276115984,NA,NA,NA,NA,NA,NA
"11426-15","heavy",2000,"normal",0.5005,1.27543436852002,0.353798670500367,0.256093904448963,NA,NA,NA,NA,NA,NA
