"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11423-1","heavy",500,"gamma",0.516,1.12216571868112,0.480405389097438,0.105469519396755,1.0880806852626,0.518774459860275,-0.0230794641691975,0.17047145066835,0.0457932336948851,0.172446973000973,1.06634793005922,0.530199078276126,-0.00668925222649269,0.169462590758561,0.0464818638727865,0.168595133964239,1.03338630077689,0.540141193370637,0.0103863737357913,0.175309887408037,0.0470614847166973,0.170575280296098,NA,NA,NA
"11423-2","heavy",500,"gamma",0.52,1.01465761619951,0.486365453708028,0.210304575223284,1.06038102363427,0.465633030819915,0.105979484737599,0.163171546833579,0.0381267711526664,0.180599969530982,1.00623253140957,0.483708721462511,0.136112460337625,0.16759251861295,0.0388000844542737,0.18129555706484,0.997347272576136,0.489455333712346,0.14568872827711,0.169106901458959,0.0398877973397573,0.179774056581939,NA,NA,NA
"11423-3","heavy",500,"gamma",0.504,1.12798895917324,0.460040897925326,0.218054992966598,1.12325023842092,0.440687026282955,0.121220547258121,0.148821641071488,0.0374454834275843,0.165783818412315,1.09220934774811,0.452740157811351,0.140835900418852,0.152068820338394,0.0384571163606388,0.165546648544639,1.08792239896668,0.456026702591593,0.150061835289807,0.153809755227694,0.0398359328066004,0.166618403148919,NA,NA,NA
"11423-4","heavy",500,"gamma",0.5,1.23556307964231,0.496372222544852,-0.0263190942922418,1.3109144675962,0.413376075242058,0.00222564704518548,0.162184447403287,0.0315634997395395,0.172581501605949,1.2428612962252,0.443300339818932,0.0333312963040806,0.167170500157206,0.0335131278242055,0.175714358615375,1.23234078823052,0.450822757229743,0.0363737101751489,0.169943504200963,0.0348704482656662,0.169881841461936,NA,NA,NA
"11423-5","heavy",500,"gamma",0.502,1.10532302801331,0.489279396917208,0.123433354411442,1.18815658160759,0.493192063051725,-0.0210846709381562,0.161396387751058,0.0480276460637996,0.161182403194314,1.07183795922194,0.536247349694988,0.00661309630452186,0.150206842768392,0.0434661331776132,0.158205691333396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-6","heavy",500,"gamma",0.522,1.04839231147529,0.478798602643947,0.314894250480718,1.09708100508899,0.439398058889866,0.276235609587826,0.164376541516222,0.0374674171533982,0.176229389556253,1.01663437472434,0.467610259689439,0.316547084268648,0.171642988066262,0.0392426345387323,0.174033212089261,0.99520139707973,0.478236208458259,0.328398664464185,0.164496035034726,0.0397288622412426,0.17543879253276,NA,NA,NA
"11423-7","heavy",500,"gamma",0.52,0.852528785859391,0.534878056328454,0.198851407924964,0.892091530291468,0.482442828841485,0.231432658686507,0.157367923331619,0.0410056674161341,0.16702998205103,0.779631734061098,0.534639529850164,0.27623877399984,0.163234649614967,0.0431479481739512,0.169354320461561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-8","heavy",500,"gamma",0.51,1.00163559400225,0.515016366629496,0.198596449879896,1.55734579416409,0.327087167005013,-0.10831983877054,0.157697138454025,0.0272711594006337,0.191763776723127,1.27482775162288,0.440333242734609,-0.0513926534953834,0.161950209073665,0.0349319335745844,0.188560490702699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-9","heavy",500,"gamma",0.468,1.07769204452229,0.49302625778323,0.203185979881863,1.25598799713042,0.418802366698851,0.248204400226788,0.156950208414165,0.0383853909408194,0.172844708959753,1.03738762175311,0.52066209830411,0.279104274112992,0.166066632726722,0.0431603682274417,0.167567059333391,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-10","heavy",500,"gamma",0.504,0.928313812720687,0.518739342275912,0.381770654906611,1.01044078776825,0.536952246002315,0.188466671328525,0.165546764971934,0.0443533301017383,0.175546830983102,0.977967659611555,0.54927568714946,0.207120885841058,0.170090491190803,0.0463210779888393,0.168965556135732,0.968679561232926,0.556397497090371,0.220232216524494,0.171466460491727,0.0471188238995574,0.172013107692677,NA,NA,NA
"11423-11","heavy",500,"gamma",0.532,0.937935683314397,0.520937222353398,0.286593115713146,0.902797951809938,0.530505211131662,0.0976117876767231,0.160225656125363,0.0400596337835455,0.168470760875957,0.855046198063529,0.549448143689297,0.12825975118028,0.162124195994946,0.0414235138821305,0.164879009186713,0.834199362435217,0.55983882440064,0.140702268253198,0.161980464032271,0.0418620895054674,0.166509365503302,NA,NA,NA
"11423-12","heavy",500,"gamma",0.506,0.979875941238661,0.500662933125823,0.158548595379492,1.27550532422015,0.341329296055589,0.168121653947178,0.16163591653045,0.0297806865602196,0.19434730761933,1.00168357786426,0.456712492159985,0.260648731873302,0.166143354382026,0.0376327427552897,0.187261355964516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-13","heavy",500,"gamma",0.49,0.928078587577128,0.502079521651616,0.409674654268062,1.03588762861542,0.461122568536056,0.325881302055671,0.175856444522117,0.0392753880131976,0.187513548315383,1.00126406880448,0.475077013159943,0.340887129763583,0.178557778818894,0.0406296525493962,0.184566415660348,0.990395865230647,0.480097527505742,0.344997257291966,0.177402540843587,0.0407515559354873,0.18136058182281,NA,NA,NA
"11423-14","heavy",500,"gamma",0.482,1.00955620845547,0.481271532117569,0.328213178950021,1.02645823819555,0.479761058847971,0.368796033865121,0.175299283361661,0.0450689479563846,0.175472113820272,0.941821052801485,0.511764926834525,0.393324838512945,0.175124493542578,0.0454944168699471,0.174643940759111,NA,NA,NA,NA,NA,NA,NA,NA,NA
