"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11429-1","heavy",2000,"lognormal",0.508,1.00338919016092,0.471791206782772,0.25138189479714,1.0353334648585,0.447551408522926,0.256679388122425,0.0938437319790544,0.0710677521679766,0.0649711075783807,1.031913016933,0.451175874118879,0.256352782524227,0.0962149497055364,0.0728422513324881,0.0650268225514428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-2","heavy",2000,"lognormal",0.5055,1.03778039519587,0.489145500043205,0.292250137885794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-3","heavy",2000,"lognormal",0.502,0.959025523149356,0.550332370222066,0.255751696894559,0.947582320745689,0.568910668292621,0.239606666786915,0.0910119641170005,0.0718903775790863,0.0636738772881726,0.948541719571378,0.568610263050989,0.239858154497814,0.0903961750360844,0.0703410231290813,0.0640289705522922,0.949065476761124,0.568237444480719,0.240314036750226,0.0915791621079965,0.0727398320160168,0.0638314816184267,NA,NA,NA
"11429-4","heavy",2000,"lognormal",0.5095,1.00399492365859,0.480619207749422,0.229136666916575,1.03422834969866,0.460264884367369,0.218795010488171,0.0891689985966485,0.0715748780891488,0.0636575802222949,1.03190051535837,0.462949413506588,0.220600480238189,0.0898984494025799,0.0718745887053129,0.0640354934505349,1.02849612697536,0.466933573585331,0.218259842709204,0.0928421665870493,0.0738054419485445,0.0638313919217626,NA,NA,NA
"11429-5","heavy",2000,"lognormal",0.4755,0.997881761750651,0.495921025567207,0.289104382191907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-6","heavy",2000,"lognormal",0.4965,1.08639301973624,0.434392000885079,0.270306488178031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-7","heavy",2000,"lognormal",0.496,0.969563884405338,0.480595106609152,0.32213609437635,0.955075639378533,0.501511055343808,0.310675784991188,0.0914155733840741,0.0702623218789553,0.0662044299158799,0.95137035722697,0.503196290803131,0.313068564956722,0.0931675088352599,0.0718177252606829,0.0647718418681259,0.945091000368895,0.509252074229941,0.313166399143366,0.0913672373609196,0.0714877996683485,0.0654758164106527,NA,NA,NA
"11429-8","heavy",2000,"lognormal",0.5055,1.06020124074222,0.463573474510725,0.236064101040637,1.08195468622905,0.436143070918802,0.257186856255341,0.0958532080032587,0.0735114265477923,0.0637011405237018,1.07580169670713,0.443210793797886,0.257224339146983,0.09515403581372,0.0731464413423209,0.06327427386616,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-9","heavy",2000,"lognormal",0.501,0.958643819750278,0.555329142116393,0.274500223753892,0.999363318198109,0.518988153834453,0.258343990943315,0.0927566068465652,0.071346530146956,0.0662287003836036,0.996100518129807,0.522005260714333,0.258187294990846,0.0913691468764108,0.0696586765693986,0.0662190327277184,0.997824857390803,0.521044536145498,0.258106933370371,0.0936322123226309,0.0720329076621858,0.0667366920207941,NA,NA,NA
"11429-10","heavy",2000,"lognormal",0.485,1.06283068252906,0.498118921275845,0.212035039292055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-11","heavy",2000,"lognormal",0.504,0.991966676415134,0.51776906828292,0.279519989285735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-12","heavy",2000,"lognormal",0.4985,1.01925681363405,0.469966668853642,0.260066507029747,1.04948593518369,0.436041359086395,0.254267345819739,0.0886525561434643,0.0699625761858245,0.0644205327366677,1.04937401326192,0.43540529593586,0.256438219494184,0.0911989648942861,0.0715084611001716,0.0646014218745153,1.04154462370528,0.443658530582114,0.254845864770512,0.0906481185077015,0.0716101065000771,0.0644190482032344,NA,NA,NA
"11429-13","heavy",2000,"lognormal",0.4995,1.0491758167465,0.467623229673269,0.26898979467298,1.07399119440855,0.448338214159038,0.272858676228993,0.0878883282473368,0.0682576339200218,0.0611541013077781,1.07265275295543,0.45156950289261,0.273137654289004,0.0875792122801855,0.0688081981773781,0.0611294056858696,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-14","heavy",2000,"lognormal",0.505,0.944689220344253,0.517849207542554,0.277049501272449,0.878222206252099,0.574260497584867,0.270005366008255,0.0936340712725747,0.0712376921987278,0.0647886710476121,0.877107746372177,0.577475711407968,0.268146936051308,0.0966394076361857,0.0749586311376349,0.0650092709776479,0.875586842428293,0.579591730555463,0.268490373248385,0.0943055875530768,0.0722678729000262,0.0639422673493952,NA,NA,NA
"11429-15","heavy",2000,"lognormal",0.4925,0.952090122582953,0.516426373731347,0.358672437742424,0.925809736912676,0.553043612601263,0.358555679548014,0.0913883605345149,0.071342020960973,0.0636551651576644,0.918224193668837,0.55876269695574,0.361544037142258,0.0912289433875062,0.0718410604742625,0.0629727689481941,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-16","heavy",2000,"lognormal",0.48,0.947158388555973,0.549075641783083,0.289074700434997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-17","heavy",2000,"lognormal",0.5215,0.955356941017665,0.581943446755131,0.210144524261613,0.931470184034411,0.611900051755415,0.198932673343187,0.0929581008225886,0.0735442777710284,0.0635559897697997,0.929613251949696,0.614812623059989,0.19819236479695,0.0928328425274641,0.0737682075172725,0.0650016226394297,0.931753987305276,0.613222422120916,0.199152681588111,0.092714815379144,0.0735695848745826,0.0653672876190524,NA,NA,NA
"11429-18","heavy",2000,"lognormal",0.4915,0.973784372823348,0.505276672748912,0.218622576618599,0.980637843719748,0.503773064815219,0.214285595272931,0.0947350444244326,0.0744259122006562,0.0645030901541853,0.987938568551307,0.498617436505175,0.212840247954623,0.0944613765675716,0.0745026296178358,0.0644840085461647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-19","heavy",2000,"lognormal",0.5305,0.948324479775699,0.549072701193413,0.224348759867324,0.911136655615565,0.568461455474685,0.219922277970115,0.0948501149029242,0.0699259612385413,0.0647231429871085,0.908296914357446,0.571679923589354,0.219548219945566,0.090081253998803,0.0682362466333239,0.0620125765414199,0.900273809188041,0.580786339150296,0.219263297403247,0.0924846185294352,0.0703163373346342,0.0644497552960706,NA,NA,NA
"11429-20","heavy",2000,"lognormal",0.4865,0.908553462628634,0.554472797776503,0.273792395891841,0.892436990170776,0.558691783746927,0.276721830505432,0.0902379069204342,0.0677088325819204,0.0653668807897933,0.890479659384546,0.56184873325793,0.277250973783714,0.0916267279110915,0.0691572305886265,0.0650812715868233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-21","heavy",2000,"lognormal",0.502,1.05032361260947,0.474101558766583,0.250539554085941,1.02861001948357,0.483968146675878,0.257777446665221,0.0935925759034646,0.0727684858888471,0.0659910046497266,1.02395767510439,0.486988609061008,0.259255409089174,0.0947169347120849,0.0735520779744729,0.0640270328761051,1.02170547771887,0.491021677390226,0.257918482469492,0.0963614284126334,0.0747114845487811,0.0642029137578383,NA,NA,NA
"11429-22","heavy",2000,"lognormal",0.4865,1.00609616238076,0.531659076507082,0.189902252895679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-23","heavy",2000,"lognormal",0.478,1.01353330089166,0.495794855544069,0.239486919190552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00355796364563,0.515882882756743,0.221485328498074,0.0948064855277134,0.0749713248155331,0.0640434055538068,NA,NA,NA
"11429-24","heavy",2000,"lognormal",0.526,1.07581530155408,0.419910874883329,0.234311344682835,1.05396211397525,0.433828102205901,0.226299873450865,0.0855675643812191,0.0633583177132676,0.0654551640678633,1.04427181680737,0.442000944329346,0.224858748503878,0.0882089096985593,0.0648679486211379,0.0629758210678965,1.03930801413688,0.449042557464241,0.224209458710095,0.0905664428202336,0.0674694699872901,0.064004238051926,NA,NA,NA
"11429-25","heavy",2000,"lognormal",0.4855,0.975602099849445,0.482777001903315,0.237509161718316,0.945431507355176,0.513095110828504,0.235285343779655,0.0924013247998555,0.0719020464482515,0.0630078893907775,0.943871655742584,0.513792268456163,0.239615999824636,0.091198016786888,0.0709346190568372,0.0634558945364183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-26","heavy",2000,"lognormal",0.5095,1.0357131238444,0.462622055196915,0.27826437109877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-27","heavy",2000,"lognormal",0.5055,1.05053273578345,0.499610195835327,0.172585270880879,1.00762281601016,0.548827830325289,0.167132386068528,0.101334165869662,0.0809784523470917,0.0650613624014984,1.00632473302593,0.549956975310088,0.167785827628139,0.0995109681427886,0.0813980802332015,0.0640315559261863,1.00523670576806,0.550728520835065,0.169163701430891,0.100939549662752,0.0815837726674826,0.0650830742583885,NA,NA,NA
"11429-28","heavy",2000,"lognormal",0.488,0.97184648516535,0.538120933735716,0.250439168755428,1.01171770335541,0.499944634929481,0.256152399905616,0.0877631743293311,0.0661944140481751,0.0632074683557625,1.0099631028717,0.500505963549761,0.257036810670135,0.0856063391321758,0.0666844195221175,0.0647123964541805,0.997987997381455,0.510502653393343,0.256759103547509,0.0897237377378967,0.0675089767583304,0.0647677797461963,NA,NA,NA
"11429-29","heavy",2000,"lognormal",0.484,1.00031404512665,0.48100669249868,0.294239443979399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-30","heavy",2000,"lognormal",0.503,0.966045261299465,0.500400826251144,0.255299765093352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-31","heavy",2000,"lognormal",0.5055,0.915693910335863,0.526307529432976,0.324694967466813,0.932580588348906,0.514625734273977,0.30909550242342,0.0953914570135898,0.0783754538805839,0.0643253074667767,0.929203911984825,0.518076180878139,0.308194576264754,0.0957097532515672,0.078391196223656,0.0639359005503747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-32","heavy",2000,"lognormal",0.479,1.07887501429523,0.447629310567918,0.151708213048336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-33","heavy",2000,"lognormal",0.4905,0.984668813415221,0.539264297341461,0.23386128145331,0.95287830051667,0.56390470154342,0.239223742405489,0.0962338583446713,0.0772353474009,0.0650011699678456,0.952371941748989,0.564405432374691,0.238753639565243,0.0954812673873403,0.0764983330236588,0.0646715945610259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-34","heavy",2000,"lognormal",0.4905,0.93458354613871,0.545952886269483,0.273609106870736,0.899081268351553,0.575490260075558,0.279906026090291,0.0943120071718535,0.0751226432554389,0.0629630364343663,0.894271390528767,0.58034918582567,0.281710158672655,0.095878185917038,0.0759225912727716,0.0639101910734339,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-35","heavy",2000,"lognormal",0.5295,1.04157460246625,0.445147481868909,0.261779649155989,1.03490449264501,0.451809352954173,0.240664959164056,0.100049613096778,0.0762279314469966,0.0658996848873771,1.0341124733959,0.453150266198918,0.240655136959599,0.0977610480128545,0.0743508564294612,0.0661969842380128,1.03585242877861,0.450715429953792,0.242180780538702,0.100066542893017,0.0753544450242075,0.0659464686535855,NA,NA,NA
"11429-36","heavy",2000,"lognormal",0.497,1.0097785890971,0.482547299545278,0.300800562343788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429-37","heavy",2000,"lognormal",0.489,0.988054927397699,0.533190003431785,0.229845806568592,0.980065140966185,0.53448780794184,0.252809479945823,0.0954983310377168,0.0746748474588816,0.0646537462239722,0.976719775559759,0.538183316620738,0.256112866551864,0.0967272438302854,0.0763141500579462,0.0637068767556885,NA,NA,NA,NA,NA,NA,NA,NA,NA
