"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11424-1","heavy",100,"gamma",0.61,1.37755047502559,0.482300952662089,-0.405321566846579,1.46559473116226,0.456026205652642,-0.456643881880028,0.426180277952132,0.112461861641271,0.419451573925276,1.32568191709966,0.515813547194601,-0.386901733483326,0.432058368367474,0.118128462025602,0.419469311261292,1.2506869375595,0.554139999924492,-0.352602908398547,0.434015843573322,0.127105223813576,0.403178582797329,NA,NA,NA
"11424-2","heavy",100,"gamma",0.47,1.16693645283752,0.531120428478492,0.00473956800697204,1.35120384079719,0.394173423067075,0.260312027369468,0.354618754200517,0.0772423967391105,0.387043022783726,1.12061797740073,0.514717478985361,0.300859671240206,0.375247001078701,0.0963315572186639,0.392618571667741,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-3","heavy",100,"gamma",0.45,0.755295252283958,0.509531447027434,0.273916602255091,1.27866240771095,0.367997482027877,-0.157893371348347,0.345411914730367,0.0705823767065721,0.437426309856828,1.00682550350774,0.468947409017228,-0.0253379708652303,0.367164348872586,0.0867802152112376,0.427513706032968,0.921054651067787,0.508149326203631,0.0206953737472914,0.371640259885025,0.0929353086209483,0.428995601572117,NA,NA,NA
"11424-4","heavy",100,"gamma",0.47,1.20362935113076,0.534406841861617,-0.181804023055844,1.29835822967838,0.502785221688944,-0.172323802335264,0.417385375342301,0.11339680593983,0.393655317432774,1.22243477650067,0.533306253437334,-0.118975783674606,0.404457284632669,0.112735051015259,0.385715006251181,1.19414110317557,0.550888630156848,-0.104234632029501,0.399294319144256,0.112026163435069,0.386289611479841,NA,NA,NA
"11424-5","heavy",100,"gamma",0.45,0.947157558457378,0.491887882076236,0.430601520445666,0.974591512509717,0.412455877544298,0.761266489766773,0.290312138342886,0.0927372008025164,0.332828760311734,0.777990205776793,0.536868861378003,0.756011230965394,0.288959190049926,0.0975320677455686,0.318374283263649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-6","heavy",100,"gamma",0.55,0.901310440615346,0.520160315316163,0.288367516502637,1.13090331689666,0.481915406722602,-0.0823462206486401,0.419226087928025,0.107765782046761,0.453361527913084,0.865674342175775,0.569611516450944,-0.00908715132137118,0.445538223264022,0.121648065602925,0.436912637887735,0.732755281541665,0.620923377708177,0.0472875060069105,0.474430667398061,0.134546724428593,0.430009746824338,NA,NA,NA
"11424-7","heavy",100,"gamma",0.54,0.438756970235826,0.606424447583205,0.410156477910339,0.160796059597091,0.52322509479279,1.30835385758718,0.581966204533445,0.0949979382046274,0.488510290351529,0.122670188457034,0.582471420094848,1.20178988494404,0.595690963481967,0.105546147586053,0.48055324671702,0.102410011766676,0.605745749406187,1.18796273470817,0.605849726330798,0.112105280767215,0.492768575528399,NA,NA,NA
"11424-8","heavy",100,"gamma",0.58,0.801149590885323,0.502884624569475,0.521095029478638,0.998695177852934,0.355839898000311,0.432905483157593,0.410463235412665,0.0882894794132206,0.435165704727784,0.864156410530376,0.410552893573334,0.506604353839801,0.430268181738039,0.0977704113439302,0.418385611375673,0.767902406378602,0.445655380045207,0.548427109979656,0.428957607415046,0.101248618605959,0.414794476629685,NA,NA,NA
"11424-9","heavy",100,"gamma",0.43,0.912348819014489,0.533081093256481,0.278793237400003,0.898911842510778,0.603735815458247,0.459373562577541,0.47996591240473,0.130486561105259,0.461711159505311,0.897954898503696,0.622121371184476,0.437932392298934,0.48490535550867,0.136006835247383,0.471595463069564,0.888731347329259,0.628262118674512,0.442659568538991,0.489777416319619,0.139822105003206,0.466610129497465,NA,NA,NA
"11424-10","heavy",100,"gamma",0.47,0.885651336999923,0.512333219975243,0.121669252710946,0.910422351313878,0.452549750312515,0.263800218286262,0.318005113429371,0.0709805124638316,0.378449976556002,0.849783577367269,0.485277312693254,0.304931523762032,0.331082497154368,0.0779524733902281,0.373052784600991,0.805940897839934,0.504608703419327,0.342380516665908,0.334077967672188,0.0805989136222619,0.372881901708375,NA,NA,NA
