"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11425-1","heavy",2000,"weibull",0.4805,1.01724937513257,0.501195234292516,0.281301158032438,1.05676323158455,0.392868049712806,0.306545362956397,0.0535419947951922,0.0861766796079278,0.067033339099451,1.04828387970879,0.424981445956468,0.311582995820194,0.0530083423113398,0.0922309801018527,0.0660750286672138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-2","heavy",2000,"weibull",0.5085,0.992277125862642,0.504211183265486,0.25722356480524,0.982365100276075,0.511395035495152,0.27805635811158,0.0560367291430495,0.0959688358954538,0.0703344447393627,0.977942086181956,0.528064329647965,0.286473395723088,0.056371363091862,0.0989615481725106,0.0678778629604082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-3","heavy",2000,"weibull",0.475,0.986560507123107,0.453204259983222,0.311476695830155,0.976168322703401,0.486630636145815,0.322878549056502,0.0524662115654909,0.0899108364072712,0.0696938307338583,0.969602477513105,0.518740873215351,0.327824603748253,0.0539606921733875,0.095159061796748,0.0702194321060532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-4","heavy",2000,"weibull",0.4815,1.02486845033841,0.552686878974963,0.184490618726626,1.05183016267003,0.448183759318165,0.204815456722767,0.0510729261807997,0.0779203385723113,0.0697970919163024,1.04089108992645,0.500198695881781,0.215859126007198,0.0514320499174472,0.0864400011685405,0.0678207857463094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-5","heavy",2000,"weibull",0.4935,1.00612876028978,0.494139255861925,0.193752464870029,0.998975117386068,0.502724373230868,0.218498585845207,0.0542701763071079,0.0982022825794672,0.0704654869772113,0.993377704974919,0.531981483117871,0.22262833352886,0.0545258626158763,0.100809027039798,0.070081522230366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-6","heavy",2000,"weibull",0.471,1.01611675947872,0.558873039347169,0.236021704733437,1.00133439272451,0.630943169474665,0.241803120494845,0.0527111761834247,0.0949411018297956,0.070552403873846,0.992774790054781,0.664968221580385,0.252507165834163,0.0531528836505264,0.101211504648639,0.0690637309193988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-7","heavy",2000,"weibull",0.506,0.995977778249782,0.543502963546197,0.193422487394845,0.996592727362424,0.563594521913956,0.209775382967492,0.0524888883993939,0.0995531911398782,0.0673718194563339,0.992917319491013,0.583756651257027,0.214308714093512,0.0521536267637831,0.103681204679277,0.0674880315115111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-8","heavy",2000,"weibull",0.4925,0.996506855802565,0.508962260130119,0.241321735621467,0.994855661196883,0.463150805465836,0.26119121433229,0.0543343500433427,0.0796335835467088,0.0675437867670802,0.983004690129486,0.517003152163781,0.270458033536283,0.0554749024776203,0.0890100657717269,0.0687164036066245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-9","heavy",2000,"weibull",0.4945,0.994952176113914,0.470064334495165,0.300827331001002,1.02061750541664,0.374098950021463,0.320775973545664,0.053176832319257,0.0793797989248835,0.072259100248505,1.01273028581554,0.400989799182293,0.330369114816804,0.0534138775095199,0.08499040247942,0.0714868584426498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425-10","heavy",2000,"weibull",0.4875,1.02572384897547,0.484628582512006,0.279412785096163,1.02126605501158,0.484714465238231,0.306229026572939,0.0541960595302166,0.0914821283526973,0.0684823586911322,1.02025191877411,0.48819062913905,0.309140441234231,0.053645560752802,0.0943453034021838,0.0679477282621574,1.01734844476133,0.497054581597781,0.313541979133023,0.0553275967862952,0.0985802865919858,0.0687398489440142,NA,NA,NA
