"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",2000,"gamma",0.4985,1.01614521517064,0.495901757071337,0.248793942065426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-2","heavy",2000,"gamma",0.5235,1.00647442112481,0.507699367941894,0.208626799289813,1.20895850560813,0.398202713597556,0.190890526934602,0.0869201357601297,0.0191105787471874,0.0872667447119615,1.09259734384595,0.441233419792522,0.221098912183057,0.0854779615353706,0.0191183137506813,0.08743611761248,1.05928912091527,0.453019944667086,0.236565157092544,0.0832941825862351,0.0186171950532046,0.0845541455403955,NA,NA,NA
"11426-3","heavy",2000,"gamma",0.4945,1.09262312248062,0.487228205598414,0.18416274003239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-4","heavy",2000,"gamma",0.5085,0.967748798442935,0.504730752976774,0.240810478528628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-5","heavy",2000,"gamma",0.494,1.05675332586345,0.488328463894457,0.284809254878047,1.10350690374053,0.453087284754695,0.270975846876054,0.0775391694871852,0.0184808037364628,0.0848394922097778,1.05709168465233,0.472108356537784,0.289637549429294,0.0787603096017661,0.019441188062403,0.0829456425479637,1.03535442024542,0.479546026599399,0.304380361540898,0.0791327900155982,0.0196512814341319,0.0840200321406806,NA,NA,NA
"11426-6","heavy",2000,"gamma",0.524,1.05993299596163,0.495229240288512,0.23079196754397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-7","heavy",2000,"gamma",0.4995,1.03666196892688,0.500155185300206,0.209264505743647,1.09229943672055,0.483169389437285,0.215535645264151,0.090424036119172,0.0236462167962998,0.0884102637334501,1.0180005766879,0.511115860906812,0.236479145196033,0.0839606396495332,0.0215164425934995,0.086498082979763,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-8","heavy",2000,"gamma",0.5325,0.979284123536268,0.499367987681493,0.220750567565091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-9","heavy",2000,"gamma",0.4975,0.953016896861132,0.508499874519302,0.182808285642637,1.0896407968925,0.433637672472681,0.134464159964547,0.082076535629671,0.0196708919990848,0.088256606074734,0.973661847622763,0.478565004396276,0.164165967537936,0.0804143780484497,0.0197902944171059,0.0868858331273629,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-10","heavy",2000,"gamma",0.497,0.973870637606924,0.50859682551043,0.221751602428364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968024881320933,0.50317830675591,0.265180769777114,0.0849465024689032,0.0208807658012106,0.0899821170683092,NA,NA,NA
"11426-11","heavy",2000,"gamma",0.51,1.01450596700259,0.503716896447129,0.227715972444276,1.22266285950658,0.40793011173089,0.123186780608441,0.0766662192360764,0.0184328934634265,0.0881606537945511,1.08961567940938,0.461654315460199,0.168398550874657,0.0792858802930045,0.0199600796420586,0.087157804343449,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-12","heavy",2000,"gamma",0.5145,0.931628343617311,0.505083706416211,0.315399296394579,1.11258950731817,0.43008919774925,0.231325875856579,0.0818466550378328,0.0187202889185525,0.089714344804765,1.04736156257127,0.454239994450882,0.261198628948774,0.0821012522694461,0.01924369808365,0.0876298094145641,1.0235376010045,0.463196749528026,0.274720167751495,0.0841036153587324,0.0200881570456271,0.0893496090982648,NA,NA,NA
"11426-13","heavy",2000,"gamma",0.533,0.97910278980024,0.497160538972978,0.287378658543052,1.11624839687708,0.420170497131546,0.290873515246804,0.0804766272456727,0.0183126592377408,0.0875012056369203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-14","heavy",2000,"gamma",0.5,0.99102966695768,0.50163379384441,0.28253170453028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-15","heavy",2000,"gamma",0.508,0.952683735975893,0.507632450452959,0.35131463694405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-16","heavy",2000,"gamma",0.506,1.01944712222206,0.489505279237554,0.294681271664743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-17","heavy",2000,"gamma",0.495,0.99988872857929,0.499744123562045,0.238510533408361,0.990772533319987,0.50079279145762,0.276363292639288,0.0888018226867622,0.0222549272925653,0.0915739400249867,0.97258398557603,0.507486087425747,0.28594637481059,0.0890397701931866,0.0228208756964294,0.0910134752321727,0.968668669288458,0.510251890699798,0.289668505181774,0.0896229332354302,0.0230009886011202,0.0917244935445742,NA,NA,NA
"11426-18","heavy",2000,"gamma",0.5235,0.953553620350335,0.493878916228642,0.319731072879388,1.01138363482775,0.456232312572459,0.247520396713863,0.0826650081365181,0.02010988090776,0.0850893053234803,0.900304761031154,0.499322727531066,0.294170347030788,0.0850536614854575,0.0217413083635779,0.0867112949012918,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-19","heavy",2000,"gamma",0.5225,1.05372817816064,0.500008220192595,0.179621871115335,NA,NA,NA,NA,NA,NA,1.05063183024628,0.492350087310329,0.168099561840108,0.0846863756195551,0.0205592421603775,0.090651365226129,1.00725435098978,0.509953602537264,0.188973475407153,0.0872552533992577,0.0215064739532713,0.090361603134012,NA,NA,NA
"11426-20","heavy",2000,"gamma",0.5395,0.962724323577921,0.507116777575542,0.265594760707008,1.14988763174121,0.432095583948438,0.167693131427928,0.0820836021611965,0.0189597147095231,0.09261105056718,1.08331932004728,0.45700080213831,0.204854229264283,0.0835475778120277,0.0197700226851147,0.093925197131314,1.06063216580405,0.465277721067924,0.216994874361596,0.0836541194027566,0.0198235166673956,0.0915964293668488,NA,NA,NA
"11426-21","heavy",2000,"gamma",0.4985,0.996729621254573,0.49131913547073,0.234484979330523,0.985425271860497,0.502284653371084,0.20438753562873,0.0805067998617213,0.0206827936994876,0.084030895214017,0.974390846721791,0.506210730459646,0.211937832805697,0.0795889309492687,0.020910465722836,0.0832196012908922,0.967637556372931,0.509202117286632,0.213308981666631,0.0805630089692309,0.0208274989351651,0.0861704832788749,NA,NA,NA
"11426-22","heavy",2000,"gamma",0.502,0.984064263195443,0.517920629738244,0.23846411175307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-23","heavy",2000,"gamma",0.5245,1.00200575376328,0.49999640058032,0.224229079938496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-24","heavy",2000,"gamma",0.51,1.01719168479194,0.500490295254797,0.311635860621606,1.03511223703036,0.498931420573712,0.224598149206996,0.0833573018820049,0.0210976664333721,0.0867821618109915,1.01470893782772,0.506401321965028,0.238819741725512,0.0834009825828342,0.0212651525163365,0.0869479095624772,1.00102955144343,0.511695793867452,0.246249938627994,0.0831211961865152,0.0211948981757374,0.0883946620046129,NA,NA,NA
"11426-25","heavy",2000,"gamma",0.509,0.997102517310998,0.500045353269439,0.251480626758762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-26","heavy",2000,"gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-27","heavy",2000,"gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
