"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11423-1","heavy",100,"normal",0.45,0.476687756131631,0.848247398349302,0.0770126844971126,0.0245217261942337,1.06702103863448,0.035982531250052,0.662470267440158,0.401666364770022,0.368120396704586
"11423-2","heavy",100,"normal",0.51,0.832749219844053,0.699844922051253,-0.163242245232967,0.829033700565687,0.711753081034842,-0.188786266498197,0.4925300165347,0.294480021343988,0.323534229222445
"11423-3","heavy",100,"normal",0.45,1.16585818769789,0.51009180270224,-0.183541812685723,0.930347120298798,0.677533462437295,-0.334122050238385,0.487735977413177,0.327858164903323,0.378891961675081
"11423-4","heavy",100,"normal",0.44,1.0952226712398,0.503389757281397,-0.0276586730517357,NA,NA,NA,NA,NA,NA
"11423-5","heavy",100,"normal",0.53,0.70536692641496,0.705921496105145,0.300916175516039,0.717905108103084,0.652318688612856,0.376866469010822,0.570283655397103,0.376668791677623,0.393041256191669
"11423-6","heavy",100,"normal",0.45,0.862747075988401,0.585901106983542,0.18025892079473,NA,NA,NA,NA,NA,NA
"11423-7","heavy",100,"normal",0.45,0.869442357100207,0.68458951388864,0.0496743590485549,1.15431455845742,0.516836591832548,0.122225435916377,0.573252775832906,0.350337271735093,0.315817135836095
"11423-8","heavy",100,"normal",0.48,1.22005337358683,0.215731490469481,0.617440339087325,0.840224506319732,0.47667455901711,0.454879230805538,0.610720432131472,0.361325656821254,0.32533712096786
"11423-9","heavy",100,"normal",0.55,1.20435134095887,0.410196745019351,-0.0292541764930044,1.69855550837039,0.0836350889438347,0.123661921611631,0.519207709671613,0.31197100616091,0.29901673331347
"11423-10","heavy",100,"normal",0.44,0.708194686788535,0.687120304796786,0.174475460107183,NA,NA,NA,NA,NA,NA
"11423-11","heavy",100,"normal",0.52,0.957508147207378,0.585465973301687,0.37483937458683,1.02749958611216,0.553498467367422,0.397065416186651,0.65499966633825,0.437780079126033,0.413475396719787
