"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11423-1","heavy",100,"t",0.39,0.983357702018333,0.392023589581483,0.509226195044901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-2","heavy",100,"t",0.42,0.997979286930039,0.514770684096603,0.256682114713054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-3","heavy",100,"t",0.46,1.18068175114106,0.627101867343108,0.285235962653007,NA,NA,NA,NA,NA,NA,1.6141632145012,0.77700158951274,0.23951169757207,0.252915333255269,0.19216073920385,0.32456597889988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-4","heavy",100,"t",0.47,0.927365129010379,0.366996881843968,0.0444356696398441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-5","heavy",100,"t",0.51,0.84974485916699,0.48849582012619,0.37517249829537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-6","heavy",100,"t",0.49,1.07960707202564,0.447810251537158,0.377737400849326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-7","heavy",100,"t",0.35,1.16325799042193,0.576826605201164,0.0742627495496261,NA,NA,NA,NA,NA,NA,1.54164042019412,0.833803639729223,0.0660723922263748,0.271827649449125,0.192756611750701,0.328374694342772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-8","heavy",100,"t",0.59,0.967720209256194,0.573683161901799,0.376747013507686,NA,NA,NA,NA,NA,NA,1.42877180419743,0.990503528035996,0.387396657735957,0.264205800422702,0.25550145149063,0.314781257213077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-9","heavy",100,"t",0.46,0.964440980524492,0.525115534594685,0.453072491571564,NA,NA,NA,NA,NA,NA,1.3347969520109,0.589645137193379,0.290072721555056,0.256265613283281,0.130855352460564,0.328606266390901,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-10","heavy",100,"t",0.53,1.22829707723955,0.534035366192404,0.0751710189655071,NA,NA,NA,NA,NA,NA,1.56863158774573,0.87930479132975,0.16026386854553,0.25552299800123,0.222605461239248,0.310498847144875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-11","heavy",100,"t",0.61,0.977057882787594,0.350355009499961,0.49435504378946,NA,NA,NA,NA,NA,NA,1.31971459639886,0.403225421253896,0.371203707408298,0.248511818768891,0.286350085962412,0.322868332148022,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-12","heavy",100,"t",0.56,0.88341448734643,0.519170458118475,0.483392654447314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-13","heavy",100,"t",0.47,1.10463610540497,0.634359675744941,-0.0507607603101131,NA,NA,NA,NA,NA,NA,1.54120443729746,1.0745504611986,0.0785621013380284,0.285598739962357,0.269969297032152,0.335501745817909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-14","heavy",100,"t",0.48,1.03314312640376,0.481220297619682,0.271328832532922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-15","heavy",100,"t",0.44,1.08572687285273,0.457838691702027,0.0591732405737577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-16","heavy",100,"t",0.51,1.09946387709325,0.363726801701743,0.107427409211354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-17","heavy",100,"t",0.58,0.925854231542126,0.394562154100141,0.240568124248972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-18","heavy",100,"t",0.45,0.96598533590923,0.474038012097359,0.693479759386177,NA,NA,NA,NA,NA,NA,1.12441089677747,0.491196051049034,0.696724748166348,0.223032765892274,0.150799957727785,0.296419067452087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-19","heavy",100,"t",0.43,0.936137975365745,0.481183549550093,0.504012042076247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-20","heavy",100,"t",0.53,1.00693365148946,0.508923016894361,0.213104527977603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-21","heavy",100,"t",0.57,0.882236078922212,0.370966724894465,0.477084562842611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-22","heavy",100,"t",0.62,1.03751111454874,0.517683796915857,0.0462079198924686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-23","heavy",100,"t",0.5,1.06013798880801,0.449466162458424,0.291438426798982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
