"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11424-1","heavy",2000,"weibull",0.4725,1.01952173339367,0.452923165824256,0.283299454723846,1.0101996675745,0.487398843694109,0.259556515329336,0.0503910471358067,0.0809865359355956,0.0679957284793682,0.999731930394531,0.535711138344448,0.265653004871449,0.0520627183451779,0.0899259517144142,0.0687007751154321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-2","heavy",2000,"weibull",0.482,0.983146882656838,0.520807451208968,0.259902837715896,0.982436011473767,0.554606085982457,0.275826786109151,0.0539067613890704,0.0957694242736095,0.065850593082845,0.976311725213884,0.581175008921888,0.27994932979871,0.0537935774305602,0.101230860932123,0.0677944072241537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-3","heavy",2000,"weibull",0.489,0.951612546317923,0.493844314191173,0.321778813483144,0.958413768892409,0.517277590716385,0.337942275269394,0.0532839626604744,0.102250430757918,0.0736419877516271,0.955422673211658,0.533696725222827,0.341066541168414,0.0548918692444378,0.104851680217879,0.0730850440240595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-4","heavy",2000,"weibull",0.4975,1.01150098892157,0.498602751940198,0.225249418609819,0.97975757118662,0.591746090818515,0.217339657602022,0.0507054623476846,0.0839494082324844,0.0666756515815401,0.968245994045656,0.631251072766395,0.227805011940989,0.0515005730387497,0.0886360036069736,0.0656749524228466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-5","heavy",2000,"weibull",0.4795,0.972871346595025,0.548767572939679,0.255051236971252,0.966025401699447,0.551281397370687,0.301131653348087,0.0543057694773782,0.0976003987322334,0.0686137881546706,0.959702289991372,0.570366188405619,0.303952116568939,0.0558297494480677,0.100089784448119,0.0685046663231034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-6","heavy",2000,"weibull",0.503,0.913101494588583,0.539619644988481,0.266048550871681,0.880618372849326,0.626191946073356,0.298284644585303,0.0541972627053505,0.0994478092363466,0.0698414816512937,0.878953897716367,0.648258729491217,0.29795260737134,0.0553473213172289,0.103759127885406,0.0685871067391658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-7","heavy",2000,"weibull",0.46,1.01375697033906,0.515050916084225,0.216247873369802,0.981915547704607,0.665169556173745,0.227047498601433,0.0516639201863914,0.109980576637449,0.0678701777154711,0.981011998468438,0.680765059113203,0.224694995385491,0.0522514884555614,0.109975111439113,0.0688749251365114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-8","heavy",2000,"weibull",0.484,0.989571852032911,0.478295170911832,0.281459170155978,0.984412422155736,0.538971531515788,0.252839559428034,0.0496528146724807,0.0890228970369851,0.0674211287558263,0.979114005511113,0.557308833421877,0.26071671095973,0.0506596087175466,0.094712068028817,0.0674623593178464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-9","heavy",2000,"weibull",0.498,1.01403985514248,0.560933888812813,0.196089779312776,0.993775377632258,0.69194583879421,0.190030657250426,0.0528022901123974,0.10528671427193,0.0694313683464593,0.992445892671297,0.69396761468161,0.195035409575167,0.0527538107906933,0.106794495925234,0.069683654598641,0.987290423118583,0.72371423854836,0.201245416332086,0.0541111246481212,0.112845128648847,0.0690298730982934,NA,NA,NA
"11424-10","heavy",2000,"weibull",0.473,0.996853533371018,0.4983800334201,0.206957334093893,0.964899832183922,0.670723833838949,0.170675064485763,0.0524310608420631,0.0973586361601071,0.0704868052690665,0.961242468065848,0.68876850819897,0.173618575533995,0.0517430973654734,0.097258591680471,0.0711548742836662,0.951363186294334,0.72938893563437,0.178866387336795,0.0523658058175131,0.103044529078871,0.0694521378021461,NA,NA,NA
