"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11425-1","heavy",100,"lognormal",0.56,0.536822444275673,0.816532688089159,0.290386983798477,0.240302381686132,1.0232693507888,0.235044005660795,0.529581596608113,0.368628123197268,0.322479864392261
"11425-2","heavy",100,"lognormal",0.52,1.10184708766042,0.53246570338551,0.0693553310454258,1.09975365513702,0.592061675964854,-0.0393454066638112,0.508613253773856,0.494142048682343,0.336729190462768
"11425-3","heavy",100,"lognormal",0.55,0.862914268079042,0.592752446288894,0.37101784056157,1.03526934596065,0.423696967222261,0.288829941133557,0.533835653167271,0.388531208986369,0.332503319401212
"11425-4","heavy",100,"lognormal",0.52,0.630142277103622,0.594753821542458,0.456018288591474,0.58468499229145,0.621224775357232,0.590204876216619,0.598906698402682,0.508557526722918,0.288211472692398
"11425-5","heavy",100,"lognormal",0.49,1.00821716406804,0.676594657181449,-0.17977546478473,1.09843323061141,0.581722385419917,-0.12613613882409,0.450614847760825,0.341751059037927,0.327307776608142
"11425-6","heavy",100,"lognormal",0.5,0.731563415150015,0.490601784657629,0.774063236722471,0.922375768163235,0.298271377472552,0.820452438108462,0.485822892072722,0.383672010968485,0.270972101607142
"11425-7","heavy",100,"lognormal",0.57,0.867128280357482,0.474895234066972,0.259309872970645,1.01250079260846,0.391986627570867,0.16767241098404,0.552044425762409,0.40209264735641,0.34741517615687
"11425-8","heavy",100,"lognormal",0.54,0.87253609840879,0.596003528754875,0.123372727879567,1.01620241530461,0.530219786719869,0.168827829915179,0.498249293729014,0.448390848582122,0.261575547211171
"11425-9","heavy",100,"lognormal",0.47,1.12987381912617,0.517146738717705,0.280792803288565,0.962624985366865,0.702437128478643,0.193930699961824,0.396470366051589,0.352042954412844,0.281949509137131
"11425-10","heavy",100,"lognormal",0.51,0.708488852995354,0.615981723662888,0.322597402048434,1.08343893798387,0.283379764431565,0.335769659466961,0.318482681437818,0.218195455932181,0.290985688515949
"11425-11","heavy",100,"lognormal",0.52,1.37447817095938,0.155275417266851,0.382059758185594,1.07926878352137,0.484743736881639,0.282109005516722,0.353490840659439,0.327703883163566,0.280634316413722
"11425-12","heavy",100,"lognormal",0.4,1.0050091633192,0.631189064957279,-0.00840353954574143,1.01294599351698,0.575521792282317,0.00910939422290782,0.303185454283944,0.256435507941656,0.287772226044667
"11425-13","heavy",100,"lognormal",0.54,0.602134717892094,0.661593676266276,0.502393321139895,0.189171074000729,1.14334099885523,0.133091216510125,0.443940543634943,0.377661295573662,0.309291681618665
"11425-14","heavy",100,"lognormal",0.47,0.887386650638005,0.467926695140492,0.282427274609481,1.16429360034018,0.200535477346301,0.305958807482755,0.492016293270746,0.435187387736658,0.30120956080383
"11425-15","heavy",100,"lognormal",0.43,1.1646926817667,0.19394872344052,0.484210298871681,1.05944446025391,0.287712786163801,0.475965254712103,0.411067856766049,0.315833447038175,0.292050572555214
"11425-16","heavy",100,"lognormal",0.45,0.574658926432966,0.849441973231713,0.352360868484765,0.598131941321754,0.994184706900775,0.206990439724697,0.473791929591243,0.434198539033591,0.305119614028687
"11425-17","heavy",100,"lognormal",0.46,0.838779916935221,0.664193337809081,0.337705046837574,0.883669271585149,0.706590123914021,0.215667364316071,0.464729919646034,0.377869694566111,0.350806230900037
"11425-18","heavy",100,"lognormal",0.52,1.26977391013202,0.339989932316723,0.325282031079002,0.871245757622634,0.807850025581767,0.241599376952806,0.538608177942299,0.518016619440842,0.296192145752299
"11425-19","heavy",100,"lognormal",0.49,0.708147622992464,0.596628402679672,0.278816848031931,0.49780336420237,0.813500089752131,0.343934889036971,0.438722781986137,0.386910561338479,0.284043099464106
"11425-20","heavy",100,"lognormal",0.54,1.23152449434506,0.275161094827711,0.514443855994619,1.39880960307745,0.125888299268906,0.512408993437202,0.487281280210015,0.4227369911056,0.287513466058642
"11425-21","heavy",100,"lognormal",0.54,0.743767621862333,0.644403279169846,0.349452285457122,0.874230175022558,0.578448626122074,0.268622009487693,0.404753245662871,0.299641398216524,0.339676686220979
"11425-22","heavy",100,"lognormal",0.56,0.990711194331711,0.588883316227299,0.230074636940736,0.989014307102104,0.606516192259946,0.0956547214830231,0.470040560479481,0.33832983967941,0.301993239253514
"11425-23","heavy",100,"lognormal",0.63,1.19051480462925,0.492275523332862,0.11607208065475,1.45924876077337,0.226896256565654,0.0896287918945827,0.39864282784651,0.242574561015348,0.273955459305784
"11425-24","heavy",100,"lognormal",0.5,1.1177331127002,0.586122709700417,-0.1447998147248,1.08517897456655,0.548442027811674,-0.0728676425417875,0.392560953056477,0.235790999745543,0.28869598377604
"11425-25","heavy",100,"lognormal",0.53,1.16969825668487,0.22765228105101,0.55658496878068,0.995732091770833,0.341205900435271,0.593882909361455,0.470507321375089,0.332413093360409,0.286506827775728
"11425-26","heavy",100,"lognormal",0.53,1.07710168821513,0.61152288249234,-0.0379906091281555,1.13474583008907,0.512223025182721,-0.00123363254845205,0.442144143217163,0.301835195808509,0.303629599518922
"11425-27","heavy",100,"lognormal",0.56,0.621896299018952,0.527236221171378,0.793229583839916,0.15118735365839,0.973993840257618,0.866164597890382,0.365159627365535,0.299309703489801,0.2370034011984
"11425-28","heavy",100,"lognormal",0.52,1.38328068938485,0.349520057527589,-0.103917907754396,1.2571377283935,0.470795726313396,-0.1146365188667,0.463940083183436,0.35197139578087,0.25520590221537
