"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",100,"weibull",0.41,0.931458052615281,0.475697601761132,0.286690098857583,0.920153047388683,0.673509399689157,0.179682426018645,0.203511553498942,0.442207023392413,0.298495558950568,0.912561857567762,0.692984188009506,0.185069779351751,0.203841731837876,0.454721509379448,0.301356374181908,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-2","heavy",100,"weibull",0.42,1.25740802472087,0.0880096095723675,-0.180586288522548,1.2067702879743,0.363345350880829,-0.242511958342609,0.214750334648649,0.529477836969086,0.307469747324952,1.19416601131799,0.383266039611722,-0.245642492140515,0.216895596676531,0.530688313939327,0.318538123201889,1.20370683187544,0.379646016877484,-0.229934826972422,0.223658094552544,0.609030452922887,0.317678187575071,NA,NA,NA
"11426-3","heavy",100,"weibull",0.55,0.886136915742776,0.686834936006934,0.36497911603761,0.91894134538367,0.7641657147178,0.204906696896834,0.228954564192068,0.426039475738641,0.337150168577412,0.907878159963376,0.822022109375581,0.21264793737157,0.225821168603509,0.454069083150543,0.33388631948445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-4","heavy",100,"weibull",0.42,1.06310276053369,0.386833286154375,0.345505790183715,1.0500894464877,0.403030835003112,0.353846297031992,0.21402696771746,0.314635337319136,0.299843008443245,1.04814654962369,0.434916848285817,0.359495848152275,0.214075398052929,0.358250195733406,0.291226954032453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-5","heavy",100,"weibull",0.42,0.915200812277356,0.647800085213473,0.137229135527082,1.10306182890795,0.0126741239535398,0.236082282248679,0.236161410160387,0.743014796125054,0.340181151748684,1.10407562535334,0.00747893831906598,0.226083415872534,0.238940618231354,0.748207407863933,0.339861278648405,1.10028822130132,0.0108185461342735,0.231003462508298,0.243008565447696,0.761782923425515,0.346745147992755,NA,NA,NA
"11426-6","heavy",100,"weibull",0.51,1.04491985555521,0.730868952294524,-0.102401160793748,1.15388094537891,0.317308728014663,0.0174419446477485,0.22049424329171,0.333034015417273,0.38278169149543,1.13832787177797,0.427847971032125,0.0183141324232178,0.232980051673341,0.441852610698311,0.381816728606281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-7","heavy",100,"weibull",0.49,1.01926480255174,0.433205541896298,0.286862130655754,1.07135422707035,0.28006130104013,0.284493248873973,0.202844413903687,0.365560095607113,0.302362428849562,1.05873665521189,0.270693801702911,0.302909535642525,0.207055615157716,0.36260522825571,0.30366045383431,1.07155959393228,0.262628836211097,0.312843345126558,0.205157929618319,0.389580802577609,0.301698835135943,NA,NA,NA
"11426-8","heavy",100,"weibull",0.55,1.21126235828976,0.479326098518996,-0.21336324037042,1.13127478150073,0.907496585599003,-0.445160872530992,0.230600574189219,0.467864224157855,0.336638236219554,1.10493168106167,1.08396096748335,-0.419644228953217,0.243240029716081,0.556186737293956,0.335358385676866,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-9","heavy",100,"weibull",0.51,0.845128291625111,0.903704232816798,0.103153857672133,0.887629846231882,0.854955442064177,0.0472877086309004,0.253064881210938,0.448361464249733,0.376214895603498,0.864668590710354,0.990794790048982,0.0441926113822803,0.256696509328151,0.483208327505686,0.369558476395991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-10","heavy",100,"weibull",0.48,1.09173490205577,0.579154274472457,0.0736619022789177,1.00589332763636,1.0560349947748,0.14779626214511,0.254286209311893,0.496937852094816,0.306922506391444,1.00655700372936,1.07291515949109,0.138676278332094,0.249483840079531,0.503876255843537,0.308565040357874,0.98066521964465,1.17673824923846,0.166634322431374,0.259706529456069,0.568938165215628,0.306930867379252,NA,NA,NA
"11426-11","heavy",100,"weibull",0.46,1.14327456446079,0.420175406421476,0.425485802867487,1.24126793939319,0.13243176593212,0.489070286172619,0.239775865679138,0.513858828908758,0.284784241664019,1.19306815347158,0.259145389978069,0.493506409776897,0.250206375188102,0.620376725453877,0.284706668549671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-12","heavy",100,"weibull",0.5,0.87915776003063,0.343604744003247,0.318098794529522,0.783230893370892,0.504660592948143,0.369087827388922,0.284398067529418,0.39400257094032,0.293949059636167,0.770652533212006,0.534929436789276,0.378496042980635,0.28078984600434,0.416753404893516,0.293898681051253,0.766874538787322,0.591858800369372,0.374299068478884,0.294992671517317,0.462891465520784,0.292669881249492,NA,NA,NA
"11426-13","heavy",100,"weibull",0.48,0.911106411975106,0.645631103228116,0.0234553544357515,0.897829221169685,0.93675489722449,0.0119116685669314,0.232268986323185,0.597318994018386,0.301511265565765,0.897959519756737,0.931857384416343,0.017139849637624,0.228890344306853,0.590282570687605,0.298843264254976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-14","heavy",100,"weibull",0.48,0.924267910389109,0.610733647066073,0.625103472612871,1.07187310195654,0.0862325175116818,0.885732847983681,0.225887730565409,0.547235479009857,0.298515199426333,1.07132215615261,0.0908825593378085,0.889363760395536,0.222368503396991,0.536131681610205,0.292160246686304,1.07457067903297,0.094878237194091,0.869463969709394,0.229898879587216,0.565440183882485,0.296801120529781,NA,NA,NA
"11426-15","heavy",100,"weibull",0.51,0.865437792583941,0.362926672303102,0.511166027262649,0.823165698941329,0.371760953064047,0.564258031053406,0.254691252472578,0.345220791870062,0.300167706101276,0.824598264848369,0.389940115189534,0.584202221863031,0.258862893383339,0.404983503392076,0.298455138797528,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-16","heavy",100,"weibull",0.39,1.03238680237291,0.555822694376787,0.326556795872161,0.943604328990443,0.949480156539954,0.384813941468029,0.24755085855261,0.627198897098839,0.29456755296049,0.946529733381449,0.931921918253907,0.382754191296149,0.250181365917265,0.623168228132449,0.298330954413122,0.941404110652515,0.988917947243503,0.387102825170568,0.253638268254092,0.65154062669802,0.295993677025081,NA,NA,NA
"11426-17","heavy",100,"weibull",0.57,0.897888736380803,0.194078454849045,0.511350109600684,0.987825590807724,-0.0791787040204914,0.649220323753976,0.233730023450677,0.264020650894796,0.331497946323125,0.993738967712255,-0.119819822360669,0.663160683487378,0.241946590363619,0.299670467578163,0.33020656922314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-18","heavy",100,"weibull",0.53,1.12377134246594,0.323249441556885,0.397524856243091,0.887100925831527,1.22915680058038,0.25219940398343,0.25402686568079,0.553569675408589,0.30705902277333,0.888446667337616,1.23212278953452,0.258139948453059,0.25337259330827,0.564730011878109,0.302679930199134,0.865402763388437,1.40917057883863,0.303602495886816,0.2649533479693,0.664014057272051,0.292625051343547,NA,NA,NA
"11426-19","heavy",100,"weibull",0.48,0.863779557058138,0.47725163817138,0.387248787656764,0.92284448996824,0.37208851078574,0.472554557104379,0.266767680973588,0.500408739539896,0.306696596972652,0.922233035585986,0.388306343721566,0.48027331201594,0.265643430011747,0.506929211037177,0.30516879697361,0.917070441259593,0.404270437888444,0.498787856682019,0.272577137662169,0.552875093867634,0.301681186015299,NA,NA,NA
"11426-20","heavy",100,"weibull",0.52,1.11240151322031,0.489020979318532,0.259200355244687,0.918221505018618,0.956230968478105,0.36593390055977,0.286448388636841,0.495322016592866,0.302711004355031,0.925473574658764,0.938754467487468,0.363741781276656,0.28343969948303,0.490499810336118,0.29753836039013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-21","heavy",100,"weibull",0.53,0.768804321305935,0.421030008882119,0.308252537251084,0.797333284525346,0.279502436788878,0.341111147072341,0.234180487361895,0.417744212444277,0.381488758316741,0.803102910823325,0.297898534032194,0.318966424601777,0.233725676244744,0.417003041965755,0.379049165233065,0.789454030611344,0.310893202040353,0.344533549191251,0.239324073226211,0.450906641588453,0.370209157440757,NA,NA,NA
"11426-22","heavy",100,"weibull",0.56,0.986556151742198,0.549992987222357,0.339598993967913,0.914697289697065,0.918199793746242,0.252482013258648,0.277306738486249,0.633835819532603,0.317432729809495,0.925201092753452,0.892983201770598,0.240631577930228,0.268958423102025,0.628594284875345,0.319349064221293,0.878634793671207,1.07565407381978,0.262487566260469,0.287204514373561,0.699158601052217,0.307410175724313,NA,NA,NA
"11426-23","heavy",100,"weibull",0.49,1.03705145099524,0.279700805916994,0.172826445682335,1.01670331039145,0.304320308604757,0.237727363747052,0.281376000362333,0.510038676709304,0.332937269064564,1.02200459029623,0.303818503206399,0.222134265491019,0.272114059934441,0.503498155226204,0.341916260168339,1.02110833313408,0.321249756702004,0.239700421621068,0.276339699726823,0.544994973122278,0.33147671980951,NA,NA,NA
"11426-24","heavy",100,"weibull",0.59,0.902475512781807,0.488509828874112,0.265146899753109,1.01779898720091,0.252691918268679,0.298762096881675,0.300426127890127,0.42000312662379,0.293447635826167,1.03036753784011,0.245679219414309,0.291305263306909,0.303458936584775,0.441548783543111,0.302566655182587,1.04538240718023,0.230246538030858,0.296356866400025,0.30122703517382,0.476848089084767,0.298519294351818,NA,NA,NA
"11426-25","heavy",100,"weibull",0.48,0.944954769528539,0.763539648824503,0.0742477158145133,0.999393690697272,0.720734961037692,0.046851720002047,0.238647746761992,0.46844771072908,0.349865298227048,0.979654710571546,0.897527474760381,0.0285136692482078,0.241750322697216,0.558062850118473,0.352336374142054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-26","heavy",100,"weibull",0.39,1.19114077224347,0.513009540022645,0.0698447979448403,1.08964313638716,0.933885776067511,0.263860316162325,0.288948690277542,0.667446397191455,0.310042685842761,1.07897248535316,0.974030175004511,0.265659513811673,0.294939681221063,0.695391574784039,0.309189461128017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-27","heavy",100,"weibull",0.41,1.22487714261793,0.482134998580609,-0.133847822822925,1.0647891734594,1.26397389944605,-0.0798328627633154,0.258035041244773,0.776221864052249,0.322112404923452,1.07944675564955,1.23223864333325,-0.0891026922335898,0.258896220238126,0.765517346389509,0.318177133343596,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-28","heavy",100,"weibull",0.56,0.935540671251238,0.905231452059003,0.218725778271816,0.90180461290202,1.00042312028803,0.245164038633298,0.258705875609305,0.473548553017852,0.281823399930524,0.914210248360073,0.960465257407155,0.235724561395392,0.255244581287196,0.468107601100528,0.283800417586069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-29","heavy",100,"weibull",0.48,0.793431291117537,0.708995553699013,-0.0652892708152803,0.740362502008133,0.85732498069902,0.0760922605393065,0.276463086954898,0.605815280000739,0.341985365259612,0.739496336920834,0.890265977480305,0.0687497821071146,0.277199115810401,0.614429241585485,0.342247839905957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-30","heavy",100,"weibull",0.41,0.856542229553669,0.465206852909622,0.482574090199003,0.841014860574986,0.504660620563364,0.498198366202927,0.243318233122909,0.458779108961325,0.281335555550733,0.826938137522959,0.571006363912653,0.493403132354184,0.249514244921593,0.495144970159709,0.28376149859936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-31","heavy",100,"weibull",0.5,1.036138637004,0.623824461703501,-0.0311940498490897,1.10570291687067,0.506804044493962,0.0496212190696187,0.301961814344556,0.635875638299091,0.327068195263297,1.11714721265665,0.478135053421884,0.0459089765865128,0.3000876343622,0.644210158360825,0.320250250894889,1.11132772129232,0.531624602988497,0.052744742825177,0.309155980297194,0.690399125650898,0.323345766182635,NA,NA,NA
"11426-32","heavy",100,"weibull",0.53,0.961951391393353,0.455620285464044,0.651190551402766,0.994418095122251,0.541856071469106,0.618727422654769,0.269309389096612,0.437453786465715,0.350279456698816,0.977753758156259,0.591806983704494,0.625519830762463,0.27021856722222,0.458795419741933,0.343085462699442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-33","heavy",100,"weibull",0.43,0.725988847053743,0.359601834713983,0.596570838245346,0.774433869079247,0.397057852776349,0.564415081188308,0.265591910617303,0.587889777811229,0.334096058176441,0.750998813105287,0.368603364330841,0.603249342451166,0.259511767050805,0.574590807153046,0.330663509043668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426-34","heavy",100,"weibull",0.49,0.872553461197934,0.0729748018038555,0.889681646966015,0.909786086103016,-0.0057222149824349,0.906071879483098,0.240476734086865,0.330712189390858,0.292300736587364,0.899070977804828,0.00182101810191471,0.920256897080351,0.239000006585932,0.373788808158217,0.294633819512815,NA,NA,NA,NA,NA,NA,NA,NA,NA
