"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11427-1","heavy",100,"lognormal",0.53,1.01933158211352,0.529363760337016,0.0975387947112908,1.05791222307149,0.473169907836843,0.137487960717953,0.405359450897577,0.265286035749738,0.267378939827367,1.03944631731174,0.486585176957522,0.126077986925232,0.411934062728294,0.272610625876723,0.269458720367159,1.00401055620814,0.529105631785083,0.125939922963585,0.42088344246853,0.288929033745453,0.270463428685043,NA,NA,NA
"11427-2","heavy",100,"lognormal",0.48,1.02486472549017,0.648798870881096,0.00293214558960934,1.39085936472151,0.36033335511457,0.00584650174759873,0.471005343216173,0.341829463187549,0.280877847497907,1.39679623111024,0.347609440994537,0.0129293164645883,0.466672565887954,0.329664529295013,0.275506576949613,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-3","heavy",100,"lognormal",0.53,1.11212906942356,0.482463606981197,0.257283002746301,0.948998414002169,0.631514913670549,0.235020967841938,0.510557341763245,0.402170410329125,0.320304210059178,0.953272730072951,0.622312810220076,0.233283078553684,0.498065194947198,0.397771929661569,0.321246182707678,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-4","heavy",100,"lognormal",0.5,0.631531111921927,0.489555068985193,0.771443789449878,0.737600882634261,0.385577420641716,0.73399853417273,0.334366282588294,0.277190116452952,0.304583870097195,0.75254354445612,0.373841567896234,0.733251602562725,0.331727960781616,0.275324824401551,0.304768015499645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-5","heavy",100,"lognormal",0.56,1.01307065223449,0.376763184080762,0.476808551826072,0.926708953104593,0.397392363949595,0.472080620502399,0.337670322588239,0.229520730782214,0.305238305887437,0.917966227772964,0.404084866778326,0.49143949130166,0.347491560781551,0.240704024347974,0.312007348492124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427-6","heavy",100,"lognormal",0.52,0.721908374692416,0.739586488203444,0.107456789365824,0.708595108227532,0.711022052461302,0.0874161313100514,0.434255301111234,0.306597592370682,0.300904075915414,0.715391183603496,0.708454672914025,0.091737641680906,0.451022341486711,0.316593842671947,0.305537281650641,0.689749744128401,0.722869385056245,0.100060134831308,0.448953638942763,0.315222089369914,0.298594012779808,NA,NA,NA
"11427-7","heavy",100,"lognormal",0.47,0.91148953666501,0.449242992508097,0.537909570462397,1.15822682978523,0.233648048253232,0.559991252263494,0.46487244468317,0.370381148235428,0.278084699721288,1.15114559605714,0.23789877364454,0.556095761264053,0.467908666364583,0.372008130275149,0.280063240027377,1.15446790812893,0.228571816735941,0.565939973492179,0.465773952410922,0.374521527821428,0.281553908371855,NA,NA,NA
"11427-8","heavy",100,"lognormal",0.44,1.07365769478529,0.644510616418714,-0.116956805978744,1.15400967075267,0.622637522177228,-0.188822543569358,0.416888380551975,0.346250844876297,0.28976098187245,1.15555303931737,0.622706905133446,-0.190708005663485,0.429682339300281,0.353580835179757,0.287005068970862,1.15310527054005,0.626690619310736,-0.189284665835461,0.434466997608872,0.362863995924105,0.287898998571256,NA,NA,NA
"11427-9","heavy",100,"lognormal",0.6,0.72557188928515,0.577582844252803,0.346452686433426,0.61566209639249,0.638004560678594,0.30960558795733,0.395037694406544,0.283351890936229,0.3050211221955,0.627971021179032,0.631744272183484,0.310374099014864,0.398304011937038,0.28728472180511,0.297013896263001,0.59202084460192,0.662700901359762,0.322658865689289,0.404833503519497,0.299811553717352,0.296736437174971,NA,NA,NA
"11427-10","heavy",100,"lognormal",0.54,1.2262492917821,0.227630632478828,0.212586782265112,0.965268841906546,0.465695352298861,0.198386671187627,0.553998780826199,0.421961640865264,0.300486203937002,0.955022085143556,0.465262417487437,0.201800380703465,0.5421669277234,0.413460753275649,0.301316385489253,0.949141080038026,0.477742246083616,0.201618262616404,0.559258010898524,0.424800716187107,0.300299922769392,NA,NA,NA
