"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11430-1","heavy",500,"t",0.496,0.996230169772943,0.523666382575895,0.179933631283285,NA,NA,NA,NA,NA,NA
"11430-2","heavy",500,"t",0.504,0.915902994650627,0.501717610502699,0.333365213617544,NA,NA,NA,NA,NA,NA
"11430-3","heavy",500,"t",0.482,1.00011499286105,0.520508964296115,0.16401730286304,NA,NA,NA,NA,NA,NA
"11430-4","heavy",500,"t",0.53,0.967496871271088,0.504230746117381,0.310700941958336,NA,NA,NA,NA,NA,NA
"11430-5","heavy",500,"t",0.472,0.988065942236421,0.523629787935526,0.358039473029721,NA,NA,NA,NA,NA,NA
"11430-6","heavy",500,"t",0.452,1.0397005475586,0.494654023197914,0.161734033264307,NA,NA,NA,NA,NA,NA
"11430-7","heavy",500,"t",0.504,0.990443844535167,0.496993468930291,0.235454483774173,NA,NA,NA,NA,NA,NA
"11430-8","heavy",500,"t",0.478,1.03119589151274,0.481491255235813,0.213170988966882,NA,NA,NA,NA,NA,NA
"11430-9","heavy",500,"t",0.47,0.883148177495034,0.492287177288154,0.434291170363274,NA,NA,NA,NA,NA,NA
"11430-10","heavy",500,"t",0.506,1.00239010860977,0.495988460941437,0.247836938582674,NA,NA,NA,NA,NA,NA
"11430-11","heavy",500,"t",0.494,1.02343528209418,0.47422955554801,0.249757379122301,NA,NA,NA,NA,NA,NA
"11430-12","heavy",500,"t",0.546,0.993273198049235,0.478017686760317,0.302173017329598,NA,NA,NA,NA,NA,NA
"11430-13","heavy",500,"t",0.492,1.07842324281708,0.482067783697587,0.209312492051644,NA,NA,NA,NA,NA,NA
"11430-14","heavy",500,"t",0.476,1.01317763136029,0.516769343468065,0.219869223449868,NA,NA,NA,NA,NA,NA
"11430-15","heavy",500,"t",0.49,1.06234465344653,0.492172318856412,0.0754316739618283,NA,NA,NA,NA,NA,NA
"11430-16","heavy",500,"t",0.476,1.06189716514229,0.454106505577202,0.161570366923911,NA,NA,NA,NA,NA,NA
"11430-17","heavy",500,"t",0.468,0.998611712918219,0.505903181693635,0.337453298735279,NA,NA,NA,NA,NA,NA
"11430-18","heavy",500,"t",0.536,0.984411419505898,0.444937222308271,0.289624733056527,NA,NA,NA,NA,NA,NA
"11430-19","heavy",500,"t",0.524,0.987688420936392,0.499812462908841,0.252978918489191,NA,NA,NA,NA,NA,NA
"11430-20","heavy",500,"t",0.464,1.03194910348203,0.522713502407319,0.209594488593169,NA,NA,NA,NA,NA,NA
"11430-21","heavy",500,"t",0.508,0.999070888877233,0.555468936974527,0.130507754400173,NA,NA,NA,NA,NA,NA
"11430-22","heavy",500,"t",0.528,1.01657922755539,0.494188727996225,0.230589719219623,NA,NA,NA,NA,NA,NA
"11430-23","heavy",500,"t",0.55,1.09085799132664,0.495285790388995,0.181896790552178,NA,NA,NA,NA,NA,NA
"11430-24","heavy",500,"t",0.49,1.04715286165118,0.532308628948292,0.171494149896583,NA,NA,NA,NA,NA,NA
"11430-25","heavy",500,"t",0.538,0.844528752257744,0.507600257024669,0.418700837503041,NA,NA,NA,NA,NA,NA
"11430-26","heavy",500,"t",0.478,0.928207520518325,0.51306929221555,0.322713594051734,NA,NA,NA,NA,NA,NA
"11430-27","heavy",500,"t",0.458,0.97783084826355,0.486990115986091,0.192036735519211,NA,NA,NA,NA,NA,NA
"11430-28","heavy",500,"t",0.488,1.02669178468618,0.518356826728374,0.236926482817236,NA,NA,NA,NA,NA,NA
"11430-29","heavy",500,"t",0.512,1.06619631217773,0.470706326264102,0.207710044421654,NA,NA,NA,NA,NA,NA
"11430-30","heavy",500,"t",0.498,0.983137397592259,0.508159070128034,0.312785290992575,NA,NA,NA,NA,NA,NA
"11430-31","heavy",500,"t",0.466,0.990307601855061,0.50170337220852,0.247330006046327,NA,NA,NA,NA,NA,NA
"11430-32","heavy",500,"t",0.48,1.06289120445676,0.52485186033721,0.0611835680898007,NA,NA,NA,NA,NA,NA
"11430-33","heavy",500,"t",0.502,0.986826075776922,0.528333693011825,0.273321619297767,NA,NA,NA,NA,NA,NA
"11430-34","heavy",500,"t",0.52,1.05026282739993,0.486355081501316,0.204990091407677,NA,NA,NA,NA,NA,NA
"11430-35","heavy",500,"t",0.504,0.954387680496825,0.49360493339158,0.299796812094566,NA,NA,NA,NA,NA,NA
"11430-36","heavy",500,"t",0.514,0.894076783758269,0.549968323520588,0.349901993329299,NA,NA,NA,NA,NA,NA
"11430-37","heavy",500,"t",0.498,1.04530304219112,0.564050655824755,0.28145547774971,NA,NA,NA,NA,NA,NA
"11430-38","heavy",500,"t",0.482,1.01802245073789,0.498807760121462,0.2600952444508,NA,NA,NA,NA,NA,NA
"11430-39","heavy",500,"t",0.49,0.973409795337858,0.499474443724445,0.26335630615354,NA,NA,NA,NA,NA,NA
"11430-40","heavy",500,"t",0.49,0.965702306202732,0.460227566140144,0.269723182745707,NA,NA,NA,NA,NA,NA
"11430-41","heavy",500,"t",0.488,1.00095394560118,0.471468852663289,0.322093196811966,NA,NA,NA,NA,NA,NA
"11430-42","heavy",500,"t",0.48,1.00307461943816,0.487037414421385,0.250732498861314,NA,NA,NA,NA,NA,NA
"11430-43","heavy",500,"t",0.498,0.986575442420318,0.474948557370336,0.104389259985029,NA,NA,NA,NA,NA,NA
"11430-44","heavy",500,"t",0.45,0.925069705369326,0.565470050059681,0.212031861375991,NA,NA,NA,NA,NA,NA
"11430-45","heavy",500,"t",0.464,1.02751841888191,0.475378883631452,0.0751704924158894,NA,NA,NA,NA,NA,NA
"11430-46","heavy",500,"t",0.522,1.11719281271044,0.505471262147145,0.132722313017129,NA,NA,NA,NA,NA,NA
"11430-47","heavy",500,"t",0.464,1.05258883124658,0.509706538422676,0.191036022451094,NA,NA,NA,NA,NA,NA
"11430-48","heavy",500,"t",0.502,0.960121788993849,0.485705035693587,0.299102581424001,NA,NA,NA,NA,NA,NA
"11430-49","heavy",500,"t",0.492,0.937318805477119,0.444140185277908,0.387434655257986,NA,NA,NA,NA,NA,NA
"11430-50","heavy",500,"t",0.486,0.901978466963529,0.49734039444681,0.292739569768829,NA,NA,NA,NA,NA,NA
"11430-51","heavy",500,"t",0.502,1.0179039049736,0.495530308599562,0.305244650517318,NA,NA,NA,NA,NA,NA
"11430-52","heavy",500,"t",0.52,1.13731167658057,0.557813648945565,0.0653649889618879,NA,NA,NA,NA,NA,NA
"11430-53","heavy",500,"t",0.536,0.981950929650018,0.482715283923719,0.356449663629085,NA,NA,NA,NA,NA,NA
"11430-54","heavy",500,"t",0.478,1.07725873023764,0.518923920478106,0.196614724323935,NA,NA,NA,NA,NA,NA
"11430-55","heavy",500,"t",0.508,0.983627505005058,0.50054207578312,0.312908794877615,NA,NA,NA,NA,NA,NA
"11430-56","heavy",500,"t",0.49,0.93648958602062,0.458958273467162,0.306170120270077,NA,NA,NA,NA,NA,NA
"11430-57","heavy",500,"t",0.496,0.98529945128584,0.50566728134577,0.307095248409903,NA,NA,NA,NA,NA,NA
"11430-58","heavy",500,"t",0.528,0.954643335425375,0.524046486278327,0.294735323262887,NA,NA,NA,NA,NA,NA
"11430-59","heavy",500,"t",0.498,1.06692440020195,0.463183516122127,0.153926198556237,NA,NA,NA,NA,NA,NA
"11430-60","heavy",500,"t",0.498,1.06373384721666,0.537250530347353,0.159221442979465,NA,NA,NA,NA,NA,NA
"11430-61","heavy",500,"t",0.468,0.952628867430628,0.492844112616369,0.18834189893017,NA,NA,NA,NA,NA,NA
"11430-62","heavy",500,"t",0.474,0.983636802100431,0.48720792313904,0.190384631679261,NA,NA,NA,NA,NA,NA
