"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11423-1","heavy",500,"normal",0.47,0.733822956662669,0.630361141602543,0.238844135767585,NA,NA,NA,NA,NA,NA,0.611072341353079,0.719844463089729,0.176249660545559,0.234837883594733,0.148082394111107,0.141751802850243,0.604521734828353,0.724428060013569,0.179745977283377,0.242450493434273,0.152862161257785,0.143265547159605,NA,NA,NA
"11423-2","heavy",500,"normal",0.466,0.970884133726213,0.509680934625536,0.267067336933414,NA,NA,NA,NA,NA,NA,0.922904640093079,0.530888929128994,0.254880766058235,0.238926750552604,0.15061421773092,0.157956158511504,0.912592822797313,0.536521968346435,0.261642350965618,0.237633997570734,0.148759844995457,0.153450440359103,NA,NA,NA
"11423-3","heavy",500,"normal",0.498,1.04450961690391,0.512676648359643,0.201779583293598,0.942952043761574,0.588034438431613,0.129426475583407,0.257892230036361,0.157124856286568,0.146713874080733,0.942976317095684,0.58660711427331,0.130064887579381,0.258283785531653,0.156845448391418,0.143981873590533,0.936932178499897,0.59211423590164,0.13493167004545,0.259515212939873,0.158212472998291,0.145469448098673,NA,NA,NA
"11423-4","heavy",500,"normal",0.482,1.14460667506761,0.412267225589781,0.240294487419819,1.27027225974219,0.328473980645814,0.289511811315287,0.25056924165664,0.151248935101394,0.136154906451315,1.27927140614718,0.323863295125691,0.286666526863068,0.251102193269715,0.152444544355967,0.137384425288516,1.25078921217966,0.340679348934143,0.287944446107519,0.252659191026608,0.154502778587279,0.137435051120317,NA,NA,NA
"11423-5","heavy",500,"normal",0.442,0.801033178132956,0.723922799117861,0.00424398147804228,NA,NA,NA,NA,NA,NA,0.783694465650668,0.7379605051487,-0.0101852300453695,0.229801051467638,0.148571109338292,0.144963179775091,0.785684094292449,0.738204852600199,-0.0119969388429104,0.23299241477651,0.15235667492968,0.14660356804672,NA,NA,NA
"11423-6","heavy",500,"normal",0.496,0.802151604250109,0.646473847771036,0.170378031422625,0.729718256284488,0.703983303231999,0.0788948884193072,0.28963090881943,0.181070746824339,0.164173611992741,0.732243812222282,0.70297758952587,0.079846885879987,0.285637902267112,0.179396601728019,0.163723970694504,0.731764953654228,0.702119318755557,0.0855137006215039,0.283071884587289,0.177279606725331,0.163225798408036,NA,NA,NA
"11423-7","heavy",500,"normal",0.496,1.23378148176871,0.349888324668941,0.436192827142482,1.30048409141744,0.300455343474103,0.470162571576464,0.301295169676566,0.185767520343961,0.156996474668832,1.31334300799871,0.294775862499858,0.466879769945876,0.301124089973183,0.18507332425493,0.156688657767088,1.30626244692207,0.296321324788568,0.46845426865772,0.295567769720187,0.184556638614343,0.161866118542335,NA,NA,NA
"11423-8","heavy",500,"normal",0.474,1.15814768789,0.415526073844836,0.227915112253861,1.07213764624949,0.472900541814515,0.22255113242031,0.262340115555482,0.168058852731061,0.155594143485656,1.06257602628452,0.479257299653613,0.219352183397496,0.260415780931825,0.169569238026099,0.158747160427611,1.06483772424374,0.477589242041611,0.223939065288131,0.261801547782857,0.170067032807631,0.15907260746905,NA,NA,NA
"11423-9","heavy",500,"normal",0.48,1.09220576439587,0.36186573831695,0.364159298253907,1.04650571808062,0.398199096540981,0.335697204524343,0.246054021036301,0.158376523150216,0.153371340733338,1.03791077499442,0.403856420616385,0.334010281515177,0.249499974956949,0.160515831464883,0.154519656554901,1.04037041471863,0.399326294754085,0.337956296375292,0.253969525731981,0.163128138205931,0.156465370432819,NA,NA,NA
"11423-10","heavy",500,"normal",0.486,0.956256273869898,0.510144196040378,0.402494342797496,NA,NA,NA,NA,NA,NA,0.849555318835289,0.583901898177781,0.377415930008254,0.246851184871182,0.159887506816946,0.157040941078889,0.83559201563123,0.592498399969096,0.377374388339865,0.248903208364705,0.160886843007193,0.160344241308121,NA,NA,NA
