<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11424-1","heavy",2000,"lognormal",0.5005,1.01114852377033,0.503642668850697,0.281167466406848,1.02522403153357,0.493273228805379,0.284420364243232,0.094653737206801,0.0735928548230509,0.0657249685008274
"11424-2","heavy",2000,"lognormal",0.5035,0.967222849409069,0.535663329996802,0.290331092588507,0.943423921893457,0.567924579867626,0.271997758937322,0.0931074223464287,0.0742870371401636,0.0634645474566229
"11424-3","heavy",2000,"lognormal",0.5035,0.998598680499788,0.486021189484927,0.23294863046983,0.95703712512364,0.530774632605021,0.232867776915515,0.0924770852694558,0.0720107645896495,0.0622581064069025
"11424-4","heavy",2000,"lognormal",0.5095,1.12322145597965,0.453364789743966,0.167766223819709,1.16679743590742,0.419144304540583,0.174895667496856,0.0930863249058471,0.0733531643139292,0.0656316647956861
"11424-5","heavy",2000,"lognormal",0.4915,0.988119883599205,0.488032714631909,0.310074032231839,0.966842490542118,0.511135979219586,0.30062151525019,0.0983553495224662,0.0766713176697165,0.0651416221063381
"11424-6","heavy",2000,"lognormal",0.485,0.970372115126921,0.555529152394135,0.20928089789088,0.985487196095869,0.551068311434246,0.210260289532981,0.0942455902289515,0.0755386013414124,0.065164687013186
"11424-7","heavy",2000,"lognormal",0.4965,1.07274506166783,0.434411397946363,0.223554339691181,1.09355026275118,0.426191690098292,0.218804192804687,0.0997596492673551,0.0779043916711806,0.0664345853873236
"11424-8","heavy",2000,"lognormal",0.514,1.04537147261546,0.488164231346668,0.179784666950591,1.06890663660728,0.479494861776631,0.159259261290239,0.0954509334692418,0.0772903596944595,0.0648422240128701
"11424-9","heavy",2000,"lognormal",0.499,0.991104201093203,0.450042964937111,0.313593719273043,1.00392630799324,0.435848719686774,0.31833326803065,0.0926954159962467,0.0723378895078823,0.0655884473174667
"11424-10","heavy",2000,"lognormal",0.5005,1.02718917579174,0.493499062187661,0.271083884071828,1.0435786839844,0.485787421536844,0.270808289424123,0.0895575605198078,0.0719900355837787,0.0625656056563935
"11424-11","heavy",2000,"lognormal",0.501,1.04382032307818,0.47024989421744,0.2405092140564,1.08719926381161,0.423949728346341,0.242739243835136,0.0910619244878986,0.0693981556683438,0.0641047152568462
"11424-12","heavy",2000,"lognormal",0.4935,1.02505490962482,0.468912950036825,0.323086950348972,1.04590243816643,0.452753165847393,0.319354373188005,0.0868784338705779,0.0672540493210363,0.0655555463946646
"11424-13","heavy",2000,"lognormal",0.51,1.00923767165822,0.467959397655278,0.307873448459235,1.07239295059319,0.404041163012075,0.291041628716707,0.0870896418386701,0.0649922698151147,0.0642251554565463
"11424-14","heavy",2000,"lognormal",0.499,1.04896962655378,0.461380371931737,0.261438468301053,1.08089455694638,0.420141091373626,0.27207093265624,0.0907602114113551,0.0688130838607984,0.0654690259395046
"11424-15","heavy",2000,"lognormal",0.494,1.08298199575109,0.445828347297991,0.294033095316774,1.13517852922761,0.393225454656843,0.308480808272166,0.0906720945696914,0.0683052164475905,0.0641700324782418
"11424-16","heavy",2000,"lognormal",0.499,0.99275012253673,0.479831827679689,0.287798882698971,1.03963633084666,0.444063701825823,0.274850028400913,0.0938538092360518,0.0717605002420051,0.0651277381729758
"11424-17","heavy",2000,"lognormal",0.467,0.913346819332337,0.553230407692298,0.292080233404724,0.839684559138326,0.628627980477712,0.280676519446626,0.0943987777454488,0.0760444825112691,0.0638208394298333
"11424-18","heavy",2000,"lognormal",0.5065,0.984767826205214,0.507028409660276,0.254690639709096,0.968208649949111,0.540040453054829,0.229895575048137,0.098117461575282,0.0791255677465352,0.0652142395759393
"11424-19","heavy",2000,"lognormal",0.5005,1.0021232975217,0.475513383383476,0.270403192498865,1.03333378131139,0.446582823618179,0.259820821324218,0.0970510603021492,0.0744947373071861,0.0665760429490919
"11424-20","heavy",2000,"lognormal",0.51,0.933367989656014,0.508518762163253,0.262053469206816,0.994920261679822,0.464407513758218,0.262144578575666,0.100211348154173,0.0815869933037334,0.0649612973369009
"11424-21","heavy",2000,"lognormal",0.512,0.909439339163331,0.580625512551652,0.271212030515744,0.965702738279352,0.546851879010512,0.245745378110591,0.0956267261232764,0.0746212340037494,0.0659958418450936
"11424-22","heavy",2000,"lognormal",0.505,1.06036583394511,0.496210588824819,0.209617057603148,1.0566055090046,0.479933937040484,0.232563762748909,0.0893279679492289,0.0657614153555743,0.0628667898460592
"11424-23","heavy",2000,"lognormal",0.5015,0.945115731195284,0.508301954239023,0.299799800481885,0.919539762064297,0.520672353073757,0.316149346792146,0.0909798403049013,0.0684835944778295,0.0634846282756759
