"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11428-1","heavy",100,0.33,1.02307221559242,0.72570134170184,0.203348975757752,1.08937430415195,0.513748879854305,0.210563724836013,0.254669929347804,1.29621786956046,0.311034767246043,1.0867309498774,0.483331615280722,0.225393684850868,0.258381139420386,1.38184127381521,0.308651907891793
"11428-2","heavy",100,0.44,0.893913258013133,0.564514479305401,0.133839689821075,1.10135700080441,0.105586920754334,0.0532043057025069,0.264740499558822,0.331230543351429,0.293650933733894,1.07952098079243,0.198312746880449,0.0623238156576082,0.266153177014636,0.502940715821417,0.292936536517965
"11428-3","heavy",100,0.5,0.844454468224459,0.634259409694009,0.369178161242153,1.03038559045663,0.167051669526273,0.331737026829955,0.27044825381632,0.287431727105805,0.296920630656954,0.958169158238648,0.599975710804715,0.323951677714388,0.285210762090511,0.70250647184952,0.287547859680559
"11428-4","heavy",100,0.44,0.650844695832475,0.773837450272714,0.342757430574173,0.793440679121343,0.250483615080143,0.31324663218916,0.276582230098637,0.378204648303685,0.313134386152561,0.796740372704222,0.411438942896686,0.285909260711378,0.281066779184934,0.593328573497868,0.296038158135618
"11428-5","heavy",100,0.47,1.08806234226436,0.351524432825853,0.363494905018563,1.1330951167981,0.225411894293811,0.357792340988061,0.30602009891292,0.726717211185344,0.282619616494567,1.15402083979234,0.140021330858132,0.353407573364678,0.314106326525852,0.897126796197434,0.277019754852989
"11428-6","heavy",100,0.42,1.14330060737639,0.197111128669309,0.0714838133921393,1.12247762068712,0.355097264186074,0.0294369913936189,0.229793859608304,0.520758763853738,0.282846023294503,1.10874610945144,0.431561870067926,0.0312377896087338,0.243135362669273,0.615995118531503,0.28389834100495
"11428-7","heavy",100,0.43,1.00370812515719,0.534797229878162,0.33741280245693,0.972257764928911,0.672466206330271,0.353143556123343,0.271430714410663,0.564993006462688,0.303426855994796,0.981369528388184,0.917347395421875,0.316535618306052,0.277232668519985,0.801703117248059,0.305070593726236
"11428-8","heavy",100,0.31,0.976902883667546,0.110073824730612,0.542933007330012,0.926271009085069,0.417166540292089,0.52098447694244,0.243194512713691,0.794376173606102,0.282222486616283,0.919504527654406,0.429451893908146,0.5313674023092,0.240466971083692,0.817374502294749,0.281435218940307
"11428-9","heavy",100,0.47,0.782329422800056,0.420524824958854,0.547995618579564,0.754437322298909,0.480061490761323,0.566204959765934,0.298738779564696,0.481586671996335,0.324536292575076,0.733486278152682,0.607201304501382,0.566549993272304,0.304761557107443,0.618235593449563,0.317939911809248
"11428-10","heavy",100,0.37,1.23490496735661,0.559767349259865,-0.149545948707954,1.26523817112806,0.479941239539972,-0.155542717414138,0.258538884423145,0.435409511058202,0.296825500884641,1.27626675029323,0.523370966305003,-0.163600797343422,0.262683889861311,0.531644953499388,0.296576637717627
"11428-11","heavy",100,0.36,1.06992249071081,0.86414179189578,0.00943593560546539,1.15070530607287,0.679771148120248,-0.00666762873769661,0.283677794321733,0.684999903222996,0.331809120298209,1.15195679600069,0.689761217729956,0.00276121286378312,0.285557954302324,0.752290377422381,0.322831236392095
"11428-12","heavy",100,0.4,0.884550302841591,0.452167728382987,0.236667891518564,0.91214897084158,0.38161560205186,0.234848375956521,0.301094456134669,0.706221189178405,0.30511267227313,0.911068146031811,0.468625363770862,0.223579755304979,0.299835346311195,0.834015741442166,0.307926693408473
"11428-13","heavy",100,0.41,1.03180090005373,0.662281582573341,-0.0150209214616269,1.07153464397668,0.808153416986615,0.00261067837944747,0.224278015683913,0.582015993255528,0.256783638863565,1.04838837459595,0.935677975392359,0.00862632422860971,0.234913577765707,0.645695661446526,0.260320852006712
"11428-14","heavy",100,0.47,1.15022325292908,0.28568009869041,0.214967921889729,1.08257514871579,0.455677430804133,0.257861106569527,0.261653054491095,0.467970376179073,0.27241832918722,1.09344251570176,0.489953375861539,0.238223459850809,0.266914485534173,0.541163455563635,0.275688637925314
"11428-15","heavy",100,0.41,1.14209156177484,0.446560328492824,0.227529611790515,1.05311237306614,0.666164852820642,0.219143907035508,0.243833500111744,0.439169812413062,0.275601307703445,1.04879328616586,0.794715939301868,0.217264108202054,0.247739924536083,0.518243459534046,0.282077424943056
"11428-16","heavy",100,0.41,1.06033950702695,0.516325882364522,0.34223759368661,1.07796548155364,0.515121589282151,0.338677334172449,0.261858885467066,0.593296730754639,0.294470141156428,1.07229667515472,0.625373926405434,0.324823571615852,0.270028544052992,0.75324388715468,0.287976240949757
"11428-17","heavy",100,0.32,1.24242587378211,0.391838760957827,-0.182076269242958,1.20616265608622,0.56599467293901,-0.14686630513126,0.24753349263941,0.576069937106272,0.277670820650008,1.17739648249387,0.680110912469361,-0.15358109531433,0.259489888287649,0.672158134777837,0.284762463832875
"11428-18","heavy",100,0.41,1.1066189622681,0.368203572840002,0.160448505630032,1.08625310344739,0.527737197821296,0.176259168700166,0.265864665566682,0.696337739808126,0.296023020540033,1.1041515134717,0.496427442050832,0.168761872306838,0.265599438842857,0.758538296253945,0.291195403820897
"11428-19","heavy",100,0.43,1.05557971511249,0.480910792491922,0.113334576876194,1.14207491924413,0.150819991245784,0.133962122383128,0.262737435053742,0.418587535865793,0.290866106299906,1.1525751561755,0.131232078981869,0.132325911376316,0.264943123074101,0.530218730110091,0.290704647051381
"11428-20","heavy",100,0.36,0.754308206706114,0.873507010597501,0.485863198380726,0.929714226537751,0.311762312191468,0.44367734636171,0.302471155223422,0.802205674855412,0.316844397147163,0.92781930146821,0.352817744350781,0.438878828032327,0.306774802729129,0.914439175941616,0.311622965425672
"11428-21","heavy",100,0.42,0.776395672949621,0.783198147748691,0.370242270315957,0.80331747213289,0.630492097280178,0.40958773495744,0.331152440014712,0.702336655540203,0.326060345713234,0.791234675234124,0.74544358726314,0.402990217177205,0.337237352557612,0.830729958438482,0.326050982244397
"11428-22","heavy",100,0.48,0.876774298246734,0.427392202197173,0.483196510983934,0.683964344403509,0.948474362691616,0.531312993550946,0.260395136279892,0.586339390239139,0.283023088177754,0.680331618863322,1.05736951733034,0.53540756685592,0.270825765270894,0.635001871544011,0.285393519906394
"11428-23","heavy",100,0.52,1.17650576015283,0.296112786129637,-0.0414501939887792,1.28088120384147,-0.0106954163323729,-0.0397855201198313,0.279878475700994,0.378499256061397,0.307815223274877,1.23371015515306,0.0847800171170187,-0.015181252759503,0.289835136046469,0.558186159939194,0.308144384847599
"11428-24","heavy",100,0.53,1.08572743365263,-0.00646639202000584,0.337485085281724,1.24634041811958,-0.452848753138493,0.33969032458689,0.251675365456446,0.525652778009917,0.280824939066184,1.24976136873452,-0.49380797857534,0.343312077301192,0.257270103306953,0.570320357383534,0.283173895329215
"11428-25","heavy",100,0.43,1.00795716297828,0.650300752215809,0.0474093797697208,0.972812314191826,0.609250432452961,0.114966606018866,0.290916240413137,0.428509738242167,0.317860617771022,0.948602370171255,0.816188102094947,0.101417080392587,0.295259539499842,0.52792965210406,0.315114384378565
"11428-26","heavy",100,0.46,1.19231789025989,0.534313138621106,0.0638739976886599,1.19844749950382,0.420591169470659,0.0620901091940507,0.237704195346451,0.328721099398089,0.283635911113926,1.20549772208146,0.481295371935166,0.0487983126290774,0.248337876506437,0.400979746632214,0.280565584234475
