"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11428-1","light",500,0.148,0.898834268603428,0.433568716319595,0.406561861223687,0.910663930408575,0.397135278776563,0.41269305674274,0.101506775674699,0.168872755256646,0.124374164389787,0.908376025208078,0.411116544609113,0.411824096341681,0.102374515331612,0.173087295598882,0.122852617940123
"11428-2","light",500,0.118,1.09916787996504,0.324029445762843,0.165546178180094,1.09798769835097,0.320671168316602,0.166907081956719,0.107915304890257,0.193317594184541,0.129283941302135,1.10426823529698,0.321425624593216,0.16025651999615,0.110390996177437,0.193904804455148,0.130300859524399
"11428-3","light",500,0.114,1.08180990762349,0.531591866782446,0.184807167323388,1.09710136961399,0.490572645123673,0.186201458744658,0.111072677188559,0.20675891915967,0.135685515612765,1.09481271028975,0.499846992191453,0.188958916607559,0.112061700444857,0.20796091051076,0.133721894966361
"11428-4","light",500,0.132,1.08039142571338,0.494644685445398,0.258869400901152,1.0934067702877,0.462790873743418,0.262793352892021,0.0988142465669264,0.207042268310987,0.121995525709434,1.08937677997853,0.464249309398121,0.269706908566728,0.0991657918663325,0.208709774077777,0.121858770458291
"11428-5","light",500,0.1,0.950882443709904,0.379180883138543,0.328384347701341,0.964500676723872,0.334310773087676,0.32736358043826,0.0985251807949738,0.192644891547155,0.124655711268871,0.965640806646607,0.34114888676724,0.319009716411537,0.0984679832218281,0.198165836247461,0.124883970368136
"11428-6","light",500,0.142,1.0137961494104,0.532875908363337,0.190236351779825,1.01800742369497,0.553651913791594,0.182443316083847,0.103406312138449,0.180230122347442,0.123830019660209,1.01704525094054,0.564589416802755,0.179656336759737,0.103435020039692,0.181814665296596,0.12223469791586
"11428-7","light",500,0.138,1.04189144811957,0.404294095946903,0.270859980312142,1.00442035152281,0.53682625982465,0.267959724938188,0.0963296491961174,0.177162112114551,0.122351093213896,1.00195576731037,0.563752673962211,0.265848682350744,0.097083792244823,0.185541372493049,0.12544241600093
"11428-8","light",500,0.138,1.1897858191152,0.348300409991038,0.247842635577364,1.19224892556613,0.34394396827445,0.24083796408498,0.10148428867508,0.173644624822125,0.120506630141019,1.18430255223148,0.36276242349831,0.247866493672997,0.104821036385959,0.179745286208232,0.124018259690014
"11428-9","light",500,0.13,1.05257881449797,0.575905365128831,-0.0040208991765363,1.06196828131963,0.53298957080309,-0.00777285229511962,0.0984820983187929,0.141191418194201,0.122095378383438,1.06486423341633,0.534393571546711,-0.00464077907039816,0.0995190363732942,0.147589337088918,0.123794267511119
"11428-10","light",500,0.102,1.03932473292255,0.376607292918847,0.449442737975944,1.04158656482131,0.364769837722128,0.452451463058137,0.103970653874707,0.181070647692018,0.124004430268052,1.03765685754069,0.376191872783844,0.453166669579242,0.105749239605713,0.184795726906089,0.125739985485691
