"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11429-1","extra_heavy",100,0.75,1.07441134242074,0.527658128170994,0.0989594535495383,0.811238461740435,2.32293789669379,0.0269437551792576,0.331467884637682,1.37585195998803,0.268848302169865,0.790763568741476,3.17037376233556,0.0638974233801438,0.35230024058689,1.95749763977539,0.270959623315417
"11429-2","extra_heavy",100,0.72,0.764869128185234,0.708109716961258,0.465764485569846,0.343951091272826,0.971768726106356,0.841316746606642,0.323832061938469,0.418933421591983,0.315770761030652,0.22768328016555,6.99065278250118,0.603520210595048,0.351683254708733,3.00512128659619,0.282750433274933
"11429-3","extra_heavy",100,0.76,1.15313597468461,0.585418883094949,-0.219751297177833,1.1364999529123,0.584449943440921,-0.13125514311886,0.390002272190887,0.901983640333268,0.301041672651635,1.14358351144846,1.18476051864792,-0.175329622130245,0.386894827499645,1.98959916828135,0.282752913891504
"11429-4","extra_heavy",100,0.83,1.01932223082312,0.610469900243889,0.210949951195277,1.14119554558762,0.0137201297466072,0.023399746784331,0.240902318916499,0.0258920484320034,0.614630651306544,0.898808772948649,2.04762230230137,0.215725116757207,0.3996575726489,2.72142492806676,0.333465085091812
"11429-5","extra_heavy",100,0.79,0.750106805439969,0.538978516940722,0.539532131122293,0.907814651220928,0.226176542965265,0.421167664043615,0.328887803411891,0.828095783782483,0.364304622052646,0.776590937305084,1.47729556486821,0.410665165029927,0.39244444198483,2.26180829508086,0.322540347969874
"11429-6","extra_heavy",100,0.75,0.921138946993493,0.480306211297929,0.167044880389205,0.986821121607153,0.136066375956782,0.174733212866415,0.460202468046858,0.423160677567598,0.405063016635899,0.920471009698783,1.48306572616365,0.141372002457398,0.413427550031631,2.65055682209449,0.305437756528494
"11429-7","extra_heavy",100,0.78,1.06328386339871,0.357919220342372,0.172464184625786,1.20468635644465,-0.00689326275999077,0.187395519020341,0.250146665043645,0.0237385247158479,0.293591868953796,1.21162985367093,-0.416679161314834,0.171967659827838,0.317278507174712,1.80512101054537,0.273822352987473
"11429-8","extra_heavy",100,0.73,1.14150996449504,0.66678630887971,0.168359405381971,1.14690456450938,0.197579778923743,0.229037891412779,0.325006762317605,0.326580002115077,0.294916308026213,1.1447232565372,1.34884192316331,0.186823462774512,0.356176206077002,2.48013684341273,0.296156960832556
"11429-9","extra_heavy",100,0.77,1.10732338120063,0.420502486838989,0.166590608592483,1.02072206870182,0.154405323028042,0.106570501841981,0.291378627863016,0.150055056077699,0.298947070227229,0.936158836608436,1.34735366504328,0.165711006459524,0.334755768356179,1.21027685280537,0.284619707820483
"11429-10","extra_heavy",100,0.68,0.92043203875989,0.832439230911308,0.119098674042894,1.19900977812148,-0.0479344968208772,0.13342609207628,0.271148203518976,0.288305099023152,0.291983593789804,1.18685235947565,-0.0749185782309307,0.124836642909999,0.309794426397789,1.68523611186217,0.291884338836047
"11429-11","extra_heavy",100,0.82,1.0616072733804,0.799996661411125,-0.0136536598119129,0.968259870627663,1.38925183286857,-0.293045104492227,0.245404085207943,0.78772472815258,0.397402042538003,0.768947101068654,4.62557671835665,0.0467322818983526,0.415932276544301,3.60103968571417,0.308487140830618
