"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11427-1","light",100,0.17,1.12226060756712,0.508542592600408,0.141099790956602,1.13765028267154,0.497036628782195,0.104943039755125,0.239911508397572,0.462641883679103,0.295405507043041,1.15077086473128,0.488008533561504,0.110917044134855,0.245806288269088,0.489290324060295,0.295684309413095
"11427-2","light",100,0.13,1.14882835187745,0.432653132877789,0.157537387066053,1.23111713510991,0.184692253471063,0.136351202241085,0.243628703099601,0.603355922208002,0.285076104955799,1.22702717175849,0.163420884306373,0.153929702304432,0.241120773243101,0.618347626174792,0.282553258004299
"11427-3","light",100,0.13,1.13879609161149,0.605383389792933,0.00647095644737243,1.12059504653355,0.643513500322021,0.000100886267894397,0.249304033065638,0.541703235529583,0.277258635820645,1.12243608339979,0.672557646501408,-0.00635831377115412,0.258029092511372,0.550564102336013,0.279425937990836
"11427-4","light",100,0.17,1.0683777287423,0.66930706072495,0.34065478939297,1.11950557250582,0.45480963357582,0.325203449559231,0.23138977346825,0.325169313612592,0.294625823684843,1.10283102098056,0.551984563329095,0.326607064863152,0.235801373753635,0.359170453001861,0.297178733222561
"11427-5","light",100,0.12,0.881260219775164,0.225093958898825,0.60753303932207,0.841907197441383,0.313045115843464,0.624364634510261,0.233787487621438,0.404181393936644,0.307151594183741,0.852535049975919,0.304791932673453,0.608933191019637,0.236207909664865,0.468713807235025,0.305988955133144
"11427-6","light",100,0.03,1.03026648819481,-0.052959130377274,0.392522127706833,1.01477695985443,0.0150099997218091,0.393618505522373,0.233096926538978,0.527811334685626,0.263721836291768,1.02388040813534,0.0158687277454825,0.383149641251276,0.235652232635547,0.541955101205421,0.264285485665585
"11427-7","light",100,0.15,1.08501099318991,0.536001462566865,0.0587836113288155,1.1045526704185,0.565272008285737,0.0763822487797003,0.257511059250354,0.447522051631794,0.298142804224982,1.11250464399867,0.575985085905888,0.0677829647805811,0.259012743105817,0.484721813578854,0.299577641738317
"11427-8","light",100,0.16,0.94610812586969,0.602225053665772,0.402926939275508,0.981886968185681,0.364730915700342,0.445193701100804,0.226606444061026,0.18641171988728,0.285618820124923,0.956410679916634,0.44932074250389,0.46025742877195,0.230225352180079,0.23258505226435,0.290331139984679
"11427-9","light",100,0.15,1.06165138572121,0.554604393295909,-0.0700418687179266,1.10670628006766,0.437322454710417,-0.0794746124582493,0.220973134280598,0.35858960072299,0.310161806677602,1.09937169855,0.459059423015106,-0.0718562135762965,0.229692908674596,0.39649769199418,0.316291969608182
"11427-10","light",100,0.07,1.15052760653845,0.50173565046769,0.0362068510498341,1.07379136065702,0.747424899728409,0.0617337282354904,0.202144567743276,0.35687411854409,0.241951821917385,1.07821688425768,0.766168380090031,0.0592736718071665,0.203872516421173,0.355510546695672,0.241875614881314
"11427-11","light",100,0.15,1.01405051226418,0.630672824555106,0.0759007843702361,0.952037922849854,0.65493156780757,0.13869076778109,0.256595059864443,0.285113545098849,0.295425578847735,0.918152826750861,0.782097297742886,0.136377072528165,0.260677985675295,0.33914640356469,0.29733075209527
"11427-12","light",100,0.11,1.06418906827688,0.590937031950984,0.0933508734697307,1.08389223414248,0.521514763870158,0.0926378645642499,0.216036904955564,0.37633487262127,0.239936565178846,1.08641915500803,0.526632719160685,0.0873756857819067,0.216917939139516,0.385908181560254,0.242110204689436
"11427-13","light",100,0.16,0.965538795251394,0.654051477180495,0.256765177228193,1.01968762882911,0.46493182606861,0.240232712962417,0.238157756884942,0.446487548267351,0.293263159979066,0.996490444665758,0.531208022488412,0.241745948235211,0.24009927103602,0.454836059198714,0.29361200264873
"11427-14","light",100,0.17,0.691236198519426,0.871042815611099,0.527977365054968,0.620271486437842,1.19461499711587,0.512780457518486,0.259660667847814,0.603371105358657,0.304191728514806,0.607042512432279,1.27815552512913,0.51486645351227,0.269436666391499,0.6396473794539,0.305003568332284
"11427-15","light",100,0.18,0.964913166250265,0.400940211007826,0.438781134153318,0.987050742911193,0.364222913979768,0.418800700486364,0.233048071100791,0.309971791060189,0.274665275168732,0.954942085638527,0.468838976305103,0.419891152504761,0.232382201113498,0.341034998087872,0.273729694352332
"11427-16","light",100,0.14,0.826620791697604,0.554142833783522,0.282949200933797,0.854933674959919,0.395047202177286,0.33261680878301,0.262737190090907,0.298585591734513,0.310046889218972,0.86952185784532,0.382414074894994,0.322389588552143,0.274941884167712,0.336413488104395,0.316993327961093
"11427-17","light",100,0.09,0.980229525867707,0.291680343852907,0.361440011073553,0.956619475297274,0.374344648853144,0.361112330280755,0.24547404058076,0.356782127356783,0.296464901103108,0.95283099077365,0.40201020258574,0.356087145864628,0.248238088550329,0.368920532423625,0.287745351491263
