"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
12023,"extra_heavy",2000,0.781,0.980670765922601,0.487343895795814,0.31824258879099,0.966026590705772,0.542620457676381,0.335239398509381,0.0785040998108638,0.229707697623461,0.0639821719652709,0.959319364385202,0.835657689962174,0.336276812833332,0.0798266642141175,0.35346190825771,0.0656908979767473,23.9619999999995,NA,0.388999999999214
12024,"extra_heavy",2000,0.7715,1.02264439147052,0.479034452256914,0.245595540444793,1.00851070650118,0.379385479116486,0.266470927307105,0.0771957720247292,0.148473741389052,0.0653141936777995,1.00510065148276,0.8628287318414,0.249934543475953,0.0795453212004089,0.349353744952549,0.0637913780016711,13.4580000000005,NA,0.388999999999214
12025,"extra_heavy",2000,0.778,0.99374156928707,0.513122803251445,0.309146566271644,1.01734969838091,0.421207994512567,0.283659116380058,0.0712888884998826,0.172821190505416,0.0630411646995876,0.986268703074586,0.965957750590024,0.29641925517135,0.0779207101290705,0.379981064741903,0.0624825397081477,18.5529999999999,NA,0.386000000000422
12026,"extra_heavy",2000,0.771,0.968484631063533,0.48979428653982,0.27373122410878,1.00259269118829,0.299056974956764,0.273216566671511,0.0759549129159797,0.159953317579651,0.0636695857927607,0.979266756674807,0.774190369927892,0.274805795883548,0.0818389918392752,0.383145619267614,0.0652853263877947,15.8600000000006,NA,0.384000000000015
12027,"extra_heavy",2000,0.795,0.995953263388027,0.581562113177805,0.210701334404552,0.973858557193759,0.32214147705053,0.232361812111632,0.0803158756510467,0.111073360787559,0.065352430392572,0.955511467347705,1.13440982737451,0.217392951683262,0.0858472077374082,0.380551079713241,0.0643812357295084,11.9989999999998,NA,0.395000000000437
12028,"extra_heavy",2000,0.766,0.965613290866362,0.54459017000998,0.255696500062147,0.973062167365787,0.563645975929109,0.266295602671688,0.0762741578947811,0.231889374284047,0.064531114098744,0.969975622402515,0.662391480215212,0.266159611124245,0.0781438362520329,0.273704571932907,0.0646392555912614,40.9850000000006,NA,0.384000000000015
12029,"extra_heavy",2000,0.7745,1.05699842613175,0.494293203087848,0.189525457523261,1.04430176415452,0.605103593005232,0.203419296751307,0.0777901001632924,0.242993380702081,0.0636403506477102,1.04269292006824,0.850441966132488,0.196899815806936,0.0791384866823966,0.349122214143969,0.0627742992832845,33.5540000000001,NA,0.389000000001033
12030,"extra_heavy",2000,0.7805,1.02665218335099,0.439616730471731,0.243161604290262,1.00383361220267,0.638334559430941,0.2453787118042,0.0796336088627994,0.277639266786252,0.0632924030164897,0.997958082207562,0.793330680722547,0.245044551863489,0.0810849780181596,0.334445685094848,0.0641047084268639,35.6260000000002,NA,0.390999999999622
12031,"extra_heavy",2000,0.765,1.02077991326788,0.445253267114627,0.230675085478687,1.04018313108404,0.512221888938724,0.209949269765384,0.0710463986844974,0.249696843625222,0.0655348560757298,1.02741014209797,0.817180195324582,0.220116487371707,0.0764862778838787,0.404631383505644,0.0649629476142747,31.6539999999986,NA,0.386000000000422
12032,"extra_heavy",2000,0.764,1.02968967335095,0.525308506021122,0.218392008641955,1.03948847786014,0.457408523902674,0.24214477174919,0.0841191410272334,0.207072267719274,0.0688032385891848,1.02471682012495,0.890455833187812,0.230460629864696,0.0855838662813242,0.392357775188528,0.0659405691312263,18.2849999999999,NA,0.381999999999607
12033,"extra_heavy",2000,0.776,0.975623707372611,0.451317932370619,0.292410649253726,0.925476037713703,0.936930978397401,0.296426826403947,0.0816473340152607,0.344332131865424,0.0647014548758228,0.91647849833878,1.17232474937248,0.295099028149037,0.0834355077496522,0.417508708288192,0.0636655360925905,33.5799999999999,NA,0.387000000000626
12034,"extra_heavy",2000,0.778,1.02613269459688,0.456646347553814,0.216727553026994,1.02408222788229,0.456283261563474,0.222618284486117,0.0768130810336033,0.203059168705447,0.0641334271502523,1.01439390698347,0.865012295403045,0.215514777575785,0.0817966775406614,0.393275511678493,0.0625514184394794,19.5779999999995,NA,0.390000000001237
12035,"extra_heavy",2000,0.7895,1.01556016650121,0.471472989592766,0.263471864870047,1.02927134243109,0.411009238758811,0.273290369476124,0.0792361443659321,0.217366514456275,0.065163845445163,1.01629715103728,0.795107453056911,0.27316000568968,0.0846419464178632,0.431152463349967,0.0649583128494372,20.5229999999992,NA,0.393000000000029
12036,"extra_heavy",2000,0.7785,0.945820615991594,0.622316354860503,0.206804003750503,0.944698662347514,0.547286767317208,0.234708679494505,0.0810837141668356,0.19382806870139,0.0647048985966984,0.934873266366612,1.02847437402368,0.220499068662008,0.0855345472910977,0.370582352818856,0.0653936076445977,22.9400000000005,NA,0.394000000000233
12037,"extra_heavy",2000,0.7755,0.992488982206107,0.588591604538911,0.29692919411678,1.06080500442672,0.503501991717138,0.31435457536796,0.0839244320524529,0.348094795718086,0.0656385715246287,1.06314109719591,0.585951046503123,0.308795636109248,0.085660373294989,0.411968544189142,0.0657927205415079,43.5860000000011,NA,0.385000000000218
12038,"extra_heavy",2000,0.7795,0.967457959115824,0.489367624210023,0.245830510415111,0.953937058583119,0.451561860847591,0.265818851660353,0.0791479734643357,0.199074632971468,0.0649759276321788,0.950045651861011,0.991656908218126,0.256823641207562,0.084405952498797,0.464513712038191,0.0638904140820752,22.9500000000007,NA,0.38799999999901
12039,"extra_heavy",2000,0.782,1.07723793979358,0.457084601872905,0.15377464951376,1.09058807068537,0.385547101148871,0.167691344815325,0.0761896338034874,0.202460032635471,0.0621346976456919,1.08603196706474,0.552214354935887,0.165423775535588,0.0775935828363552,0.288539205499718,0.0628795410997529,32.884,NA,0.389000000001033
12040,"extra_heavy",2000,0.7675,0.991310313142568,0.50502960369349,0.269260714071822,0.962235893243142,0.819860916304064,0.230124538503588,0.0711380222408641,0.250356407571773,0.0647676050195936,0.936904382934408,1.34119058541544,0.244598517488217,0.0760045682102458,0.404493130838032,0.0651705818097797,25.9969999999994,NA,0.382999999999811
12041,"extra_heavy",2000,0.7745,0.968958754730298,0.440974031112128,0.328660863458988,0.971307279435159,0.483144022212427,0.289716976023487,0.0681777368395012,0.195299029702762,0.0668536658585403,0.940842105471587,1.01165223862367,0.31288098912501,0.0772520727960521,0.403120982780644,0.0633662911574935,18.9600000000009,NA,0.388999999999214
12042,"extra_heavy",2000,0.772,0.955916769734191,0.549393300629189,0.293032855385961,0.888134289040614,0.843369573284527,0.353849748906798,0.0873044352905937,0.274180643014522,0.0660996922990096,0.888924959263389,1.27218632250878,0.327382446293918,0.0866128154395244,0.402710641646007,0.063785593126982,33.9410000000007,NA,0.387000000000626
12043,"extra_heavy",2000,0.7625,1.03678189625827,0.480529840451913,0.238929142402994,1.02206285619502,0.785756640378731,0.229293851683501,0.0755608694207649,0.304906385590057,0.0616742264299844,1.02259859791374,0.903598049207186,0.229217393538957,0.0749718941010602,0.354613972281411,0.0626290180157079,28.857,NA,0.385000000000218
