"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11423-1","heavy",10000,0.4875,0.989871898268057,0.485897640906953,0.253268810314483,0.98414965039906,0.518164671550141,0.272169188584648,0.0169290375285068,0.0312657868760993,0.0221261001539633,0.984779375357951,0.512403983792046,0.274499896863312,0.0171109593919268,0.0299091940298009,0.0223173558653145,15.1610000000001,16.931
"11423-2","heavy",10000,0.4841,0.988930966107689,0.515874273262009,0.249024759050908,0.971984321575959,0.600920320183294,0.263318446234121,0.0168628964697608,0.0310322308222056,0.0224371088274345,0.972038273872842,0.597616632629345,0.264402079635785,0.0173259494057563,0.0316010472078964,0.0223387586766762,14.6659999999999,16.5550000000001
"11423-3","heavy",10000,0.4797,1.01596905635657,0.50819907975903,0.248613730517196,1.01372072034554,0.511635680742648,0.270940720077099,0.0169990536359703,0.0290521985492125,0.0216930051854952,1.01316480277403,0.505967092436095,0.271615021457861,0.0166974052941116,0.0285661646462294,0.0221059254139707,14.4760000000001,16.5350000000001
"11423-4","heavy",10000,0.4762,0.976459972995457,0.505317325801779,0.262060825841161,0.958903131859,0.555256223355527,0.269640950378958,0.0171528821910811,0.0279123895069841,0.0218594152459765,0.953999955370322,0.573364715536997,0.274248227356631,0.0168387686271627,0.028987043676399,0.0217784400031594,14.0029999999999,18.8139999999999
"11423-5","heavy",10000,0.4892,1.0049748205108,0.507045524785762,0.229136401548476,1.00055811275139,0.530124275814734,0.221690562555584,0.0170696221150356,0.0269387739839017,0.0222337548576384,1.00037581979948,0.524300577594712,0.22154889999621,0.0164558248197513,0.0271829260018479,0.0226141077265949,13.72,15.5739999999998
"11423-6","heavy",10000,0.49,0.991964578921646,0.508050988465662,0.211301749460885,0.962229421090626,0.593322985259996,0.217870442303676,0.0175203845195213,0.0289317246070172,0.0216609096638045,0.959409547091312,0.60396308185579,0.221655620257418,0.0172214070992753,0.0293022801039138,0.0215476044604713,14.009,17.8040000000001
"11423-7","heavy",10000,0.4849,0.987906086490551,0.496859773180405,0.26019295089222,0.996395954608734,0.473526717947502,0.273639746127275,0.016653024484374,0.0275956849689634,0.0212951980888485,1.0010231663895,0.442767763910564,0.275329947843135,0.0167422811153307,0.0267358743049885,0.0218017017784565,15.0739999999998,16.7270000000001
"11423-8","heavy",10000,0.4964,1.00400821825862,0.484192217058573,0.253004524761189,0.991687732209799,0.526576990911089,0.270971284446841,0.0170198815877973,0.030849414143391,0.0218415543067406,0.991799414583013,0.524240060375207,0.270767489551362,0.0171812258319209,0.0311866184750677,0.0214715455457298,14.4270000000001,16.3039999999999
"11423-9","heavy",10000,0.4813,1.01358056388633,0.505255244259922,0.226379037151257,0.990801764496124,0.630740780450007,0.221452080594368,0.0174811935462261,0.0320794078695796,0.0223995972878258,0.990269773456441,0.632350902578875,0.222180132669885,0.0173856205798016,0.0336587683245322,0.0219875003459089,14.2639999999999,17.175
"11423-10","heavy",10000,0.4883,1.00181528829959,0.505214364429733,0.249953476002972,1.00317063207671,0.502603810802863,0.269461491964633,0.0162050939345455,0.028134083367514,0.0223654710716527,1.00386669832021,0.496859804117545,0.270608661035708,0.0168452305119469,0.0283872907904217,0.0221805026132194,15.1770000000001,16.6849999999999
