"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11439-1","heavy",500,50,0.41,1.01795805010618,0.428336433819505,0.243722072814015,1.06293705634714,0.423489521337727,0.2353122920589,0.10847437198332,0.297030130317195,0.13774521917779,1.04842522527418,0.425916308707241,0.254529771518178,0.127787612418494,0.388373090333319,0.124827469161343,242.032,2.10300000000007
"11439-2","heavy",500,50,0.382,1.00148459364084,0.351131336115092,0.297716535122201,1.02462669823065,0.388798333660229,0.293779988261565,0.110157902443918,0.281601875184781,0.116688473798884,1.00887356499617,0.370854437350182,0.286126311164823,0.11025861911842,0.283231106804822,0.125818869179451,231.075,2.00599999999986
"11439-3","heavy",500,50,0.426,1.02773931302833,0.446306092002285,0.260041929046445,1.03642731753624,0.507558400943787,0.257405275406372,0.103535140945414,0.224118282338358,0.127786780230451,0.979832740142326,0.637619816329168,0.264326459483761,0.109537359331866,0.240626952875538,0.122153743470349,251.186,2.16300000000001
"11439-4","heavy",500,50,0.408,0.972397459538266,0.583562751671339,0.233613284787653,1.02492646736826,0.496361467207134,0.220826328127801,0.107004482919776,0.258236104064417,0.136558798430542,0.957832821501817,0.6732148772715,0.236559405283011,0.121369140586076,0.271375910874896,0.1395768789929,251.547,2.21100000000024
"11439-5","heavy",500,50,0.4,1.02067742712703,0.505775851291445,0.20055573934347,1.09318676159574,0.390292427005354,0.18316175042039,0.1180309912012,0.307500953688789,0.135975694448632,1.04355751280289,0.573456476308186,0.189278953152288,0.116741788940603,0.319702454213016,0.130958551181917,234.443,2.07900000000018
"11439-6","heavy",500,50,0.352,1.11630692435877,0.494913191458769,0.0661626762070243,1.17799200844217,0.366725124431407,0.0602189759127391,0.104155877449492,0.246756362014841,0.125670557325892,1.16387455407842,0.414163443362626,0.0543246367613683,0.108162146073149,0.272521123734522,0.128690882281719,210.638,1.89000000000033
"11439-7","heavy",500,50,0.406,1.03533832637276,0.688227330481402,0.130990746561668,1.10562002093694,0.500673103225229,0.146977731932529,0.110104326868547,0.217992281309401,0.130420874872007,0.992596882824488,0.779197377138922,0.149496554036686,0.109357029398167,0.216698943550118,0.125559899301036,265.365,2.10400000000027
"11439-8","heavy",500,50,0.416,0.958826167932612,0.506920759247789,0.36465472883765,0.996301700846041,0.470342325827242,0.374276264372564,0.104870001074685,0.223601944314531,0.128893363671494,0.976929195211469,0.479861940960336,0.370683050598702,0.114735086273291,0.256182697043761,0.12625125179183,260.388,2.14199999999983
"11439-9","heavy",500,50,0.422,0.972505580986347,0.608958055779365,0.184769344199834,1.02034653531122,0.547268024450427,0.168531314636596,0.0988138989259222,0.262513926497113,0.121036427997779,0.960323223134293,0.712918336950933,0.178000807857441,0.115131019858501,0.284880746460319,0.127104272255936,242.522,2.13500000000022
"11439-10","heavy",500,50,0.394,1.08369324539397,0.346886272914229,0.272392683903714,1.1167251703261,0.340639924104754,0.260968293489802,0.101523855905438,0.235622101624324,0.120414097144601,1.05023016402186,0.423132647774764,0.28476687901426,0.128520670994135,0.270291608383328,0.125030542941794,249.69,2.06100000000015
"11439-11","heavy",500,50,0.41,0.97884656304554,0.395801409056693,0.368487342403365,1.0103818963433,0.398620810487114,0.31956443769391,0.103698527134952,0.254186769994916,0.132385967190808,0.998099788568498,0.494498505493714,0.324882271115158,0.107753792812677,0.319158779277188,0.128123121747078,227.883,2.09000000000015
"11439-12","heavy",500,50,0.424,0.946452945429485,0.572534502974436,0.292543209839499,1.01967965467815,0.396653774370933,0.276977077679922,0.0985597583007253,0.202927095079914,0.119648873358887,0.924521720438667,0.582990028897314,0.315726834729915,0.112024727179073,0.222482159859471,0.119521724043171,256.589,2.19800000000032
"11439-13","heavy",500,50,0.434,1.01169444827043,0.393885275522431,0.226935272632714,1.08517845311248,0.215912967255428,0.204462532987213,0.103883595052574,0.225318614612631,0.119612420982511,1.10303326820296,0.153417057191557,0.21564289950732,0.11461198541311,0.25654650284877,0.116209782948862,268.602,2.19400000000041
"11439-14","heavy",500,50,0.414,1.03838882371667,0.117085224349095,0.365147157262601,1.05650419869396,0.0467263626734459,0.376886338113581,0.090946788184246,0.228704956137587,0.137139158484316,1.06832034769305,0.0486609587268784,0.356487385955728,0.109030659389841,0.284695580184434,0.124488245406944,256.758000000001,2.14000000000033
"11439-15","heavy",500,50,0.376,1.02808740274133,0.488476306009914,0.274808335004609,1.06879181219877,0.498942023402126,0.27516714374378,0.105885985929205,0.30008551491758,0.137183040562377,1.04395271225475,0.529466743948874,0.28480247476469,0.116767404679963,0.323326417671934,0.12866554264764,206,2.14599999999973
"11439-16","heavy",500,50,0.396,0.946440612247195,0.554060615478537,0.268433503407599,0.972990049356693,0.48441447251635,0.289118429081866,0.10323461902549,0.224103298519389,0.13049435354193,0.942318550465414,0.53248923574222,0.274023913091691,0.111655456319532,0.242053067193258,0.133607319496155,234.58,2.07499999999982
"11439-17","heavy",500,50,0.41,0.948571647862375,0.613236030133404,0.275076578056107,0.975526835509303,0.722882539888541,0.247500898359325,0.122769507223594,0.278884338693597,0.143685254973723,0.934771478700817,0.7670125916038,0.248079018509415,0.112804627280006,0.296902018711158,0.14039539334433,229.414000000001,2.06999999999971
"11439-18","heavy",500,50,0.412,0.961514579130965,0.535476005711657,0.21382063647551,0.968947407586959,0.62474293386153,0.19632353889914,0.109056911609356,0.254843574559258,0.13506518490444,0.902023106628356,0.847142070193261,0.202208930747439,0.119303178110281,0.268629278915023,0.129020623263115,235.727,2.1239999999998
"11439-19","heavy",500,50,0.38,0.903606347098134,0.628619279101648,0.296236126278848,0.940148483532865,0.588493451607893,0.316764994380444,0.103641569863719,0.273347527112177,0.121717870757396,0.851422204974257,0.746882740786643,0.35408330013313,0.121149365406927,0.301469495300199,0.125110403251356,231.37,2
"11439-20","heavy",500,50,0.43,0.89404217430264,0.731049232430886,0.26024673498908,0.987903110037201,0.445347594399352,0.274091360539334,0.10594307752195,0.258036151839622,0.137023985220399,0.945498914009601,0.56639300504326,0.260513483178409,0.106989076070535,0.281297116744697,0.130580002706533,249.194,2.19800000000032
"11439-21","heavy",500,50,0.41,0.983125607969374,0.450192914726485,0.39697081332161,0.98934184187887,0.463938280418915,0.406324709858492,0.102534347652509,0.218652399846855,0.119039504287046,0.947669505105414,0.640503667499387,0.379996818179595,0.10888958360406,0.236166578116496,0.129616386913126,256.509,2.08899999999994
"11439-22","heavy",500,50,0.366,0.869170981491758,0.578597976978539,0.314764215739777,0.859397730307783,0.723753076761508,0.327916405997593,0.114885654532416,0.307930409988803,0.135737868695696,0.813059081088689,0.878927780287511,0.315148886592845,0.119899513145331,0.365912735174765,0.132855239040535,213.576,1.96600000000035
"11439-23","heavy",500,50,0.412,0.894457022444328,0.710572586013034,0.277924111204584,0.930204671709721,0.745884051657537,0.262440768870411,0.106134600939803,0.232403088913394,0.141903943872533,0.855017962757097,0.965162062498864,0.232636610409455,0.112211504804351,0.256401640675898,0.134819350693227,259.75,2.13300000000072
"11439-24","heavy",500,50,0.436,0.951210804591383,0.711595063865602,0.248778830084035,0.997710760605272,0.672526976926924,0.274605898337135,0.119145276081049,0.285851979474517,0.14079757865738,0.982337218740137,0.7428078926267,0.258802816733,0.12086902185926,0.32014061391504,0.134886124693626,243.025,2.21699999999964
"11439-25","heavy",500,50,0.404,1.04659582876404,0.489602852601111,0.0999719243385281,1.10420315777203,0.396774410784034,0.10137183806061,0.110338547900697,0.286914318986394,0.130075754705344,1.0728728582148,0.522024657104831,0.0718049481553229,0.119124003727871,0.333022307826766,0.131370133203638,249.292,2.07900000000063
"11439-26","heavy",500,50,0.412,0.973032095727877,0.60797980178374,0.336026239662915,1.07196962869916,0.465498522723963,0.32276946943684,0.110262496174559,0.261837059708223,0.125209891516168,0.96375328952522,0.694304635990992,0.330881650603604,0.113147294649864,0.253977585359762,0.123633122289106,277.639999999999,2.23799999999937
"11439-27","heavy",500,50,0.462,0.879154153571789,0.522438872731969,0.41505896707242,0.941002949572288,0.380477505907456,0.410067935636007,0.109727726761368,0.24952903289038,0.129777546184393,0.898117639248243,0.513169046480012,0.419376456128561,0.12961987652891,0.333634103137003,0.117817521983049,214.432,2.24099999999999
"11439-28","heavy",500,50,0.402,1.09505429209253,0.456859160644021,0.128056804661624,1.1653985550861,0.275583917643613,0.14267685642185,0.0976783110490159,0.200330114295981,0.120757730513149,1.16069166578836,0.289103483705446,0.125791912244828,0.106755015008915,0.24048653671235,0.113661643737169,258.846,2.11299999999937
"11439-29","heavy",500,50,0.404,0.851402666990328,0.619897702584401,0.320091795548653,0.888407250037879,0.639892789681362,0.308676435814729,0.109098255878413,0.286249005179766,0.132128262372193,0.845474473481491,0.828271301439518,0.302336904093835,0.11130230822268,0.307457438007605,0.12785188135504,243.319000000001,2.0619999999999
"11439-30","heavy",500,50,0.424,1.11526390629116,0.4181630181922,0.215579653150001,1.16883082388021,0.300585184005711,0.2206056112522,0.0921287751287196,0.220870430650986,0.117841569175115,1.15049658082161,0.349227431352912,0.212763137052319,0.113302378882938,0.274503690525658,0.126049622606695,263.049000000001,2.28399999999965
