"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11431-1","extra_heavy",500,0.794,0.971085072541944,0.543869388963561,0.276210335908432,0.917713922346421,1.20261520458333,0.278210154915137,0.108236516273655,0.453864878550423,0.124811912357874,0.842377915526462,1.78964365044364,0.403406560186265,0.125032688293559,0.672019832537098,0.0957247552640134
"11431-2","extra_heavy",500,0.83,0.928862907771574,0.515234080571986,0.166829710643209,1.05564264262129,-0.0199140893140855,0.329653869024102,0.0874253961985657,0.268157144347593,0.153709870578844,1.02045025825107,0.177811861241492,0.314462181306397,0.133185886184234,0.662518289240885,0.0937222765662862
"11431-3","extra_heavy",500,0.806,0.98132024063754,0.551691037175799,0.340739546956578,0.90063361519337,1.38455198844355,0.322110663231042,0.115498098527523,0.491205563980354,0.132603556654523,0.814864093471132,2.06965533792794,0.493497452096091,0.132851258425457,0.699560316869454,0.0978850747898541
"11431-4","extra_heavy",500,0.814,1.03792472428029,0.574244768079937,0.140371478430483,1.0326222125061,0.958592962591604,0.01951947790881,0.0954856393589352,0.323769289738278,0.152136033959506,0.938461275896745,1.4967280181616,0.324768691075683,0.128351356719554,0.610310280778116,0.0940548746145668
"11431-5","extra_heavy",500,0.826,0.98560629461961,0.584532354079753,0.0701882270271279,0.917727618212794,0.215652753117428,0.194158147681549,0.125319373213124,0.0810002730488449,0.143225286821145,0.828481676897492,2.07891262312315,0.250216914802044,0.139906896288463,0.741634290758188,0.0977233719673916
"11431-6","extra_heavy",500,0.836,0.992874309951519,0.563952577602516,0.222911477920732,1.06093342826233,0.692941511178049,0.259265190976487,0.113276605971802,0.561747175280909,0.127687699675557,1.0888690545705,0.405819288358339,0.355749144764861,0.138153250569374,0.591371298873056,0.0976984505663202
"11431-7","extra_heavy",500,0.85,1.04027065309148,0.462307110764175,0.17634403409558,1.03503284922125,0.331858039744572,0.180193904387902,0.111205277317197,0.180804120453609,0.139686215739322,0.959220702063703,1.18211046087453,0.301573324021617,0.142623849919393,0.663507367647098,0.0926982531266191
"11431-8","extra_heavy",500,0.788,1.03403354052083,0.524279431666849,0.235853468862189,1.01228653356989,0.208939786561277,0.156119712352394,0.100570934431825,0.0772260689448701,0.143165180711308,0.869081475655162,1.45238281069046,0.365491129104517,0.117350690494766,0.463017043233058,0.0950452083050874
"11431-9","extra_heavy",500,0.84,0.927280590060065,0.593652395618741,0.197885597194718,1.02067176585289,0.288747189336397,0.101251976134216,0.0963096172257258,0.148982131159315,0.161974020602979,0.756571431206447,1.99083707438725,0.353844339222173,0.143199484242486,0.666627289658394,0.0982027002270188
"11431-10","extra_heavy",500,0.826,1.05155941495873,0.280679234548968,0.299258947704785,1.08143092541589,0.110281935954048,0.277953106376549,0.0883164744502696,0.105250695031337,0.135443942527723,0.956864113823088,0.93197018749598,0.367052832091046,0.130736322116552,0.581103275031595,0.0933625008438698
"11431-11","extra_heavy",500,0.804,1.06733325821147,0.438894369481087,0.188776514894693,0.972870029712155,1.40085621704764,0.238208345170938,0.113955969577137,0.583486636555674,0.10246128776154,0.93635094451043,1.65418196890695,0.301782348795952,0.125221773687038,0.683720486010032,0.093263575223387
"11431-12","extra_heavy",500,0.824,0.993373139922197,0.538872263912799,0.194801867626261,0.912134835649029,0.697432629624612,0.181837542150024,0.106029879170049,0.243528388078608,0.135450373645411,0.874967970487409,1.23866175304004,0.33449385870541,0.130660590773615,0.520729730970969,0.0965700916521838
