"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11433-1","light",500,0.18,1.00609023221121,0.435240861859861,0.196864270002095,1.00927296232015,0.480955047287654,0.163986107850951,0.0653962975845802,0.0893467492392316,0.0875391711348708,0.99207739898922,0.46971275988469,0.214251960747689,0.0677682483492153,0.0930855199207066,0.086294760136997
"11433-2","light",500,0.158,1.01158924797706,0.521515215050627,0.175817241017067,1.01175808307342,0.51719574982093,0.153567198916566,0.0649403259955235,0.0862362174942436,0.0894295861396274,0.990489248286406,0.473129092704741,0.217138544734668,0.0670621715182671,0.0868373474205528,0.088270671779005
"11433-3","light",500,0.16,1.12468713752177,0.490841595401023,0.0627049869500794,1.13223091685452,0.452117213797609,0.0777862426046126,0.0661945379135665,0.100533717961816,0.0941301805406779,1.13979402740243,0.343729362960262,0.142969245454013,0.0674395578306919,0.100887143803426,0.0925806551995414
"11433-4","light",500,0.172,0.96300040178845,0.413134788096932,0.309808437393946,0.952401300583662,0.427300269200026,0.303073228341664,0.0671770765897862,0.0753390739810922,0.0946630790426145,0.949819842294773,0.318193002542237,0.39154214069554,0.0699313802352465,0.0803699541595223,0.0938170564861748
"11433-5","light",500,0.168,0.925198240458043,0.452285965827453,0.345014661975669,0.949156946456854,0.37080921362524,0.356343257269619,0.0682915303947861,0.0858519131729443,0.0878838216713168,0.93903079037105,0.354289705429612,0.386374486969857,0.0695410260601489,0.0847123116820652,0.0870147732240036
"11433-6","light",500,0.172,0.895533272609576,0.454413168733811,0.336091297873944,0.913130259062882,0.356379695862807,0.374947995911991,0.066145091563424,0.0817268901396172,0.0940217027474595,0.934476969739363,0.203835963952667,0.469814020061479,0.0678753504808069,0.0740906547251105,0.0908190623927045
"11433-7","light",500,0.18,0.90157671367532,0.423369541671067,0.500563575002462,0.919724255042409,0.342652428229585,0.53936257949218,0.0673153908335333,0.0713844327676276,0.0958210557414721,0.889083895087002,0.356222089799958,0.586798954393114,0.0695049927371974,0.0731437549581655,0.0935414563616168
"11433-8","light",500,0.206,1.02552952925073,0.549523990057172,0.133680045148459,1.03491589813497,0.502807510525269,0.154485995299168,0.0721524644396855,0.07215001828363,0.099047377514942,1.02732351912544,0.414503910524684,0.268458115080881,0.0753474811045502,0.0804915089989451,0.097788080863787
"11433-9","light",500,0.19,1.11475434772361,0.533657543299587,0.0929200577912901,1.15821092115927,0.386671584222852,0.0810767854360216,0.0670292745778004,0.0547372204986143,0.0966217298121436,1.13499548336373,0.3050837675444,0.212730118316468,0.0708474697485285,0.079073422714946,0.0972205273236048
"11433-10","light",500,0.188,0.957387336197785,0.521088804172233,0.309528663075973,0.951064216784961,0.532899588112909,0.312602255471334,0.070945013869924,0.0863067459805308,0.0905547657031722,0.915615402896642,0.547166940173555,0.363501135839477,0.0725593394939631,0.0860594578632464,0.0891357690010346
"11433-11","light",500,0.186,1.01268059206039,0.516026604941798,0.174146073006177,1.01690739793244,0.494442136267277,0.142352617152507,0.0676874597902617,0.0729820062860752,0.0950179219741993,0.981122725185407,0.524628698059163,0.202636125267893,0.0691506032482289,0.0835078740581067,0.0944772606502686
