"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11425-1","heavy",2000,0.4805,1.01724937513257,0.501195234292516,0.281301158032438,1.05668218565818,0.390627744746113,0.30650537411529,0.0379108526478778,0.0611033819329211,0.0485439204037355,1.01604201718683,0.433868716703651,0.385840699954059,0.0415436738786464,0.0696971347841696,0.0457936980347531
"11425-2","heavy",2000,0.4825,0.955208108855156,0.56310000973752,0.177391646175742,0.929149236054609,0.636040931615566,0.194374819759801,0.0385721945604641,0.0654476397429343,0.0512925510386058,0.905410680317203,0.523051699580683,0.340415588482994,0.042238868743499,0.0679687199400707,0.0483236044131453
"11425-3","heavy",2000,0.4815,1.02758213130203,0.511747304493976,0.228948015994319,1.02907820782935,0.503541885763063,0.218514484816211,0.0365152199442673,0.056183400852751,0.049818131726199,0.989106582355193,0.43995798556991,0.362349272031192,0.0403376823148348,0.0611186255050001,0.0463533203535484
"11425-4","heavy",2000,0.478,0.973307259680648,0.593769992329903,0.189968704483554,0.964616903791298,0.657749434229455,0.162772517975998,0.0381792123889006,0.0667964174380802,0.0518824587521223,0.921483850151706,0.547551253762462,0.323788412994641,0.0409861410049613,0.0622175231743431,0.0474079227272812
"11425-5","heavy",2000,0.472,1.00359683297431,0.489449603147851,0.294663900430709,1.00789164048255,0.481444305340916,0.300880319803203,0.0387319272476365,0.06340464810797,0.0497061522492199,0.982673943961434,0.472224897972715,0.384590515616052,0.0417918789965864,0.069684600949434,0.0471793871193989
"11425-6","heavy",2000,0.494,0.979795093804325,0.562067892309623,0.131569554122499,0.98127517893678,0.57983284108647,0.113184716356172,0.0390229439862086,0.0603569680683853,0.0530648832342905,0.918742057226946,0.570533753561892,0.281503249199087,0.0434490555548444,0.0679010596549268,0.04879307241684
"11425-7","heavy",2000,0.472,1.04671118285354,0.448961267203933,0.1878662000468,0.997010747142515,0.65675141556736,0.177164474009314,0.0376316244943683,0.0674843229532568,0.0498151066958974,0.94699260057106,0.589709448813972,0.316451451340854,0.0405596274765961,0.0642564589401815,0.0464169915959089
"11425-8","heavy",2000,0.4935,1.00766899452204,0.508309591536866,0.228508332836692,0.997950930335534,0.535828354978358,0.2317770430418,0.0380843500789744,0.0597915455722886,0.0490025682697151,0.952742314800421,0.490285387741289,0.352680023726848,0.0408670533742696,0.0596714260423913,0.0461163028549437
"11425-9","heavy",2000,0.491,0.960523817895318,0.470687285820399,0.280485761172676,0.943585952649773,0.479355939834989,0.280279803656766,0.0373530870405259,0.0527185534572934,0.0491428675385768,0.904996251901932,0.460176816062121,0.39282439087554,0.0404243339727403,0.0582346829108806,0.0462437071759837
"11425-10","heavy",2000,0.4955,1.01980518373093,0.508342709000417,0.177831907304887,1.02135701769527,0.510990269019286,0.169855666638256,0.0382638607432825,0.0629998521669066,0.0511390632664987,0.992018844058467,0.398108260237453,0.300060536384898,0.0414308434199886,0.0580253981335586,0.047476042136338
"11425-11","heavy",2000,0.4745,0.982316990701761,0.496880058769121,0.299523025387409,0.975886832661167,0.532362934423403,0.290058620093704,0.0377131196903196,0.0657612722119054,0.0499058226719764,0.927158139408077,0.550707893512771,0.403932780013798,0.041508208330777,0.0735460316565466,0.0471046797703955
"11425-12","heavy",2000,0.4905,1.03879126501975,0.455054242346019,0.227730380862124,1.07272902012089,0.341265798135296,0.218219214161527,0.0360413995543627,0.0509648033105722,0.051040432842921,1.03349311360201,0.339963315189304,0.341468345093154,0.0406606724281904,0.0597985063811041,0.0462300935653004
"11425-13","heavy",2000,0.486,0.984572799860595,0.516229321750715,0.265509271973522,1.00392704097042,0.452940947939633,0.276320553888384,0.0376445071861422,0.0579526299988986,0.050853621239294,0.954730970322521,0.394191800421337,0.408565652103097,0.0413680713848177,0.0567000609613858,0.0471104606153327
"11425-14","heavy",2000,0.497,0.985207887073563,0.475109153731985,0.245869012642559,1.01618022718255,0.344670772628837,0.245276841267979,0.036826788046923,0.0497678451972075,0.0507482845955566,0.979605128136987,0.328975198290684,0.360283070452073,0.0411088761443333,0.0554305302703807,0.0470601208950003
"11425-15","heavy",2000,0.4635,1.04056405911286,0.467581819677451,0.266217942033044,1.02946512887733,0.463243230246952,0.289488624521942,0.0384852488113896,0.0602182257931315,0.0483772039533461,1.00832905667123,0.414947397160531,0.366717015627088,0.0409035980198945,0.0609312962162502,0.046836682161927
"11425-16","heavy",2000,0.49,0.967206302891452,0.508979716892344,0.295145334937782,0.925658941350427,0.613499857330077,0.313826050245219,0.0386979140136463,0.0640347995572084,0.0489588726269585,0.876417907619654,0.596973954548907,0.422938422941982,0.0413577092898451,0.0640283578973556,0.0464121369492056
"11425-17","heavy",2000,0.5005,1.00029007082436,0.510841037280924,0.257590411338214,0.969683702440448,0.58943033919414,0.230158871823833,0.0365554478293739,0.0579298176429849,0.049741610060925,0.915193663682024,0.597714789847195,0.383046175206019,0.0409536897594261,0.0703850412665527,0.0461523164770993
"11425-18","heavy",2000,0.4875,0.973927951039608,0.473822814442031,0.238696230177645,0.994943763541344,0.416498440560566,0.275514842565929,0.0381302208459606,0.0649715281492151,0.0492441324850185,0.98236970403334,0.335689142508472,0.362089951110048,0.0411849772902302,0.0618697293182344,0.0464302919567205
"11425-19","heavy",2000,0.482,1.00555887114251,0.510812186154632,0.250115711573355,1.0072368524674,0.505046213305839,0.258732147539969,0.0383675826490424,0.067150812433967,0.0483776700570968,0.975250663285103,0.486184565821173,0.342674616127931,0.0412176385485498,0.0683327360873409,0.0464044808052548
"11425-20","heavy",2000,0.4815,0.946682892932242,0.527656936039708,0.29770771224754,0.944027445433577,0.519233955368782,0.287999451956339,0.0378641290638822,0.0581276322514829,0.0505091384971289,0.880290228014261,0.566472598580483,0.42187716207746,0.0416329898315263,0.0666902351725161,0.0469923315816561
"11425-21","heavy",2000,0.514,0.973831034723427,0.445959992418989,0.310379234823005,0.994357521399595,0.352311080913003,0.346145418375088,0.0390771987835775,0.061605272887638,0.0503986242947858,0.979167604166392,0.309809255611828,0.428866862322205,0.0430836497984303,0.0657165196906838,0.0471773465902663
