"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr","dist"
11453,"heavy",2000,0.4815,1.06267334767976,0.464411307274725,0.254548305970433,1.10922476440209,0.432200910345849,0.249599698333737,0.0904170175015259,0.0704393074914273,0.0648330178147818,1.08925906977052,0.453093489278453,0.251661122441261,0.0935958619310996,0.0741261100678693,0.0644871595881311,8.59300000000002,NA,0.279999999999973,"LOGNORMAL"
11454,"heavy",2000,0.519,1.04031088706514,0.478451080048018,0.21169845840543,1.04326183230536,0.475581400590801,0.2158680389203,0.0991351026579352,0.0762112676916603,0.0663802092454843,1.03707385163559,0.484081864366829,0.214886754949695,0.10234398203748,0.0792505228215644,0.0655235639762732,8.37799999999999,NA,0.293999999999983,"LOGNORMAL"
11455,"heavy",2000,0.4745,1.03195259756723,0.494281838141342,0.258871934510375,1.10463618766146,0.430902309933596,0.259605048381129,0.0969375552704303,0.0744867288617383,0.0660437272876813,1.10264556538931,0.435524722926321,0.257441072148654,0.0959258327162815,0.0753675977592704,0.066361791242192,7.58299999999997,NA,0.27600000000001,"LOGNORMAL"
11456,"heavy",2000,0.5025,0.941574284230453,0.51510480188138,0.317545332189078,0.971964998210842,0.48796330533533,0.33063932174373,0.096486151620264,0.0761055417990364,0.0657580816478729,0.969262344975693,0.493330682683999,0.330404198334989,0.0974664176267314,0.0768748976916269,0.0650841365339805,8.04300000000001,NA,0.288999999999987,"LOGNORMAL"
11457,"heavy",2000,0.4885,0.965623390396335,0.472565814389857,0.320241668420576,0.970832744839509,0.456613370758809,0.310490896091339,0.0874581938423935,0.0628797398144745,0.0659577440021252,0.967634065134874,0.460341988985984,0.309926141126171,0.0883507958992209,0.065299894115537,0.0642285520665942,7.07400000000001,NA,0.283999999999992,"LOGNORMAL"
11458,"heavy",2000,0.5155,1.0242325510065,0.472735160331367,0.235678334998335,1.09328223074906,0.419048671158613,0.225063623666176,0.0864220122361829,0.0665859811146093,0.065873433835616,1.08334996784912,0.428895452860481,0.227510898713801,0.0872158376682307,0.068870273521884,0.0658501957215734,8.98199999999997,NA,0.420000000000016,"LOGNORMAL"
11459,"heavy",2000,0.4985,0.991861836234069,0.486344003276069,0.298024729676854,0.926537117694845,0.550934155650046,0.285691140667988,0.0935393737358618,0.0725271791756828,0.0663441613788323,0.914596940660961,0.563093810064854,0.290641614732899,0.0947444194076,0.0745311117300981,0.0669227796456588,7.81099999999998,NA,0.29000000000002,"LOGNORMAL"
11460,"heavy",2000,0.4945,0.979039296001137,0.499347381603828,0.273881506193714,0.952550535368372,0.534759156713103,0.258889247193966,0.092242715510459,0.0746278220912032,0.0648152929912939,0.951296727439658,0.53752694545432,0.258498550566122,0.0931371773909665,0.0753988384467265,0.0633853319063014,6.84700000000004,NA,0.288000000000011,"LOGNORMAL"
11461,"heavy",2000,0.476,0.982499782451171,0.495865197504611,0.283194145799454,0.976311154124359,0.505183944571202,0.268575877588134,0.0845340123309534,0.0651531829703644,0.064306248061364,0.964367415414297,0.518045595433542,0.270103814222794,0.0864383941885668,0.0667081375619407,0.0643670020252986,7.42899999999997,NA,0.278999999999996,"LOGNORMAL"
11462,"heavy",2000,0.499,0.999579603026041,0.491763439903378,0.229591214178742,0.934027140075382,0.549399999163092,0.231505740114103,0.0919771857416486,0.071223764102945,0.0637769301806522,0.92846428948671,0.556261978914644,0.231148043939387,0.0947477040696806,0.0729316917022038,0.0627990332946148,7.58199999999999,NA,0.408000000000015,"LOGNORMAL"
11463,"heavy",2000,0.493,1.0201903256907,0.467045218411295,0.328820105378931,1.04047497302519,0.444731591684072,0.328407486777004,0.0914238255473571,0.0668058652668242,0.066305904608128,1.03782116366229,0.453570183795408,0.326171342036283,0.0913203605460387,0.0678745831935539,0.065862119917997,7.75300000000004,NA,0.297000000000025,"LOGNORMAL"
11464,"heavy",2000,0.5105,1.03885240906835,0.498125618535614,0.251340186316554,1.11961845988808,0.436811517995078,0.24799252734264,0.0984592603215361,0.0803629558704111,0.0661011909935948,1.11024268400629,0.444809126042704,0.251032847909251,0.096501541964486,0.0800331511045776,0.0655036799418465,8.03199999999993,NA,0.301999999999907,"LOGNORMAL"
11465,"heavy",2000,0.4775,1.03163516927863,0.477664949342906,0.23357686681473,1.09359477783777,0.419347671565839,0.221926836939919,0.0953559221063142,0.0736567016517425,0.0637941978027649,1.08938093943966,0.425525604347208,0.222639500034104,0.0956647028393786,0.0732653868170814,0.0647696988857439,8.81200000000001,NA,0.278999999999996,"LOGNORMAL"
11466,"heavy",2000,0.4715,1.02798222701035,0.478294510302222,0.281838427465118,1.04532307823434,0.46457952313134,0.270957317724239,0.0884238566827298,0.068190709487468,0.0642358302068707,1.02554384293689,0.486143757424216,0.269894618446039,0.0882410248079803,0.069436102838545,0.0626973383055901,6.95600000000002,NA,0.27800000000002,"LOGNORMAL"
11467,"heavy",2000,0.5285,1.03371549255398,0.521197917653376,0.18910405329018,1.08941347008912,0.47330682828411,0.180327900534078,0.092903728323345,0.0698641599673386,0.0652384982548802,1.07971210485051,0.484057830017413,0.181070490849239,0.0925318086734455,0.0703082774921729,0.0641340404171021,7.69000000000005,NA,0.301999999999907,"LOGNORMAL"
11468,"heavy",2000,0.4845,1.06415188141959,0.475184336713965,0.221441089337931,1.09745420149613,0.42946026563241,0.255725482855335,0.0962317293990918,0.0731629289062049,0.0668070336662724,1.08857230655714,0.438741695964674,0.254368676796597,0.0970343394177526,0.0745352976219131,0.0655943841211042,6.93799999999999,NA,0.283000000000015,"LOGNORMAL"
11469,"heavy",2000,0.504,0.964933602397126,0.487861997990336,0.298888765650866,0.942243768690534,0.518671747539182,0.295015122609585,0.094956659243854,0.0723072708868766,0.065497578073491,0.92982470780531,0.530142141935523,0.297067128463288,0.0956851586749772,0.0735917706431136,0.0651996716254807,7.29900000000009,NA,0.293999999999983,"LOGNORMAL"
11470,"heavy",2000,0.4875,0.944912508200772,0.540471445037454,0.314876935986999,0.908013061285401,0.576170175546004,0.300111836023957,0.0910542373186112,0.0706426479687055,0.0650126828158459,0.88924351634989,0.594945650805861,0.300387608845869,0.0939555140205238,0.0733754081714875,0.0638870520285976,7.16800000000001,NA,0.281000000000063,"LOGNORMAL"
11471,"heavy",2000,0.4885,0.9888961283458,0.531742906393314,0.168604698670555,1.00968834601306,0.50726456311204,0.187391791903281,0.0946892842352225,0.0736302995791892,0.0651518768246846,1.00525394414519,0.512421771268819,0.187305454531964,0.0958695038998605,0.0742927757298272,0.0642910817661462,8.09800000000007,NA,0.281000000000063,"LOGNORMAL"
11472,"heavy",2000,0.5175,0.966258142086898,0.488911340129734,0.324263102986876,0.966506426029344,0.476615821794282,0.3331446865668,0.0930546977957511,0.0677747478884548,0.0642055250062552,0.965962988084102,0.479273413986447,0.333444729630457,0.0933828509411445,0.0680224287156159,0.0646649339490175,7.8950000000001,NA,0.310999999999922,"LOGNORMAL"
11473,"heavy",2000,0.4805,1.01902656963634,0.478420019423658,0.287009689953433,1.05650534616985,0.445265564384561,0.283118106657707,0.0889424960584673,0.0672434007036637,0.0641843829044857,1.05065459015106,0.448893243968767,0.285997326106068,0.088083645723109,0.0666576132606788,0.0625885301858835,7.51499999999999,NA,0.285000000000082,"LOGNORMAL"
11474,"heavy",2000,0.5105,1.06216832817749,0.434168604911587,0.251807998071175,1.0744316676871,0.410148044233617,0.26650000418105,0.092968962448175,0.0667062705065554,0.0622765966479547,1.06935180774987,0.419498268765901,0.262574636153924,0.0950995933561251,0.0686841624603425,0.0640538427014778,8.31100000000004,NA,0.298999999999978,"LOGNORMAL"
11475,"heavy",2000,0.4935,0.929225185119373,0.533795867960915,0.277251437040599,0.925564743890585,0.545106556454644,0.272241852533362,0.0922427002275353,0.0720292816503762,0.0652089480905766,0.912442761902296,0.561847789613797,0.269051583675483,0.0962306958455539,0.0747777450909562,0.0658183206880878,6.97200000000009,NA,0.288000000000011,"LOGNORMAL"
11476,"heavy",2000,0.5015,0.969247973332659,0.533361008464958,0.253849505302325,0.950596332968584,0.556273981597496,0.248815927991609,0.0948558265208352,0.0721576463293335,0.0648012401521014,0.945994664792418,0.560973430810153,0.250804487043482,0.0925995910522138,0.0719371375644682,0.0652020308910203,8.13499999999999,NA,0.291000000000054,"LOGNORMAL"
11477,"heavy",2000,0.505,1.06465426290003,0.4589079827711,0.22249797172679,1.10593991050604,0.427095424765864,0.21635374191149,0.0936441949060908,0.0731274639825554,0.0643301989129583,1.09602658783919,0.438341873326461,0.216370357442023,0.0944636774545376,0.0739202405344126,0.0652199415822008,7.91399999999999,NA,0.293000000000006,"LOGNORMAL"
11478,"heavy",2000,0.49,0.977231737863767,0.508538837098515,0.323287953040025,1.02802184481575,0.465406746867809,0.308388326709259,0.0897280855363524,0.0686013013000048,0.0646678918319402,1.02450497579669,0.47088239096816,0.310863134746106,0.0888861496417604,0.0691505768989501,0.0652522754053304,7.17399999999998,NA,0.29200000000003,"LOGNORMAL"
11479,"heavy",2000,0.509,1.00559174717422,0.51778265940264,0.227603093007396,1.04165681282392,0.493305000077384,0.195661287271084,0.0944790660405734,0.0711457015513045,0.0669602838137897,1.04078682309436,0.496482984496454,0.196796446356037,0.0940169032706516,0.0711932393260517,0.0671862696463008,7.54999999999995,NA,0.293000000000006,"LOGNORMAL"
11480,"heavy",2000,0.501,0.894466098785712,0.562029469820986,0.303653470453002,0.972633588201589,0.487053051414277,0.304369548649382,0.0866191491608492,0.0616340620344828,0.0630421196982043,0.93508716406362,0.526828193617946,0.302870416508986,0.0887398643061516,0.0654943328990896,0.0629873796493861,7.80099999999993,NA,0.288000000000011,"LOGNORMAL"
11481,"heavy",2000,0.5005,0.990809060771627,0.550337954788178,0.201141340409444,0.985417031360607,0.529304102361854,0.23561322945574,0.0910483956783175,0.0658999651718226,0.0659207893007638,0.971487370200545,0.54192051847897,0.238185628842818,0.0922499977110738,0.0667915322342985,0.0660481506780843,6.90099999999995,NA,0.293999999999983,"LOGNORMAL"
11482,"heavy",2000,0.4865,1.02624037030147,0.498144643903131,0.231271060802502,1.10559513227672,0.440345159005774,0.198962477599514,0.0919578636379583,0.0737372005094398,0.0667252293288266,1.10063893186788,0.446069273817788,0.198389209732815,0.0919810715830986,0.0736616198089218,0.0669198140045035,7.87799999999993,NA,0.283999999999992,"LOGNORMAL"
11483,"heavy",2000,0.488,0.961665074640492,0.492405741546269,0.290421294443115,1.01291697009646,0.436731033741116,0.311090566756079,0.0953271165010821,0.0726610200809757,0.0644278924836416,1.00212772490576,0.448364949151925,0.312350455047283,0.0959534657139382,0.0733322415172786,0.0639653463133634,8.928,NA,0.288999999999987,"LOGNORMAL"
11484,"heavy",2000,0.5015,1.04191381937015,0.510898508361129,0.21285888562272,1.05532850519463,0.497661973831683,0.207187740027436,0.0976984897086183,0.0757438231705038,0.0675040496080763,1.03929939553981,0.517383086763443,0.207983053895431,0.0995363485525233,0.077114393883332,0.0682503977471491,7.31200000000001,NA,0.288999999999987,"LOGNORMAL"
11485,"heavy",2000,0.5035,0.970028626255905,0.512931200217243,0.272170550822466,0.88409209838768,0.593838303318588,0.246956537222423,0.0951464776274704,0.0722104214682352,0.0666878192146172,0.874334646999817,0.60476941670735,0.245872342838219,0.0952088403838172,0.0731487100918406,0.066153937994068,7.22699999999998,NA,0.288000000000011,"LOGNORMAL"
11486,"heavy",2000,0.5005,0.933233306766716,0.564802474768675,0.273255217748762,0.989993282758077,0.514097923628794,0.270815595430633,0.0931652458396854,0.0750535437672366,0.0649216443176222,0.981147399784457,0.525549939591375,0.272686065262708,0.0959692204266548,0.0779145852853921,0.0651314760380256,7.80900000000008,NA,0.288999999999987,"LOGNORMAL"
11487,"heavy",2000,0.502,0.981979878169706,0.480445206936746,0.268552510824299,0.967998834703089,0.475888954798401,0.284995730856294,0.0885299237873107,0.0651384463813213,0.0637564215872493,0.952817390930265,0.493808797879389,0.284099622072358,0.0915888815879917,0.0683038987992833,0.0643914821652025,8.81099999999992,NA,0.288000000000011,"LOGNORMAL"
11488,"heavy",2000,0.482,0.997412751783511,0.522589974459625,0.198736256963579,0.989349230105621,0.535754632334232,0.202017870733405,0.101921173987474,0.0790374065423085,0.0631418738543389,0.989027566565633,0.538658124696492,0.202748607216462,0.0976900146825493,0.0780218805688342,0.0629981012641757,7.88,NA,0.280999999999949,"LOGNORMAL"
11489,"heavy",2000,0.4835,0.958421525996949,0.499050776965533,0.234487436234352,1.00534607515804,0.4591168529884,0.236133082531418,0.0938730277695669,0.072904648495157,0.0644868860536063,0.994253017274656,0.46916405019361,0.239308302977164,0.0959860955066798,0.0761469342594883,0.063878959107601,7.85299999999995,NA,0.281000000000063,"LOGNORMAL"
11490,"heavy",2000,0.5015,1.08002433263804,0.43284941486487,0.274065459171024,1.09616604754489,0.410273605130249,0.293848040306813,0.0947204752520997,0.0727441879143336,0.0633710759101065,1.09252478900878,0.414519793859274,0.293696149949837,0.093679776041669,0.0730798498225548,0.0629444801506181,7.53800000000001,NA,0.284999999999968,"LOGNORMAL"
11491,"heavy",2000,0.4985,0.989269391682466,0.495560715894583,0.292560787943925,1.02621726686338,0.46953477183581,0.276808189454472,0.0918159089972063,0.0715800973406037,0.0653357196093399,1.02777264106988,0.470004801479051,0.27481212246516,0.0941179264793406,0.0733277827706651,0.0655618440435377,7.24000000000001,NA,0.286999999999921,"LOGNORMAL"
11492,"heavy",2000,0.5095,0.998086164061198,0.570835297929558,0.220697848135874,1.0723683351813,0.513097280069018,0.206798647496513,0.0928091309014277,0.0717436803363562,0.0661817412140521,1.06907254500652,0.517694609037464,0.206070052132566,0.0942246004334701,0.0721325938991636,0.0669585464648704,7.45500000000004,NA,0.29200000000003,"LOGNORMAL"
11493,"heavy",2000,0.4855,1.00207528678795,0.484531478430068,0.278476305446776,0.972128020298497,0.512953443850084,0.276417323095692,0.0949754398002351,0.0742242014872285,0.0654021968141045,0.96019720341673,0.525619044470226,0.27856578339801,0.0950693846449285,0.0739180710282033,0.0672479298183072,7.10599999999999,NA,0.281000000000063,"LOGNORMAL"
11494,"heavy",2000,0.5055,1.02873414361966,0.479392142661757,0.230770166792415,0.968637621891223,0.541613747504917,0.202762581038524,0.0912045053438981,0.0724340571671991,0.0651560436748322,0.966727981845938,0.544690884287565,0.203808211286096,0.092107512968232,0.0717504540895551,0.0651227010344371,7.19100000000003,NA,0.287000000000035,"LOGNORMAL"
11495,"heavy",2000,0.4805,0.911000366289083,0.518702780840457,0.291915244703493,0.857336455908776,0.568693450754083,0.320344114600547,0.0948895077936054,0.0741608271758032,0.0634498079415565,0.850755612949679,0.577977942222099,0.320978983253063,0.0963732733708727,0.0760879916046324,0.064350473411096,8.12900000000002,NA,0.27800000000002,"LOGNORMAL"
11496,"heavy",2000,0.501,1.01471805679593,0.472250123275021,0.259789257102021,1.01562994508218,0.479609187174927,0.254653469397587,0.0977613360983925,0.0789781457747608,0.0624876792664868,1.00746606577707,0.489144797947097,0.251050100029102,0.0976999032891433,0.077817922002102,0.0630672944361797,6.77499999999998,NA,0.288999999999987,"LOGNORMAL"
11497,"heavy",2000,0.503,1.07570185592379,0.465300422687863,0.254486742221823,1.0493116940153,0.497834377780482,0.224726743414196,0.0927577776429181,0.0718809513227747,0.0656526272368419,1.04650275592285,0.501436296504714,0.225147509807488,0.0936471253959548,0.0730919946820456,0.0653746774490283,8.68899999999996,NA,0.288999999999987,"LOGNORMAL"
11498,"heavy",2000,0.521,1.03538138652223,0.462393320601724,0.292803122885123,1.09834654936391,0.415674170887774,0.291052650092836,0.0964043774982801,0.0730439768062191,0.0642585966528926,1.09919425199307,0.417289127155046,0.287723231001417,0.0970630150156247,0.0743654520717049,0.0644595848653299,8.40800000000002,NA,0.293000000000006,"LOGNORMAL"
11499,"heavy",2000,0.502,1.06978099359582,0.423401593914729,0.252808356841477,1.10033600902258,0.38884708426095,0.252785533918226,0.0892849808764271,0.0691119796101915,0.0637061213028527,1.09439219623587,0.395838354813646,0.251642765109037,0.0884335275801307,0.0682111033491688,0.0633620700109853,6.50199999999995,NA,0.288000000000011,"LOGNORMAL"
11500,"heavy",2000,0.5085,0.99863924753372,0.464581181351877,0.316609466645673,1.04588308644591,0.430507134908886,0.302187518132094,0.0925997736320824,0.0717661961604663,0.0632298263899932,1.04057751775083,0.436225356809109,0.303538555295726,0.0930825033512935,0.0731633291383725,0.063045894608728,7.95000000000005,NA,0.295000000000073,"LOGNORMAL"
11501,"heavy",2000,0.512,1.01512617986373,0.483118076975842,0.249203292981794,1.06341839835754,0.445409867006295,0.236338404580226,0.0965179388192386,0.0752330918242439,0.0636070944330887,1.0629750372277,0.446012531014137,0.23753580089166,0.0962369610474756,0.075976121369043,0.063665880326281,7.82199999999989,NA,0.291999999999916,"LOGNORMAL"
11502,"heavy",2000,0.4995,1.04651371110675,0.464080479419443,0.250842598470633,1.062364501278,0.441324377470281,0.236652615758184,0.0868813356718299,0.0648448052312626,0.0663611101640019,1.05070905132748,0.451651918199166,0.237021530431646,0.089298185537587,0.0682876764244126,0.0646819095236364,7.39699999999993,NA,0.287999999999784,"LOGNORMAL"
