"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11423-1","extra_heavy",2000,0.7795,1.00968367481857,0.568371660793674,0.190872641837574,0.988001167392813,0.628933709334238,0.21861036462672,0.0791096207967945,0.225958038648512,0.0643813548808414,0.98000336548228,1.28647507856993,0.202697514546828,0.0841667266173372,0.476377388832277,0.0645625193372316
"11423-2","extra_heavy",2000,0.7835,1.01936784615453,0.544172772981536,0.161020717073046,1.02956449120114,0.506910393052243,0.147128745719321,0.0744832083198288,0.205727780481986,0.0652149556798901,1.01488866863255,0.882849304530077,0.156881489476031,0.0782259549780112,0.352401083369174,0.063756221824758
"11423-3","extra_heavy",2000,0.767,1.00347060414857,0.497609580208743,0.240403248032878,1.02390999735393,0.463981052386973,0.274834259580511,0.0816443726786429,0.272003169047429,0.0649474995402747,1.02915677104001,0.634682132737627,0.263815008451605,0.0829232109861829,0.386147406783782,0.0641646883235768
"11423-4","extra_heavy",2000,0.778,1.00060160861637,0.536214748774749,0.272874706126772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423-5","extra_heavy",2000,0.777,1.02190644276164,0.39051210506107,0.255606340087814,1.03428472183379,0.406038922282853,0.256680370464565,0.0771247478416238,0.253480065204158,0.0644441779570926,1.03197385197362,0.532080546770275,0.25417508286761,0.079220022448636,0.335473659895988,0.062960180911897
"11423-6","extra_heavy",2000,0.7715,0.939945263609788,0.481156598138709,0.318765510793609,0.971907833370861,0.419584235538036,0.315831038059949,0.0764246511399721,0.23200560523459,0.0622837400373527,0.976150068458771,0.593909146304872,0.31312786468621,0.0787198412972737,0.367138891134609,0.0626781722992528
"11423-7","extra_heavy",2000,0.783,0.97910246239458,0.459039847194457,0.25077780108026,1.01448408390037,0.296744041256325,0.221055586670633,0.0657121493849506,0.14594671629649,0.0659589428963387,0.988144670805041,0.747438211694119,0.24606388604579,0.0756117936036845,0.374282693835796,0.0623842725943376
"11423-8","extra_heavy",2000,0.7645,0.958218896224569,0.557605548080832,0.272336904239411,1.0006467072226,0.501418357099581,0.270726851778793,0.0756582955231788,0.259163483471337,0.0634292880454262,0.993000972175626,0.645940450573844,0.270975872535648,0.0776289035754184,0.317512378390918,0.06406865455442
"11423-9","extra_heavy",2000,0.779,1.0080772943217,0.496099067241804,0.236097638530311,0.976352222716625,1.01826061609708,0.236721888717805,0.0785488620969925,0.359346896496098,0.0633952733441558,0.96914161259188,1.31361344146812,0.236230606254002,0.0803342817790641,0.465911504312239,0.0648171160339169
"11423-10","extra_heavy",2000,0.767,1.02672992719531,0.554420337663194,0.179145543223751,1.06804625183225,0.448383752087938,0.186375629539709,0.0754777294248296,0.222509060417847,0.064617531932254,1.05738080287012,0.723929617523526,0.181978987082329,0.0785541983849095,0.358468836165837,0.0640063365083318
"11423-11","extra_heavy",2000,0.7685,0.964309419433583,0.526576695425673,0.288862809753454,0.989189198891329,0.36393675687143,0.283886819759278,0.0730955971060939,0.159927844116186,0.0644831964887197,0.990046313630528,0.527537366735007,0.285843111742755,0.07582917834556,0.243677884986431,0.0649545191806238
"11423-12","extra_heavy",2000,0.774,0.968844737861661,0.452643133701831,0.308848099810445,0.909257448952915,0.833360605153774,0.303211781659767,0.0741948770678422,0.255458911733658,0.0635727619237032,0.89199859500994,1.15459071495077,0.307866743817276,0.0759571350917396,0.34123909395883,0.0624217152538158
"11423-13","extra_heavy",2000,0.772,1.00327044193019,0.545910882678298,0.277013861629981,1.03271959891557,0.597355630684832,0.273191910188907,0.0795481823280012,0.27537660195125,0.0637936149358539,1.02778230395295,0.729632476115876,0.272125995261286,0.080993076649155,0.333327825432814,0.0643764813299488
"11423-14","extra_heavy",2000,0.784,1.06194495803588,0.450708421008531,0.175740713946377,1.00903458567666,1.00782517216933,0.169074723778538,0.0775562976738615,0.348552993427889,0.0656730240588188,1.005171498057,1.12635106880578,0.175755646427528,0.0791814029195589,0.397101634288434,0.0641588677036957
"11423-15","extra_heavy",2000,0.7695,0.935513940401646,0.461748322703033,0.325367338911687,0.929759083977959,0.3467727333011,0.31235996717838,0.0697187377379442,0.141697233591053,0.0657800289898354,0.912010484902279,0.856388230035297,0.320463627013073,0.0760936594053119,0.345050479539744,0.0648453263097597
"11423-16","extra_heavy",2000,0.7865,1.03226382450362,0.465211989677501,0.243683406545759,1.06892702925148,0.489545611660016,0.247244991093828,0.0848424347535563,0.326580494012863,0.0647943050306901,1.06854856879923,0.582721186138222,0.246113910215856,0.0843662531543094,0.383326532707032,0.0643206337596736
"11423-17","extra_heavy",2000,0.7675,1.06321297168295,0.507600796176563,0.191463476773695,1.08677593360768,0.360915277736851,0.174123712920592,0.0723695971097113,0.172055153991757,0.0663146958880262,1.0730389569834,0.768687724519501,0.18132240920719,0.0776701680306421,0.361950782610445,0.0665442161843764
"11423-18","extra_heavy",2000,0.7775,1.023773494295,0.437425606106392,0.259311638205794,1.02065896505358,0.511237475011398,0.275373082345568,0.0784934074347228,0.268725154745793,0.0650440670133509,1.01162897021202,0.734587784181556,0.279455355213808,0.0826139597977175,0.386425220921046,0.065189412499981
"11423-19","extra_heavy",2000,0.771,1.04268140681778,0.448923662119606,0.18392551443591,1.01524437980299,0.578832373158928,0.191774275570456,0.0761366402027996,0.232034060057716,0.0642647837017947,1.01317337462053,0.707510716795909,0.192747065138751,0.0767448655738164,0.2842900391734,0.0640840508700101
"11423-20","extra_heavy",2000,0.7845,1.02435195634896,0.477663921373797,0.248183923542085,1.0818263579875,0.395760382338193,0.247655911851994,0.0792228329215862,0.307122482825082,0.0646127881550269,1.08457992308995,0.464684167041448,0.244950123643972,0.0818752164709156,0.378413970770503,0.0650834563565993
"11423-21","extra_heavy",2000,0.7865,1.00137279420198,0.539432919682188,0.229818870680944,0.965173161093865,1.00869824219946,0.239269167584636,0.0827976615224405,0.352212289654894,0.0634342601556174,0.96309576635662,1.18474703515404,0.235059058252951,0.0811713576945677,0.404582555290231,0.0629805271337835
"11423-22","extra_heavy",2000,0.7535,1.06099086711872,0.474230713656472,0.167115490020591,1.03880412043813,0.875705663699743,0.184956178346455,0.0782499078265172,0.359248094210199,0.0642472946284508,1.04228157042589,0.930119476504632,0.183233257549554,0.0808808266026215,0.404347057783526,0.0628816120059874
"11423-23","extra_heavy",2000,0.7795,1.01117934000457,0.464357515221464,0.245816808992155,1.02661815850394,0.32786458546951,0.241024967735778,0.0754905150546973,0.161749918147163,0.0654327687461671,1.00393413667657,0.834588060562054,0.248913135505908,0.0835158081057917,0.406505325253297,0.0642236368648741
"11423-24","extra_heavy",2000,0.7795,1.03215098652313,0.52715459099448,0.234572150171143,0.939264104454007,0.783615651629614,0.264145045753451,0.0802302573345687,0.212978076936037,0.0659559285895648,0.925979176683216,1.44225775124089,0.254991456716133,0.0860621564297552,0.403022012834183,0.0651647395134511
"11423-25","extra_heavy",2000,0.7785,0.99264644203801,0.446093277148713,0.253389005320711,0.967548215527625,0.443454319000368,0.248155016112576,0.0763432667763876,0.15939790029066,0.0644160890660721,0.955804212308746,1.11982179322547,0.249274434567388,0.0798304800318082,0.417525591389345,0.063809513546164
"11423-26","extra_heavy",2000,0.781,1.00355231673151,0.489049579871219,0.229831966937255,1.04373848397303,0.598637886326526,0.247401133113268,0.0826096308270106,0.39405413916411,0.0656380768925389,1.04157654106351,0.685568735245761,0.243250455190913,0.0849970586469374,0.46235547284732,0.0662830312463236
"11423-27","extra_heavy",2000,0.784,0.99332404196882,0.492271654151949,0.282530651916233,0.983269410210458,0.682159924591789,0.299663136482832,0.0841740232377006,0.310548484114693,0.0655853945241353,0.987254449731978,0.95827119057415,0.294273881696147,0.08989620778519,0.486534616216709,0.0640609976002327
"11423-28","extra_heavy",2000,0.766,1.0307966966644,0.495799305479016,0.290693024984135,0.993032672680943,0.898153017196109,0.261472040001356,0.0732823990503402,0.275299560824932,0.0657992987900488,0.979459256172088,1.20824712574914,0.276160057025826,0.0771577426094535,0.372711724166493,0.0655895605198891
"11423-29","extra_heavy",2000,0.759,0.955727071370709,0.54110592205936,0.26450497724023,0.993716731421213,0.555287542490676,0.249010311173544,0.0742790234052922,0.285549115045761,0.0660456399897037,0.98388871155511,0.728944615505202,0.254464664676604,0.0783073399153826,0.368609030783146,0.0651262500180962
"11423-30","extra_heavy",2000,0.7915,1.02357299784656,0.562567743029795,0.163107751397311,1.07798908053966,0.297811221620237,0.179133369645461,0.0820306133391652,0.180155801711015,0.0638607699900351,1.06894287837712,0.610780195078969,0.176266005345614,0.0848282857929042,0.351587744683575,0.0652060830722697
"11423-31","extra_heavy",2000,0.7735,1.00342764807182,0.484292931506044,0.234644169967977,0.999323379134376,0.688554728685883,0.235199255026225,0.0800561137668303,0.304473917235522,0.0645489991304772,1.00257239528509,0.799455778340856,0.229628639668294,0.0810332574133397,0.362201201990782,0.0625996132258966
"11423-32","extra_heavy",2000,0.787,0.976995487918116,0.547746629287582,0.253644616729012,0.9301330018411,0.780104167585904,0.228368227614583,0.0754544980500397,0.220792838215359,0.0641711455827904,0.917312218357619,1.22465294684133,0.235907532440572,0.0814359012063239,0.353486779319756,0.0638922090596931
"11423-33","extra_heavy",2000,0.783,1.04638750160539,0.568487107870192,0.159191363279976,0.996207158008726,0.808421057625246,0.161327704141051,0.0810335635593619,0.257378634411951,0.0651439674386345,0.987682022181833,1.21499809353232,0.160694005657351,0.0839577640658612,0.399591969967478,0.0661787038467112
"11423-34","extra_heavy",2000,0.767,0.963715756995278,0.418906268580447,0.320096318433189,1.03438022802889,0.234159769164011,0.299380454480514,0.0682006065383322,0.193780771799166,0.0676289527182223,1.02893951934523,0.395284594210851,0.312250282199616,0.0771141830886534,0.364730385207968,0.0657890602696321
"11423-35","extra_heavy",2000,0.768,0.996522098273962,0.535865543221945,0.214043435434967,0.988646340702906,0.613012515068512,0.22090158244321,0.0769307062361285,0.241654040898291,0.0638071208708737,0.97254183370614,1.18540043891877,0.215183879595312,0.0801977593214089,0.444714944120214,0.0643878497633638
"11423-36","extra_heavy",2000,0.7645,1.00064756122235,0.46344962846562,0.258623539923046,1.06561052055631,0.323475397669103,0.268019078678838,0.0739016836516346,0.284952082875812,0.0654985744941832,1.06173077040593,0.406491560139152,0.268938426032138,0.0760953106472846,0.33939184534673,0.0646932909668828
"11423-37","extra_heavy",2000,0.79,1.01740465102903,0.374082025046603,0.296640410113482,1.05877748665427,0.163228860066341,0.30385282554804,0.0767133466077413,0.155393634020108,0.0635501174515108,1.0571338045362,0.36658289762627,0.305937245149411,0.0806412863351695,0.382807579888196,0.0626990931105394
