"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11427-1","heavy",2000,0.43,1.02588145259076,0.469807751041558,0.222048976221866,1.04119950591732,0.395541916780294,0.223974274301328,0.0566886099710649,0.101173995946801,0.0637345937821068,1.03942683686834,0.424671843569028,0.218036861194692,0.0567851217245225,0.105438703762755,0.0642151085212975
"11427-2","heavy",2000,0.4215,1.038524697329,0.500873658657794,0.175832435055004,1.0491117126055,0.490673047175556,0.160409824331132,0.0529160408978836,0.11145588000682,0.061701905975662,1.04096082741583,0.53149835363328,0.163676221817151,0.0539248768431314,0.119786199849766,0.0625552099489278
"11427-3","heavy",2000,0.406,0.967376064266957,0.52989089206457,0.268882831234094,0.994509703394704,0.425817836308137,0.27512686074825,0.056127544665713,0.108492943603542,0.0620119911108143,0.988194081997459,0.469228258810243,0.276813121361108,0.0568627306244603,0.119161948384871,0.0619386769891877
"11427-4","heavy",2000,0.3995,0.995010079918145,0.439310897593392,0.251176191001421,1.03037013216572,0.342943646535537,0.251774345110816,0.0546395711337535,0.129642819931355,0.062217295530446,1.02784444845515,0.3550913611917,0.251462038265583,0.0566897307188585,0.132563638916094,0.0631496385786213
"11427-5","heavy",2000,0.4,0.967778646599943,0.496473981272671,0.320271887524838,0.991191294187786,0.408708883176161,0.322133122446285,0.0578514686489186,0.117420722330707,0.0646762364173663,0.99174961908561,0.421400495290535,0.322643576602544,0.058028435805496,0.11909489719311,0.0633644586114631
"11427-6","heavy",2000,0.414,1.01664654132712,0.483780896263344,0.182848876693092,1.01723190689831,0.479401880803793,0.18790260787104,0.0557066992679168,0.105965520062398,0.0641795537957117,1.01367225545132,0.510303163302862,0.1876910806156,0.0554464480922209,0.110780888229752,0.0625726332888876
"11427-7","heavy",2000,0.4205,1.03361779894322,0.411995321119183,0.323227053221664,1.03153564574586,0.408157472141939,0.327378207153078,0.0551653269307356,0.112794374893064,0.0624946470621037,1.0280427459095,0.435135739956856,0.324896883252117,0.0573091715752837,0.120848724007385,0.0632487873421719
"11427-8","heavy",2000,0.4215,0.995757320827855,0.603613514226833,0.237020363800213,0.999629179030159,0.550407924228097,0.238366370872657,0.0566908985255648,0.100183325112459,0.0644070181671115,0.994029702183184,0.596131084252006,0.238481122185268,0.0571783601691218,0.108405035312279,0.0635093450694462
"11427-9","heavy",2000,0.407,1.02442569512454,0.589251976587321,0.276371837009847,1.02789348299068,0.564988916452716,0.276945985436756,0.0550539232615171,0.108033652121939,0.0626067260580479,1.01503839639613,0.644771647290716,0.278147420253953,0.0559386934371409,0.119848459293419,0.0631229220200122
"11427-10","heavy",2000,0.4115,0.993142234662438,0.56152004957948,0.26479700991056,0.951902354238127,0.695266147104959,0.28412374099694,0.0562540848939132,0.120744461836537,0.0628360008825614,0.948406662384201,0.726218241229917,0.283217732747634,0.0563889652236944,0.124370062434678,0.0625602539696357
"11427-11","heavy",2000,0.397,1.01741320115715,0.451701113246466,0.277357306203732,1.02826696948004,0.373285389206395,0.285771872163566,0.0537127923563073,0.0998869117118729,0.0610482888967684,1.02395504598507,0.408597639283055,0.287223232638342,0.0550781414515162,0.113163028283464,0.0613097741514372
"11427-12","heavy",2000,0.4265,1.0507622721497,0.462727075189702,0.211319911021447,1.05698488567878,0.416554203646383,0.203886952977642,0.0555751742418929,0.103935389475246,0.0648690063449476,1.04843957658723,0.475168871327481,0.206679062134599,0.0569204302845616,0.117568893544159,0.0646090304280865
"11427-13","heavy",2000,0.419,1.02329729754895,0.45564909284406,0.278659298549217,0.983828912623223,0.609342706473451,0.292001666280598,0.0592771408858787,0.134062557029312,0.0656303893595635,0.980755399992976,0.629364249388096,0.291186807661156,0.0582143846929223,0.136513320138197,0.0653790992781747
"11427-14","heavy",2000,0.4155,0.936244493718633,0.511450818162513,0.256473602241593,0.919952065661783,0.551821800874418,0.264526354210757,0.0582504150923248,0.124444894357771,0.065651987932144,0.916654660011861,0.583164815892055,0.264326236364822,0.0587626320382326,0.131313942248083,0.0641159370756962
"11427-15","heavy",2000,0.405,0.968438259419916,0.522717501695625,0.222954376154745,0.956271117998253,0.586094676474339,0.221525777022213,0.057471821346966,0.126750541347028,0.0631514063386765,0.953625218087631,0.617857263863353,0.219365992268099,0.0568331181694832,0.134432995268902,0.0627451303693009
"11427-16","heavy",2000,0.4135,0.951224583239423,0.427717518620511,0.2946561799081,0.956002424051555,0.378630719671552,0.302740544464015,0.0560637720094365,0.106997809238647,0.0655894296062564,0.948458369629795,0.432970736745221,0.3011484899057,0.0575570561549869,0.12043328208975,0.0647921899142227
"11427-17","heavy",2000,0.4225,1.03085915453273,0.452630440075546,0.223175161882756,1.0418789710705,0.40787545084611,0.228524748964952,0.0560826748619623,0.113841539727561,0.0656349631273864,1.04065728359938,0.414961151854395,0.227453917120054,0.057003025597132,0.118833899622762,0.0650283696440824
"11427-18","heavy",2000,0.4155,1.01622702637794,0.411932483396064,0.281195342720144,1.0492070902711,0.289119931276493,0.284127603550576,0.0575221245013921,0.118654413986651,0.0651924691401179,1.04900440468919,0.301522829348579,0.285021911272705,0.0581803859388676,0.128831191485583,0.063471924345856
"11427-19","heavy",2000,0.4085,0.999345937151604,0.501340062082047,0.237846358800937,0.988188158824846,0.581508261185387,0.243360533379943,0.05600999830628,0.125120373328656,0.0644941622742204,0.987498639938925,0.60276113467388,0.24143909069189,0.0571596537391243,0.131562667590297,0.0635436521935649
"11427-20","heavy",2000,0.408,1.00817447503098,0.434807555689464,0.236181163311082,1.02421579411422,0.383930291862864,0.235294533835397,0.0561743229327599,0.119257385013472,0.0662453236940486,1.0231178187097,0.405275375161073,0.237001079092795,0.0589742802665197,0.133131954096704,0.0660975058640164
"11427-21","heavy",2000,0.427,1.03628222756393,0.504531507048423,0.201939892093574,0.955025549517089,0.863554359004013,0.199659634131772,0.0569596189326264,0.13418273970867,0.0625463347917248,0.953847952040816,0.879911418119687,0.201169989473573,0.0590283869920636,0.137405464655063,0.064750680412486
"11427-22","heavy",2000,0.403,0.965313486819647,0.574225634996166,0.278163832737386,0.968420734957091,0.53426912660136,0.278341358555435,0.0548323109444273,0.105221680355262,0.0614291670485654,0.968509344781536,0.563646512809069,0.276864498305224,0.0557346782325656,0.114105228537501,0.0623278285584903
"11427-23","heavy",2000,0.4135,0.955652494842022,0.554621601820777,0.23643399700025,0.981028123073588,0.472429852433083,0.239622631730457,0.0589188633702614,0.119863604497314,0.065840502212283,0.981669909186038,0.510307223555161,0.235584276261837,0.0585237232427111,0.126695100146845,0.0656084434265194
"11427-24","heavy",2000,0.4195,1.00016616947979,0.533233199605825,0.210879544530573,1.02389687617939,0.32142424793907,0.214208031448483,0.0549857977697724,0.0723841558343204,0.0648333959048202,1.00826393480701,0.430253355558948,0.217620354385919,0.0572546514562248,0.0965599193971584,0.0670516599737508
"11427-25","heavy",2000,0.4045,0.994298393124885,0.536200707779967,0.287533227401139,0.990724057669591,0.501703172904243,0.298805307580191,0.0587413133750958,0.105866232044339,0.0669588980279034,0.991169336505569,0.538585038696111,0.294880573166871,0.0596887867722673,0.118533676264334,0.0651044397396296
"11427-26","heavy",2000,0.413,1.04571529038741,0.438837794909447,0.176301180748125,1.06001707747963,0.355986871805584,0.178904174247516,0.0564722434264546,0.107918234653732,0.0637996787171276,1.05771625709484,0.391081926236704,0.177575879287561,0.0556597903653661,0.118879815214289,0.063052167204097
"11427-27","heavy",2000,0.412,1.05583632421049,0.486203372184613,0.165823949869057,1.04005440062103,0.529749585004558,0.164991814839863,0.0568571228536215,0.117123300401217,0.0636993579843189,1.03216155242499,0.559675897037081,0.169622545207267,0.0570696160480263,0.121463654222829,0.0642733598098386
"11427-28","heavy",2000,0.3975,0.989098864027002,0.487737805352092,0.296817094773156,1.02467623099679,0.374245632487218,0.290645265991034,0.0556635986236364,0.114062047590751,0.063713144159838,1.02211705477108,0.39441877670223,0.29081207497331,0.055881558301741,0.11865565370999,0.0645283261860765
"11427-29","heavy",2000,0.411,1.04264665456685,0.470602097664433,0.20284296785154,1.04627841574596,0.485531340132792,0.204770342255071,0.0574246237183941,0.120632342834085,0.065351095546211,1.04143163940017,0.505843202010874,0.208522093855802,0.0588431639977461,0.126886349768416,0.0645100258165695
"11427-30","heavy",2000,0.432,1.01603378199087,0.548462776695332,0.19989614355025,1.03170337525707,0.484921153162629,0.203354518808315,0.0565985476818976,0.108541562887344,0.0637112493095259,1.02669456370972,0.544051006487499,0.200117077361763,0.0573372634580407,0.123310705977897,0.0635888746830947
"11427-31","heavy",2000,0.427,0.927305377997888,0.708750951803116,0.251212130699052,0.910164619839628,0.765182962354472,0.25481717435204,0.0596650928338477,0.122200757398968,0.0656921319108277,0.899189922745686,0.856641576869576,0.253118927914108,0.0601132986166451,0.136222604519744,0.0656176355259672
"11427-32","heavy",2000,0.4245,1.02344307536563,0.480919456336661,0.254760925599884,1.01179058494736,0.523808395394641,0.261277919832856,0.0599874842980468,0.12624630079528,0.0672781289683104,1.01037984503084,0.539951826488815,0.26306430731572,0.0600988005057422,0.129967198583301,0.0662203562835517
"11427-33","heavy",2000,0.4085,0.995924092574279,0.566091286434326,0.287610760704519,0.994720968592446,0.580439549272842,0.296195631519654,0.0601835925190144,0.13180343015467,0.0664395810085158,0.98898314745125,0.623062964088826,0.296682131193472,0.0599834334853693,0.143119729829983,0.0654789701727193
"11427-34","heavy",2000,0.424,1.0015342447018,0.535868167872182,0.225050374009211,1.00960982768893,0.515427137073887,0.221365539890546,0.0573300104805648,0.119673040368478,0.0614382069337675,1.00760479651515,0.534783221439014,0.219931165869806,0.0572718770617139,0.122230306577541,0.0612181054099999
"11427-35","heavy",2000,0.394,0.968251665122189,0.465601857639931,0.328656324449955,0.965796274202437,0.433366895911385,0.336533849108051,0.0553909425776591,0.096583368271572,0.0630737408151317,0.958168454685655,0.483627828419487,0.33859666513362,0.057471959226625,0.111042502761442,0.0647820894818815
"11427-36","heavy",2000,0.4045,0.994069495702993,0.602663144618752,0.253583793422196,1.00557912491358,0.567320924900878,0.24707684541682,0.0566795123953675,0.105414697551186,0.0635183299017356,0.997595363507349,0.634570961438074,0.247883430290486,0.0573183737451335,0.118462510715021,0.062584032593942
"11427-37","heavy",2000,0.406,1.01657122036866,0.465100608187538,0.240684585297004,1.03245608870595,0.456190626799547,0.232906536310016,0.0574729164595073,0.119928717873754,0.0649260140599571,1.03049418646573,0.480366476454895,0.235414451342919,0.0593470278042649,0.128709373257408,0.0650359748116691
"11427-38","heavy",2000,0.407,0.996121433180382,0.525749676885461,0.266103982260802,1.00211549363639,0.486147199645465,0.275870196950733,0.0550331557731279,0.11663006028787,0.0637871308440758,0.996736761904645,0.520640736819433,0.276607095913045,0.0570156138614471,0.126908958762764,0.0646016020848293
"11427-39","heavy",2000,0.4,1.09881050409713,0.39895609263497,0.183832815439443,1.08594537003451,0.465180223132856,0.180318321432767,0.0560893305277245,0.119214308887326,0.0633565840246487,1.08681760887913,0.479892225711685,0.179937418387455,0.0559112268581425,0.12507400927321,0.0621095688025533
"11427-40","heavy",2000,0.392,0.967771237239069,0.532931724147966,0.272091820036465,0.944941705317258,0.602881362643568,0.27893957546095,0.0561116114351855,0.122050774835066,0.0642444046177853,0.945081971142188,0.627164602224168,0.276214663296139,0.0567904940290185,0.127517697339583,0.0643038675306008
"11427-41","heavy",2000,0.428,0.985105231983674,0.422948949747515,0.234616398753256,0.968502241414034,0.483419197539254,0.23912465409069,0.0567374106264733,0.119964619942868,0.0621615569305105,0.967847922336794,0.494858944742099,0.24048883026978,0.0562725663560284,0.123105623196405,0.0628467278604221
"11427-42","heavy",2000,0.4225,0.971469810625264,0.435072016698555,0.322597674368394,0.986329983571889,0.388376183873039,0.318224441191787,0.0573907095677454,0.117371998550792,0.0625763422185082,0.979564936204273,0.432653308299829,0.317937149287422,0.0571745197980294,0.122964729628159,0.0641184101366323
"11427-43","heavy",2000,0.4115,1.00416539307631,0.49170296489248,0.244099176780562,0.974610150792246,0.559774986715188,0.24881021263557,0.0557384028624214,0.103922093926804,0.0638789294833511,0.97343954965286,0.590569259784235,0.247068660856161,0.0579341017894076,0.111941587561273,0.0641903211592597
"11427-44","heavy",2000,0.416,1.05555513335911,0.434287617122737,0.19447894411372,1.06915845492306,0.398841860502698,0.199881807892989,0.0559934564890144,0.127873922315343,0.0630979700226759,1.07297323682042,0.399149668903817,0.197947728590258,0.0568837068937619,0.133555925956018,0.0625393213798716
