"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11425-1","extra_heavy",1000,0.781,1.04505195319556,0.451634907961568,0.186236542940242,1.11430213256681,0.162382966648111,0.199199271627604,0.10219463100004,0.268739019077073,0.093554494958507,1.10037065216199,0.474730856749744,0.200322016492953,0.120329338930952,0.735898664484629,0.0925017866448253
"11425-2","extra_heavy",1000,0.773,0.931892762420644,0.482083520956247,0.307209416786211,0.827481021793544,1.52065045274349,0.321187425686825,0.121686936829738,0.617506967451802,0.0906448826255281,0.822101414544643,1.76134560294805,0.312428754319446,0.125143531631299,0.721173011983918,0.0886942590524666
"11425-3","extra_heavy",1000,0.771,1.02074763983975,0.602891391660228,0.215960507530795,0.995360222873162,0.554293775267082,0.204607783586141,0.106014365955746,0.237946174198505,0.0932890210508975,0.959061993470277,1.42047226529031,0.212561688577954,0.11593334145564,0.586983941602652,0.0923614634327621
"11425-4","extra_heavy",1000,0.796,1.02397503622145,0.509168325877958,0.180092257559056,0.959177460134424,0.529445848867008,0.149751219197777,0.105862041725014,0.216064889364647,0.0927786820591917,0.918236738310082,1.46305047656995,0.17036806083973,0.114981220486176,0.56900764234133,0.0905566822478127
"11425-5","extra_heavy",1000,0.773,1.06515834789824,0.525208519480735,0.192950816746358,1.08414708991697,0.82643793600858,0.168164985237098,0.120918480855955,0.564712062296688,0.0953713781789927,1.08719493916236,0.897430417127823,0.167927351022621,0.121295478389003,0.639296563097481,0.0963444694035299
"11425-6","extra_heavy",1000,0.768,1.0335459115541,0.456059017344602,0.28654245957528,1.11013147893069,0.295751177390966,0.274695039134655,0.103378255858511,0.43441458805251,0.0895229825192027,1.11430849779031,0.412986825714514,0.272136742688199,0.11453478610499,0.688586122261966,0.0911449437051826
"11425-7","extra_heavy",1000,0.765,1.03256869621962,0.420842705581107,0.198362022913057,1.13372900394076,0.0490386434599016,0.205847274878005,0.0988203121307747,0.141795227157901,0.0902346521855491,1.12916195237589,0.184882802211773,0.208773407622951,0.112339966434553,0.563540853322664,0.0933839605585366
"11425-8","extra_heavy",1000,0.798,1.00531484083396,0.536999660739679,0.250946610441514,0.977932211264223,0.430777765228569,0.253055199876191,0.10902784512389,0.220432017914421,0.0917902927822922,0.970836450795875,1.02109425012697,0.259569157539527,0.116879269379888,0.561571929380427,0.0905463940493782
"11425-9","extra_heavy",1000,0.772,0.974226406183093,0.649690507810752,0.249802816562003,1.01245219130633,0.677861854252475,0.264257836946517,0.108520587954532,0.408303322889413,0.0906570472415568,1.00729297427549,0.833695015725733,0.266024253509704,0.109760221977007,0.493270483589385,0.091721408293963
"11425-10","extra_heavy",1000,0.766,1.04529236963098,0.413106961038181,0.28500172842336,0.991088562940896,0.789038142591358,0.325067606419689,0.125506523767157,0.453505933435613,0.0951375914905895,0.977972016021391,1.18750512261863,0.311293322429426,0.124341002007571,0.631926350754009,0.0906900094559685
"11425-11","extra_heavy",1000,0.767,1.07682515376494,0.500099131520628,0.172425805060003,1.05101943838782,0.76426361680339,0.153208644264501,0.107780623186923,0.378788075799616,0.089527499820155,1.04760161178834,1.18094873110189,0.152769873894601,0.111853643907179,0.604889041057718,0.0893070578203465
"11425-12","extra_heavy",1000,0.781,1.02918077441367,0.534603360178752,0.244632182453899,1.09121064334003,0.409948364091181,0.238532296996718,0.106787449595656,0.354999895995643,0.0880291133891999,1.08693646782275,0.764664793343154,0.244859036894488,0.114063611579291,0.729041827397466,0.0894277857134788
"11425-13","extra_heavy",1000,0.761,0.96968325684762,0.582932218598376,0.268732060284934,0.89746680037994,0.731210755968231,0.299941220288621,0.109304271120597,0.263985406180872,0.0915870952645312,0.875491270724374,1.65465559377565,0.276649462913056,0.113135563023903,0.572217767768446,0.0906049825781619
"11425-14","extra_heavy",1000,0.768,0.875769987590942,0.588541547155681,0.249333860540074,0.852170216293894,1.02473235797233,0.271126926165957,0.117985157923884,0.496190246532956,0.093954422724042,0.842029298836986,1.54253166707123,0.263214804550814,0.122621987711329,0.734276882638504,0.093186289128677
"11425-15","extra_heavy",1000,0.776,1.05759291440531,0.471395723517875,0.0946910591952909,0.991671051601518,0.788404494628371,0.123615525015692,0.116709639917512,0.367693134208621,0.0910245355718132,0.977727588257017,1.21604467882004,0.121612133926778,0.118080185986427,0.551909227225342,0.0912329101448498
"11425-16","extra_heavy",1000,0.761,1.04154322653658,0.624361962683101,0.226929124624262,1.03687296129813,0.51411025887857,0.195883656841675,0.0987437331278844,0.193519193395301,0.0937813352932559,0.968118046056483,1.77396496979328,0.225161548450402,0.109374654406633,0.609880344683612,0.0897387585991708
"11425-17","extra_heavy",1000,0.761,0.955863467068332,0.458696175912005,0.292631476267312,0.937518593481631,0.705407295254878,0.292712738042328,0.111113444207348,0.37053430026839,0.0909223857132442,0.927338475696363,1.03139194789005,0.288429950978892,0.115223106420867,0.546013156159385,0.0900826825114611
"11425-18","extra_heavy",1000,0.774,1.00540880970764,0.560279136932445,0.115956059588556,1.00652523853462,0.458795960524843,0.0538303813561847,0.0950828796042255,0.192592272461039,0.0990217219203546,0.938439931169991,1.41894968586788,0.0912671877515143,0.110907922532992,0.548724900192776,0.0938133196667053
"11425-19","extra_heavy",1000,0.777,0.988717007017507,0.565237769295538,0.202779529383407,0.935998295080339,0.483642159208776,0.262230087910657,0.117348735398231,0.218469524521472,0.0936366586162808,0.908819558645801,1.46225662015575,0.226995906167935,0.119876805596082,0.597843278996327,0.0901122521741362
"11425-20","extra_heavy",1000,0.77,0.945727938660854,0.630221825465744,0.325004187290504,0.868181258546644,0.535563835644159,0.366665143797546,0.109669860904368,0.193553575812204,0.0929053607968543,0.865864589788855,1.46994341607954,0.343909774633599,0.113207233282967,0.541322262419973,0.0918171561549784
"11425-21","extra_heavy",1000,0.755,0.936033975793636,0.548140857010945,0.270860531960011,0.943584164225604,0.759226676176289,0.27642765270405,0.103236815944244,0.458684964898384,0.0893384941037373,0.934182364228495,1.081243818809,0.283182950830698,0.109559037805618,0.676286014557034,0.0910586246761541
"11425-22","extra_heavy",1000,0.789,1.03245156672151,0.434496512589798,0.29151460105181,0.995338007029541,0.872384945096885,0.308099069879849,0.120021675597277,0.4994033040105,0.0911339853452387,0.992539565409087,1.15657083705683,0.296088724304892,0.122455607334884,0.687196350447308,0.0897335402137445
"11425-23","extra_heavy",1000,0.776,0.955908238572717,0.563211667513538,0.319837401095349,1.01951834627601,0.34661735409867,0.293966298562641,0.098258386108218,0.265839505378399,0.0939519932461912,0.97527739318128,1.00184460076604,0.308036607259507,0.114066906218153,0.674051269625942,0.093680899989298
"11425-24","extra_heavy",1000,0.799,0.996077976965046,0.395003125186855,0.283007633330068,1.02942548018026,0.19592367862205,0.272511438988407,0.106583466925271,0.189530075993997,0.0884658049981027,1.0106925656886,0.563078680181261,0.270995685027508,0.116911843418013,0.516009262392619,0.0892644740127345
"11425-25","extra_heavy",1000,0.804,0.864890989173512,0.673901881129741,0.354709815130068,0.948014263492041,0.284870147877825,0.351235687129113,0.111185022439493,0.20879319242194,0.0928867357762486,0.944985047711323,0.731426992166581,0.352433682565365,0.119838502760602,0.579224574393537,0.0911587098633276
"11425-26","extra_heavy",1000,0.772,1.04757861922659,0.456775865374866,0.275427074599587,0.983447661860103,0.659673567087908,0.248978757996351,0.101356403018371,0.251685816646645,0.0892121366930631,0.93756723190469,1.70357500646124,0.252577852733756,0.109676261632877,0.594787021262441,0.0903970069888778
"11425-27","extra_heavy",1000,0.768,0.976335199118644,0.579949826880894,0.239768893143566,0.994065272141344,0.76208409673455,0.247247396169632,0.109808178596684,0.455476443981261,0.0913377570775525,0.991742925077104,0.911764924305045,0.251067921829584,0.112340369179801,0.552639281511027,0.0918422322485083
"11425-28","extra_heavy",1000,0.759,0.998333050539905,0.49752513003293,0.229692392335953,1.06410806105819,0.390483279995944,0.221561003479521,0.10072408551134,0.377103713457556,0.0882111219130389,1.05895075793979,0.601067358825315,0.226217108859197,0.104272764150106,0.594680728400916,0.0886584248833456
"11425-29","extra_heavy",1000,0.757,1.06369636824377,0.472750331053261,0.260204446508037,1.10785875153938,0.45307740332418,0.254866267317317,0.11049383374331,0.395923329954637,0.0956316586797643,1.1040721462175,0.700046824626583,0.25108032030934,0.117059390800173,0.603155721608246,0.0970221181597118
"11425-30","extra_heavy",1000,0.774,0.97111442913686,0.558135329261029,0.271045763894697,0.961080907889374,0.890529322848619,0.248026833110218,0.105225756545815,0.420226428919176,0.0901119540612973,0.955709467805159,1.03949918110295,0.251654636588293,0.104770138665957,0.476493301117309,0.0893080783699936
"11425-31","extra_heavy",1000,0.793,0.904094438501949,0.563176724071811,0.284526239344033,0.927422882318698,0.813957317086093,0.268765379636732,0.11741408831676,0.514949498427938,0.0954098111804643,0.917948091318385,1.07613757110941,0.269480843545816,0.125968069514638,0.688986613558723,0.0946793507196107
"11425-32","extra_heavy",1000,0.768,0.9834212545822,0.483471962167605,0.282346337080668,0.953815469465456,0.33464772941489,0.276124191288682,0.101266154128058,0.142724728983221,0.0916755482948509,0.928710125562921,1.25336946493423,0.269489912551989,0.110678611891496,0.525895327021903,0.0887449980931218
"11425-33","extra_heavy",1000,0.772,0.977464400073253,0.479570950255365,0.342320534156202,0.918009848836877,0.825947817828642,0.38543485299681,0.121656155841391,0.421736114723213,0.0961337107562702,0.923336755360113,1.26501143733263,0.362955304927222,0.126172283581589,0.675253278550255,0.0925491137781882
"11425-34","extra_heavy",1000,0.779,0.97831745016664,0.592442242670558,0.273872098380785,0.992744951871381,0.504841738446207,0.238627757214493,0.102444368577598,0.254852149678452,0.0946320755459594,0.938194854242803,1.5571096431153,0.253031357570918,0.115244265372348,0.716359923559228,0.0939036552410689
"11425-35","extra_heavy",1000,0.785,0.954444135318722,0.54485768574899,0.205796646041048,0.85997491253555,0.551431266304727,0.279639124001085,0.123310758990534,0.224162516898056,0.0968730651430803,0.817069696847928,1.89711641846608,0.237084868872372,0.123416565467261,0.66098496241132,0.0931128491226833
"11425-36","extra_heavy",1000,0.77,0.9642311770499,0.483980025778001,0.287723014105216,1.00323952178861,0.374033900570379,0.283970566876608,0.102673465362163,0.315915846685758,0.0922777811983911,0.996380382560502,0.673956925848328,0.290313634929068,0.114249810604701,0.608196830267899,0.0898464200830299
"11425-37","extra_heavy",1000,0.75,0.935941756650889,0.481262487675871,0.274339617025449,0.895808443340403,0.867906749834414,0.287803395953081,0.110849948140003,0.436778166598225,0.0945047921290625,0.886533917810044,1.16576841729429,0.2848675978921,0.114630132994542,0.586566954802153,0.0946516463956267
"11425-38","extra_heavy",1000,0.765,1.04782512042811,0.466374372671248,0.218619656192036,0.992100575367926,0.892234212394444,0.163827657211999,0.0995918213114523,0.352135962539467,0.0930813741896736,0.942896991403193,1.5489102549631,0.192041868569979,0.106057885048271,0.564753223263773,0.0919719552397628
"11425-39","extra_heavy",1000,0.781,0.986742649319819,0.553284969758497,0.259309236082237,0.885515201437349,0.578877366001661,0.320820198742437,0.115191377897255,0.215456538415965,0.0942633620247543,0.884397791349188,1.54904830305784,0.279329014287818,0.115955576640226,0.58968406333112,0.0903401499986408
"11425-40","extra_heavy",1000,0.801,1.02168884537807,0.516023015726636,0.215022486933659,0.960661024166364,0.504111871604283,0.238459835654974,0.114707265143813,0.217241496449404,0.0923683838150029,0.966818356077487,1.16524907163525,0.20796326903466,0.119829491144197,0.542271221130103,0.0913882951267172
"11425-41","extra_heavy",1000,0.777,0.950110886499853,0.558738512349004,0.274740957285148,0.995586740196388,0.47807668581105,0.297334102094284,0.116499830691053,0.39659499325105,0.0924711429961729,0.990880040134875,0.752433289684187,0.290119372445654,0.116497906713402,0.617926927745133,0.0912325586080927
"11425-42","extra_heavy",1000,0.774,1.03196066978462,0.462770253643412,0.234739353723876,1.0912751019747,0.235340093799327,0.250442955742926,0.109193261193988,0.32093212577339,0.0860977097031787,1.07577172316387,0.51334161777127,0.242535213422042,0.113982184592703,0.602626717378867,0.0857062651052873
"11425-43","extra_heavy",1000,0.785,0.936658797675641,0.532129926676784,0.372956389728124,1.04295347220086,0.260446260437646,0.366761194833987,0.115420922702721,0.385906995955978,0.0919069446497656,1.02858888585762,0.518780225401168,0.366144712053552,0.123096906723942,0.711911605000225,0.0928396034111363
"11425-44","extra_heavy",1000,0.755,0.941430801932244,0.509194815748916,0.245538072310059,0.911983740013665,0.392783456466391,0.245975716773268,0.0974603934523388,0.175549550624342,0.0888532233205112,0.887004688576042,1.261602639839,0.251637753551426,0.106648907996587,0.57175665468685,0.0878297447039309
"11425-45","extra_heavy",1000,0.769,1.03371616227462,0.46228932956462,0.267897348713303,0.970706213884314,0.66338360322483,0.280432375979957,0.105942003732284,0.288761122747265,0.0911112431821993,0.937108505162826,1.40965368374808,0.288252776490062,0.114615925786853,0.593279594789086,0.0912567364954399
"11425-46","extra_heavy",1000,0.77,0.947538193585275,0.492137881239448,0.274598427312865,1.05971445852185,0.102636262782538,0.255224086543522,0.0898587101259455,0.195392932548982,0.102210941804997,1.04545716700573,0.294681441817464,0.272322667868043,0.108832456844091,0.541630241592294,0.0944543845182151
"11425-47","extra_heavy",1000,0.764,1.05384552139024,0.468309885626167,0.221052627801467,0.915482660001748,1.09938865145222,0.271117228806415,0.113757903729101,0.372518458710983,0.0892715671906562,0.914942920890223,1.89655365718418,0.243933779152647,0.115901983178349,0.673043258586513,0.0868298432738898
"11425-48","extra_heavy",1000,0.754,0.991298085696367,0.525582296125304,0.186142575844113,0.977950255755785,0.930357293088515,0.174357688644725,0.105643846095531,0.466798679949735,0.0916654285605173,0.964112934229298,1.36322018543717,0.184563789299776,0.110963855671652,0.69638382792147,0.0912796909558307
"11425-49","extra_heavy",1000,0.772,1.02799483791398,0.354465902318254,0.281452429728387,0.990352661501485,0.434388527977932,0.280582571672063,0.0963556184679316,0.251600107313818,0.0887266658844185,0.984725061601287,0.713624909160244,0.285883686571385,0.105019334011299,0.431878914216595,0.0884280642133045
"11425-50","extra_heavy",1000,0.8,1.03375910976893,0.431374948603101,0.184628651364772,1.0628475050787,0.175795019399955,0.174527846466717,0.10117477108097,0.138929677290608,0.0927795250161862,1.03418948074746,0.811964531352354,0.187039151563345,0.114910069164272,0.615200053671955,0.0915892266791216
"11425-51","extra_heavy",1000,0.761,0.970645808876054,0.616112313539015,0.237157216030462,1.03219266227801,0.655127330069563,0.228013432477797,0.109705564905898,0.480392367125894,0.0960476484198343,1.02208823185478,0.846183150621159,0.23396926271571,0.112305280174541,0.611707062697004,0.0936636906479153
