"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11429-1","heavy",100,50,0.49,1.06894046014126,0.546168788425898,0.0863882545174954,1.11182025694481,0.462948006422391,0.202596653340689,0.244335141821296,0.436567153438321,0.271537798549354,0.999650672963966,0.729643612236553,0.223978032948518,0.235948244751238,0.594888385616282,0.264181210990451,38.468,1.01
"11429-2","heavy",100,50,0.41,1.13303762887684,0.580681663945192,-0.00955534453361955,1.19640729625611,0.312748540115867,0.01879866078236,0.230282189619647,0.694509905352466,0.287287183779453,1.19616125100287,0.365387002847841,0.0148806095288955,0.237704804823527,0.907067853765637,0.343993168423694,34.217,0.884999999999991
"11429-3","heavy",100,50,0.54,0.980507585402234,0.513054403350354,0.236708013599716,1.0009215718946,0.642647151466329,-0.0214371546688284,0.184705356875251,0.363497935252018,0.288540827646451,0.934682242156446,0.874671582394932,0.0855393805293229,0.205882965234057,0.555480521023907,0.328163459066611,33.062,0.959000000000003
"11429-4","heavy",100,50,0.43,1.01621913423173,0.525227227208057,-0.136975092186816,0.970678991154289,0.668712621190723,-0.0449031361026283,0.267474065223867,0.660071396330251,0.323473908250207,0.965221047787699,0.73273579795642,0.00582482682934391,0.263002556259241,0.747778592175204,0.319606701218017,27.856,0.835999999999984
"11429-5","heavy",100,50,0.41,0.693592192060227,0.811737056656012,0.127436084160406,0.838645056166683,0.360880476651929,0.208143354843806,0.24904327111866,0.470950023552013,0.325021234045575,0.820039738776251,0.499103440789012,0.181418813428903,0.239301014286879,0.502325639494196,0.315294188258692,31.46,0.683999999999997
"11429-6","heavy",100,50,0.46,0.928807439412673,0.533477840553564,0.201670292120769,1.03899050732406,0.0940691883570288,0.26833276209351,0.214877522356913,0.550238963951347,0.317712128874448,0.990024641057023,0.221295809656655,0.354409709880961,0.249491479214906,0.673872979913775,0.317254843812462,34.905,0.891999999999996
"11429-7","heavy",100,50,0.45,0.857868387403047,0.344716183173485,0.512825026563537,0.879695935757652,0.298068743304348,0.531909870514319,0.247361036462894,0.592130806506841,0.293928248117383,0.9028578121418,0.375672907484792,0.481317123268717,0.244994169942821,0.606145363286582,0.255258934088082,43.339,0.798000000000002
"11429-8","heavy",100,50,0.44,0.912753415998378,0.783212092681767,-0.183071333709916,1.00877236736457,0.436206460349406,-0.104107932745101,0.222875762287055,0.387147836795663,0.366092616936169,0.97223459908835,0.774004338686706,-0.0607227616270231,0.226418032527433,0.534606550719352,0.353726729583439,21.47,0.884999999999991
"11429-9","heavy",100,50,0.57,0.888819495686135,0.483362932828422,0.515078426653484,0.65793505835725,0.709228164545075,0.59970176668874,0.295865164044134,0.376564706989008,0.336963114190657,0.562686155361136,1.13479130747048,0.68100234254721,0.305206306026881,0.595243637247137,0.334692980992629,34.3320000000001,0.966000000000008
"11429-10","heavy",100,50,0.45,0.656242196032738,0.626147709876426,0.493953839525664,0.394262564369694,1.64000223929017,0.523080278073279,0.274969079748888,0.498989034461593,0.312404016467054,0.315597953478284,2.01236574764671,0.500212382399707,0.268751098793755,0.603555947698727,0.312573371375,37.497,0.850999999999999
"11429-11","heavy",100,50,0.52,0.727415843634404,0.539441064337658,0.628708718949901,0.845604217069758,0.085128365029005,0.776436881998918,0.224006069954508,0.421517114283867,0.268718198044708,0.78335197563996,0.234456654376991,0.807241920489735,0.246828394680546,0.55414563328154,0.302670607370097,36.325,0.914000000000044
"11429-12","heavy",100,50,0.42,1.10919616807139,0.330709538159794,0.203138548319067,1.13414503813867,0.195695039492526,0.350100475178306,0.259701418327581,0.476964646345778,0.341350129726248,1.12126483187132,0.299783878564675,0.309553578586358,0.267353373889594,0.641990193436937,0.326289014450744,21.563,0.768000000000029
"11429-13","heavy",100,50,0.55,1.013688647599,0.662360741403037,-0.157721493416711,1.05917134812759,0.665807428281699,-0.124836297804675,0.236667649344144,0.46393183695206,0.317547202596708,0.986934791804367,0.962367235970686,-0.0719719758729219,0.232847306579034,0.616462048848831,0.304197016658954,30.587,0.946000000000026
