"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11439-1","extra_heavy",500,80,0.808,1.00029220455165,0.49198050818234,0.24425702043378,1.12179629895287,0.123120686987073,0.308775633100354,0.109680170611324,0.269954787623781,0.223374200766611,1.09914766008894,0.264103095234108,0.396021577817124,0.158032452459666,0.938535510146093,0.141954054215378,217.993,5.52100000000019
"11439-2","extra_heavy",500,80,0.796,1.0093244621798,0.363867327808902,0.323791327718949,0.935692106897304,0.791277601832696,0.391678024226099,0.160507066712318,0.593824925125258,0.143522223257712,0.908125160601534,1.19567547671489,0.436863824672808,0.171744612405243,0.886533855236201,0.129774156612914,398.071,5.59099999999989
"11439-3","extra_heavy",500,80,0.79,1.03578007944079,0.455706744629226,0.177209817731111,1.12789899797679,0.108270811769557,0.230025755758102,0.130765876621649,0.265470578530123,0.202552426173679,1.12469531062149,0.417325593855352,0.25621562056726,0.164165909490854,0.98194780792678,0.133770963597458,217.109,5.52600000000029
"11439-4","extra_heavy",500,80,0.806,0.98538464080029,0.518351985834096,0.258404116431335,1.01904811407928,0.356778783378361,0.21634633942611,0.114080342060018,0.311422718651771,0.18731681643199,1.0053334532447,0.930399694896685,0.382920407457247,0.153127820630314,0.960385622082154,0.131090583420559,251.865,5.51900000000023
"11439-5","extra_heavy",500,80,0.812,1.10011621168083,0.472007155602144,0.0252670864521187,1.13787271299542,0.0650784659877189,0.140120811587019,0.145929214131856,0.0987140181961456,0.13876214436512,1.14949082104816,0.397269900089402,0.142705364173597,0.170052644104098,0.694795268131838,0.143208132444865,179.194,5.54500000000007
"11439-6","extra_heavy",500,80,0.824,1.09335131066399,0.550427634198778,0.0403867338420478,1.13004090546314,0.189879022990034,0.107503706047035,0.153774889450082,0.177802603753442,0.15609974662521,1.10066604538716,1.03051231388241,0.138385418807733,0.188127444243065,0.907404590732547,0.145673269507998,215.949,5.70299999999997
"11439-7","extra_heavy",500,80,0.802,0.955615195780473,0.474847324362534,0.213419524200907,1.02791627081808,0.263882620753092,0.256606629319156,0.151795763824272,0.40117956828862,0.140657087699125,1.01493033515446,0.518225951919356,0.283856919761222,0.14158846156809,0.649595062950603,0.122401265661992,297.718,5.4989999999998
"11439-8","extra_heavy",500,80,0.814,1.14381646679503,0.666420838513217,-0.134544686359352,1.22285045763383,0.41428982592756,-0.0456128470435884,0.14724725609451,0.45523050327829,0.194123496464781,1.18403295519759,1.00332417956095,0.0681943980363587,0.178670616905933,0.981436733326127,0.159592528765664,281.935,5.51899999999978
"11439-9","extra_heavy",500,80,0.82,1.01741025223675,0.442124144447367,0.331831609678583,1.03806421798893,0.3476582902514,0.225544427369737,0.134669051953683,0.345800434865462,0.216294913416982,0.982575944777257,0.851556068040399,0.403687727253918,0.170352536318662,0.786835447567362,0.15977903761206,263.979,5.60500000000002
"11439-10","extra_heavy",500,80,0.816,0.939509599007702,0.460940018532381,0.380673625262123,1.00688244197781,0.196094526519728,0.35622948095331,0.11518531410187,0.221095761353248,0.220750665780155,0.897940607595619,1.24141146427121,0.485951131024095,0.16752448006742,0.963411002836392,0.13994530156944,248.354,5.71399999999994
