"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11440-1","light",2000,20,0.158,0.990345104494089,0.464690346906196,0.295436955964534,0.982413845583294,0.448105955977148,0.354329629618611,0.0487262144680384,0.0591638214056829,0.0656461916552194,0.990775551132911,0.469355559734305,0.300969235541611,0.0482057261362618,0.0655909714819694,0.062382144573569,312.383,2.31599999999997
"11440-2","light",2000,20,0.1585,1.03268393827223,0.521923691806585,0.236241256999605,1.07262295095173,0.423669432847748,0.281060498060362,0.0540061790542964,0.0644246700493634,0.0653931327124024,1.03408890753028,0.499158699746819,0.255899662578265,0.0504515214687247,0.0630639827303284,0.0668082499375666,301.172,2.41700000000003
"11440-3","light",2000,20,0.1685,1.02212549175027,0.422113469293894,0.236937020123986,1.05294839477484,0.372836526354316,0.279769291516719,0.0549164754662221,0.0715102517804553,0.0738486223731909,1.03148536035463,0.393359421470427,0.229750826119648,0.0541649078560086,0.0607145345378927,0.0628502409744273,335.076,2.35000000000002
"11440-4","light",2000,20,0.1625,0.971800887397344,0.461086647354117,0.303065823727104,0.991148715219022,0.472218846759813,0.321945564640406,0.0399479027761441,0.0587546467335406,0.0582743844230093,0.968212368876165,0.513208154064493,0.289760624917155,0.0468867623678124,0.0715881241350331,0.0680023570087355,304.167,2.42000000000007
"11440-5","light",2000,20,0.179,1.06232762948382,0.528684300614452,0.158417443932692,1.08886120735441,0.505144315355735,0.224920116454599,0.0459478562491597,0.069820992276709,0.0708505423036772,1.06382830139778,0.53665089655587,0.170920727543945,0.0436430749576713,0.053935713438404,0.069760505734054,332.014,2.40900000000011
"11440-6","light",2000,20,0.159,1.00839641015643,0.498400637836237,0.242758068720738,1.02752484013941,0.476447119129743,0.285313095719894,0.0568335282157943,0.0735104802631316,0.0779247616371148,1.01465736970532,0.491972826180063,0.243462902158988,0.0509519444264494,0.0655957417749742,0.07170377839551,297.994,2.26300000000015
"11440-7","light",2000,20,0.163,0.989321008438979,0.472171465160155,0.247193357593033,1.00972684921879,0.462527032011687,0.303139068755019,0.0417618799596045,0.0642281598958559,0.0584845588206003,0.99541010217446,0.477098333106272,0.251753324579479,0.0501872221487863,0.0620149698166045,0.055310901255688,314.456,2.29600000000028
"11440-8","light",2000,20,0.1635,0.9859169199771,0.436734924804387,0.362691174549735,1.00883368591961,0.428331219637645,0.392527124309921,0.0549962560541084,0.0710634262620365,0.0670277274074925,0.968713112781198,0.486064777390255,0.378870916334517,0.0471480342481199,0.0704182141852523,0.0667900519639547,295.306,2.42200000000003
"11440-9","light",2000,20,0.17,0.982684140808406,0.531016182969552,0.272447116713323,0.993511107373836,0.528862691234667,0.325550270811705,0.0504731358051228,0.0572404862330109,0.0740506740991608,0.976811056659262,0.558743349380907,0.266541823344698,0.049707031955903,0.063792884815262,0.0641744742208382,315.42,2.48700000000008
"11440-10","light",2000,20,0.18,0.970814067709402,0.517019028697112,0.340027129681742,0.985600835856271,0.524616048325003,0.400347938202625,0.0411526432428208,0.0671460851114778,0.0672464527644582,0.966233553343165,0.537392145265257,0.337867474788781,0.0468700048504249,0.0639434059785731,0.0579101568899632,343.815,2.48600000000033
