"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11441-1","extra_heavy",100,80,0.87,0.89806821446899,0.509918271622747,0.289419087904106,0.899344797020131,0.302056215832873,0.273760659026762,0.542413644485101,1.54930433205122,0.722213742829798,0.945778145881264,1.14669742070337,0.34149729884542,0.710913316537173,5.57099582319159,0.343172587283595,33.826,1.70699999999999
"11441-2","extra_heavy",100,80,0.83,0.809821216357429,0.683567100002095,0.379463730325045,0.752294830870732,0.422319550057913,0.179135748073037,0.28213849012962,0.544679632863763,0.470564265104432,0.452614481273009,6.01650775976866,0.423590689332813,0.343509893255722,3.88967751825171,0.303698170290329,33.106,1.631
"11441-3","extra_heavy",100,80,0.84,1.05817983701129,0.487141327797308,0.426461531592785,1.15297283941064,0.034294044045709,0.507963287291263,0.327538578616174,0.539761111231216,0.475580794793877,1.08024909343995,0.687918409719561,0.543797873287194,0.414249552786291,2.37470257068567,0.300152732388963,29.681,1.66799999999999
"11441-4","extra_heavy",100,80,0.77,0.968346445900929,0.596003755206305,0.656290404152497,1.03424408128681,0.295884567633628,0.52894984423928,0.309283839320489,0.734409107213535,0.513980916521174,0.86040987172822,3.26605134868705,0.789372747819215,0.441891255310698,4.00751318846122,0.29574465242411,28.29,1.589
"11441-5","extra_heavy",100,80,0.76,1.11344062717165,0.355612731607514,0.386526200346291,1.2027749129315,-0.181039645524777,0.459109452731998,0.239658605788491,1.18446002629257,0.411800610797968,1.14172061121996,0.351957219620576,0.478460295932732,0.301724239417781,1.96870922266484,0.311463461225337,27.195,1.56099999999998
"11441-6","extra_heavy",100,80,0.77,0.989037911394035,0.427167529962216,0.202077831891159,0.985345029709329,0.15259650985109,0.280729764643268,0.338684939464729,0.772527337748101,0.375304691028551,0.826074800624335,2.37758792786632,0.362121636322386,0.411563588637648,3.44426432798514,0.328549809002962,31.299,1.55799999999999
"11441-7","extra_heavy",100,80,0.84,0.874603117059747,0.436391798905933,0.45366246517018,0.878035578515238,0.226226244457453,0.0664298809617703,0.245796560849359,0.385495676838232,0.518218942001395,0.559637239909617,3.71033613783281,0.481957279499025,0.39784460606345,3.05920559317825,0.301959907718909,31.683,1.63
"11441-8","extra_heavy",100,80,0.8,1.10749569675877,0.399643140109693,0.124979294837393,1.12162618006084,0.204729948522502,0.0333143122943984,0.294185472771435,0.920418829511478,0.498755393671849,1.10371374195778,1.09556118035874,0.193041903558324,0.335935302342912,2.73748923168676,0.264729539669375,25.669,1.58100000000002
"11441-9","extra_heavy",100,80,0.7,0.818378822877289,0.516128175871704,0.635180255368633,0.960407751977175,0.244950991074199,0.519568166120247,0.228859078224426,0.645463284325027,0.545343711844861,1.10818251503108,-1.4016727921341,0.880522521573813,0.35038484373243,3.69777321368811,0.415546356489809,33.475,1.50799999999998
"11441-10","extra_heavy",100,80,0.8,0.983641308681141,0.167609073896135,0.543804718564223,1.29815368313931,-0.665284136445805,0.735043561746235,0.386149850242246,1.11708396832803,0.45662725793315,1.45478613588878,-3.77293941818371,0.62876941719398,0.385552279245706,2.9464961741146,0.306805125934206,29.98,1.56399999999996
